#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.749020E+00   0.187931E+04   0.133688E+04   0.196938E-01   0.196610E-01   0.000000E+00   0.179016E+04   0.179016E+04   0.179016E+04   0.418690E-02   0.176592E+04   0.169581E+04   0.169444E+00
   0.752774E+00   0.186427E+04   0.132619E+04   0.193419E-01   0.193096E-01   0.000000E+00   0.177584E+04   0.177584E+04   0.177584E+04   0.415340E-02   0.175179E+04   0.168225E+04   0.167242E+00
   0.756548E+00   0.184935E+04   0.131559E+04   0.189962E-01   0.189645E-01   0.000000E+00   0.176163E+04   0.176163E+04   0.176163E+04   0.412017E-02   0.173777E+04   0.166879E+04   0.165069E+00
   0.760339E+00   0.183455E+04   0.130507E+04   0.186567E-01   0.186256E-01   0.000000E+00   0.174753E+04   0.174753E+04   0.174754E+04   0.408720E-02   0.172387E+04   0.165544E+04   0.162924E+00
   0.764151E+00   0.181985E+04   0.129462E+04   0.183231E-01   0.182925E-01   0.000000E+00   0.173353E+04   0.173353E+04   0.173353E+04   0.405444E-02   0.171005E+04   0.164217E+04   0.160807E+00
   0.767981E+00   0.180526E+04   0.128424E+04   0.179954E-01   0.179654E-01   0.000000E+00   0.171964E+04   0.171964E+04   0.171964E+04   0.402195E-02   0.169635E+04   0.162901E+04   0.158719E+00
   0.771831E+00   0.179079E+04   0.127395E+04   0.176735E-01   0.176441E-01   0.000000E+00   0.170586E+04   0.170586E+04   0.170586E+04   0.398972E-02   0.168275E+04   0.161596E+04   0.156658E+00
   0.775699E+00   0.177643E+04   0.126374E+04   0.173574E-01   0.173284E-01   0.000000E+00   0.169218E+04   0.169218E+04   0.169218E+04   0.395773E-02   0.166926E+04   0.160300E+04   0.154625E+00
   0.779588E+00   0.176218E+04   0.125360E+04   0.170468E-01   0.170184E-01   0.000000E+00   0.167860E+04   0.167860E+04   0.167860E+04   0.392597E-02   0.165586E+04   0.159014E+04   0.152618E+00
   0.783496E+00   0.174804E+04   0.124353E+04   0.167417E-01   0.167138E-01   0.000000E+00   0.166513E+04   0.166513E+04   0.166513E+04   0.389446E-02   0.164257E+04   0.157738E+04   0.150637E+00
   0.787423E+00   0.173400E+04   0.123355E+04   0.164421E-01   0.164147E-01   0.000000E+00   0.165176E+04   0.165176E+04   0.165176E+04   0.386320E-02   0.162939E+04   0.156471E+04   0.148682E+00
   0.791370E+00   0.172008E+04   0.122364E+04   0.161477E-01   0.161208E-01   0.000000E+00   0.163849E+04   0.163849E+04   0.163850E+04   0.383217E-02   0.161630E+04   0.155215E+04   0.146751E+00
   0.795336E+00   0.170626E+04   0.121381E+04   0.158587E-01   0.158322E-01   0.000000E+00   0.162533E+04   0.162533E+04   0.162533E+04   0.380139E-02   0.160332E+04   0.153968E+04   0.144844E+00
   0.799323E+00   0.169255E+04   0.120406E+04   0.155747E-01   0.155487E-01   0.000000E+00   0.161227E+04   0.161227E+04   0.161227E+04   0.377083E-02   0.159043E+04   0.152730E+04   0.142961E+00
   0.803330E+00   0.167894E+04   0.119438E+04   0.152958E-01   0.152703E-01   0.000000E+00   0.159931E+04   0.159931E+04   0.159931E+04   0.374052E-02   0.157764E+04   0.151503E+04   0.141101E+00
   0.807356E+00   0.166544E+04   0.118478E+04   0.150218E-01   0.149968E-01   0.000000E+00   0.158645E+04   0.158645E+04   0.158645E+04   0.371044E-02   0.156496E+04   0.150285E+04   0.139264E+00
   0.811403E+00   0.165204E+04   0.117525E+04   0.147527E-01   0.147281E-01   0.000000E+00   0.157368E+04   0.157368E+04   0.157368E+04   0.368059E-02   0.155236E+04   0.149076E+04   0.137451E+00
   0.815471E+00   0.163874E+04   0.116580E+04   0.144884E-01   0.144642E-01   0.000000E+00   0.156102E+04   0.156102E+04   0.156102E+04   0.365097E-02   0.153987E+04   0.147876E+04   0.135661E+00
   0.819558E+00   0.162555E+04   0.115642E+04   0.142287E-01   0.142050E-01   0.000000E+00   0.154845E+04   0.154845E+04   0.154845E+04   0.362158E-02   0.152748E+04   0.146686E+04   0.133894E+00
   0.823666E+00   0.161246E+04   0.114711E+04   0.139737E-01   0.139504E-01   0.000000E+00   0.153598E+04   0.153598E+04   0.153598E+04   0.359241E-02   0.151517E+04   0.145505E+04   0.132149E+00
   0.827794E+00   0.159947E+04   0.113787E+04   0.137233E-01   0.137004E-01   0.000000E+00   0.152361E+04   0.152361E+04   0.152361E+04   0.356348E-02   0.150297E+04   0.144333E+04   0.130428E+00
   0.831944E+00   0.158658E+04   0.112870E+04   0.134772E-01   0.134548E-01   0.000000E+00   0.151133E+04   0.151133E+04   0.151133E+04   0.353476E-02   0.149086E+04   0.143170E+04   0.128729E+00
   0.836114E+00   0.157379E+04   0.111961E+04   0.132356E-01   0.132135E-01   0.000000E+00   0.149915E+04   0.149915E+04   0.149915E+04   0.350626E-02   0.147884E+04   0.142016E+04   0.127051E+00
   0.840305E+00   0.156110E+04   0.111058E+04   0.129982E-01   0.129765E-01   0.000000E+00   0.148706E+04   0.148706E+04   0.148706E+04   0.347798E-02   0.146691E+04   0.140870E+04   0.125396E+00
   0.844517E+00   0.154850E+04   0.110162E+04   0.127650E-01   0.127437E-01   0.000000E+00   0.147506E+04   0.147506E+04   0.147506E+04   0.344992E-02   0.145507E+04   0.139734E+04   0.123762E+00
   0.848751E+00   0.153600E+04   0.109273E+04   0.125360E-01   0.125151E-01   0.000000E+00   0.146315E+04   0.146315E+04   0.146315E+04   0.342208E-02   0.144333E+04   0.138606E+04   0.122149E+00
   0.853005E+00   0.152360E+04   0.108391E+04   0.123111E-01   0.122906E-01   0.000000E+00   0.145134E+04   0.145134E+04   0.145134E+04   0.339445E-02   0.143168E+04   0.137487E+04   0.120556E+00
   0.857281E+00   0.151129E+04   0.107515E+04   0.120901E-01   0.120700E-01   0.000000E+00   0.143962E+04   0.143962E+04   0.143962E+04   0.336703E-02   0.142011E+04   0.136377E+04   0.118984E+00
   0.861577E+00   0.149909E+04   0.106647E+04   0.118732E-01   0.118534E-01   0.000000E+00   0.142799E+04   0.142799E+04   0.142799E+04   0.333983E-02   0.140864E+04   0.135275E+04   0.117433E+00
   0.865896E+00   0.148697E+04   0.105786E+04   0.116601E-01   0.116406E-01   0.000000E+00   0.141645E+04   0.141645E+04   0.141645E+04   0.331285E-02   0.139726E+04   0.134182E+04   0.115900E+00
   0.870237E+00   0.147495E+04   0.104930E+04   0.114507E-01   0.114316E-01   0.000000E+00   0.140500E+04   0.140500E+04   0.140500E+04   0.328606E-02   0.138596E+04   0.133097E+04   0.114388E+00
   0.874599E+00   0.146302E+04   0.104082E+04   0.112451E-01   0.112263E-01   0.000000E+00   0.139364E+04   0.139364E+04   0.139364E+04   0.325948E-02   0.137475E+04   0.132021E+04   0.112894E+00
   0.878983E+00   0.145119E+04   0.103240E+04   0.110431E-01   0.110247E-01   0.000000E+00   0.138236E+04   0.138236E+04   0.138236E+04   0.323312E-02   0.136363E+04   0.130953E+04   0.111420E+00
   0.883389E+00   0.143944E+04   0.102405E+04   0.108448E-01   0.108267E-01   0.000000E+00   0.137118E+04   0.137118E+04   0.137118E+04   0.320696E-02   0.135260E+04   0.129893E+04   0.109965E+00
   0.887817E+00   0.142779E+04   0.101576E+04   0.106500E-01   0.106322E-01   0.000000E+00   0.136008E+04   0.136008E+04   0.136008E+04   0.318099E-02   0.134164E+04   0.128842E+04   0.108528E+00
   0.892267E+00   0.141623E+04   0.100754E+04   0.104586E-01   0.104412E-01   0.000000E+00   0.134906E+04   0.134906E+04   0.134906E+04   0.315524E-02   0.133078E+04   0.127799E+04   0.107110E+00
   0.896740E+00   0.140475E+04   0.999385E+03   0.102707E-01   0.102536E-01   0.000000E+00   0.133814E+04   0.133814E+04   0.133814E+04   0.312968E-02   0.132000E+04   0.126764E+04   0.105711E+00
   0.901234E+00   0.139337E+04   0.991290E+03   0.100861E-01   0.100693E-01   0.000000E+00   0.132729E+04   0.132729E+04   0.132729E+04   0.310432E-02   0.130931E+04   0.125737E+04   0.104330E+00
   0.905751E+00   0.138208E+04   0.983256E+03   0.990483E-02   0.988832E-02   0.000000E+00   0.131654E+04   0.131654E+04   0.131654E+04   0.307916E-02   0.129869E+04   0.124718E+04   0.102966E+00
   0.910292E+00   0.137087E+04   0.975287E+03   0.972677E-02   0.971055E-02   0.000000E+00   0.130586E+04   0.130586E+04   0.130586E+04   0.305420E-02   0.128816E+04   0.123706E+04   0.101620E+00
   0.914855E+00   0.135975E+04   0.967377E+03   0.955188E-02   0.953595E-02   0.000000E+00   0.129527E+04   0.129527E+04   0.129527E+04   0.302942E-02   0.127771E+04   0.122703E+04   0.100291E+00
   0.919440E+00   0.134872E+04   0.959529E+03   0.938010E-02   0.936446E-02   0.000000E+00   0.128476E+04   0.128476E+04   0.128476E+04   0.300484E-02   0.126735E+04   0.121707E+04   0.989795E-01
   0.924049E+00   0.133777E+04   0.951743E+03   0.921140E-02   0.919604E-02   0.000000E+00   0.127433E+04   0.127433E+04   0.127433E+04   0.298045E-02   0.125706E+04   0.120720E+04   0.976848E-01
   0.928681E+00   0.132691E+04   0.944018E+03   0.904570E-02   0.903062E-02   0.000000E+00   0.126399E+04   0.126399E+04   0.126399E+04   0.295625E-02   0.124685E+04   0.119740E+04   0.964067E-01
   0.933336E+00   0.131613E+04   0.936351E+03   0.888295E-02   0.886814E-02   0.000000E+00   0.125372E+04   0.125372E+04   0.125372E+04   0.293224E-02   0.123673E+04   0.118767E+04   0.951450E-01
   0.938014E+00   0.130544E+04   0.928747E+03   0.872315E-02   0.870860E-02   0.000000E+00   0.124353E+04   0.124353E+04   0.124353E+04   0.290842E-02   0.122668E+04   0.117802E+04   0.938998E-01
   0.942716E+00   0.129483E+04   0.921201E+03   0.856617E-02   0.855188E-02   0.000000E+00   0.123343E+04   0.123343E+04   0.123343E+04   0.288479E-02   0.121671E+04   0.116845E+04   0.926704E-01
   0.947441E+00   0.128430E+04   0.913712E+03   0.841198E-02   0.839795E-02   0.000000E+00   0.122340E+04   0.122340E+04   0.122340E+04   0.286133E-02   0.120682E+04   0.115895E+04   0.914568E-01
   0.952191E+00   0.127386E+04   0.906283E+03   0.826055E-02   0.824677E-02   0.000000E+00   0.121345E+04   0.121345E+04   0.121345E+04   0.283806E-02   0.119700E+04   0.114953E+04   0.902589E-01
   0.956963E+00   0.126349E+04   0.898913E+03   0.811183E-02   0.809830E-02   0.000000E+00   0.120358E+04   0.120358E+04   0.120358E+04   0.281497E-02   0.118726E+04   0.114018E+04   0.890765E-01
   0.961760E+00   0.125321E+04   0.891597E+03   0.796575E-02   0.795246E-02   0.000000E+00   0.119378E+04   0.119378E+04   0.119378E+04   0.279206E-02   0.117760E+04   0.113090E+04   0.879093E-01
   0.966581E+00   0.124301E+04   0.884340E+03   0.782229E-02   0.780924E-02   0.000000E+00   0.118406E+04   0.118406E+04   0.118406E+04   0.276933E-02   0.116801E+04   0.112169E+04   0.867573E-01
   0.971426E+00   0.123289E+04   0.877141E+03   0.768139E-02   0.766858E-02   0.000000E+00   0.117442E+04   0.117442E+04   0.117442E+04   0.274678E-02   0.115850E+04   0.111256E+04   0.856201E-01
   0.976295E+00   0.122284E+04   0.869997E+03   0.754303E-02   0.753045E-02   0.000000E+00   0.116486E+04   0.116486E+04   0.116486E+04   0.272441E-02   0.114907E+04   0.110350E+04   0.844978E-01
   0.981189E+00   0.121288E+04   0.862908E+03   0.740712E-02   0.739477E-02   0.000000E+00   0.115536E+04   0.115536E+04   0.115536E+04   0.270220E-02   0.113970E+04   0.109450E+04   0.833898E-01
   0.986107E+00   0.120299E+04   0.855877E+03   0.727364E-02   0.726151E-02   0.000000E+00   0.114595E+04   0.114595E+04   0.114595E+04   0.268018E-02   0.113041E+04   0.108558E+04   0.822961E-01
   0.991050E+00   0.119318E+04   0.848897E+03   0.714254E-02   0.713063E-02   0.000000E+00   0.113660E+04   0.113660E+04   0.113660E+04   0.265832E-02   0.112119E+04   0.107673E+04   0.812165E-01
   0.996018E+00   0.118345E+04   0.841974E+03   0.701379E-02   0.700209E-02   0.000000E+00   0.112733E+04   0.112733E+04   0.112733E+04   0.263664E-02   0.111205E+04   0.106795E+04   0.801509E-01
   0.100101E+01   0.117379E+04   0.835105E+03   0.688734E-02   0.687586E-02   0.000000E+00   0.111813E+04   0.111813E+04   0.111813E+04   0.261512E-02   0.110297E+04   0.105923E+04   0.790990E-01
   0.100603E+01   0.116421E+04   0.828288E+03   0.676315E-02   0.675187E-02   0.000000E+00   0.110900E+04   0.110900E+04   0.110900E+04   0.259377E-02   0.109397E+04   0.105059E+04   0.780607E-01
   0.101107E+01   0.115470E+04   0.821526E+03   0.664118E-02   0.663010E-02   0.000000E+00   0.109995E+04   0.109995E+04   0.109995E+04   0.257259E-02   0.108503E+04   0.104201E+04   0.770358E-01
   0.101614E+01   0.114527E+04   0.814818E+03   0.652140E-02   0.651052E-02   0.000000E+00   0.109096E+04   0.109096E+04   0.109096E+04   0.255158E-02   0.107617E+04   0.103350E+04   0.760242E-01
   0.102123E+01   0.113591E+04   0.808161E+03   0.640377E-02   0.639309E-02   0.000000E+00   0.108205E+04   0.108205E+04   0.108205E+04   0.253073E-02   0.106738E+04   0.102505E+04   0.750259E-01
   0.102635E+01   0.112663E+04   0.801556E+03   0.628823E-02   0.627775E-02   0.000000E+00   0.107320E+04   0.107320E+04   0.107320E+04   0.251005E-02   0.105865E+04   0.101668E+04   0.740403E-01
   0.103150E+01   0.111742E+04   0.795004E+03   0.617476E-02   0.616447E-02   0.000000E+00   0.106443E+04   0.106443E+04   0.106443E+04   0.248953E-02   0.105000E+04   0.100837E+04   0.730674E-01
   0.103667E+01   0.110827E+04   0.788502E+03   0.606332E-02   0.605321E-02   0.000000E+00   0.105572E+04   0.105572E+04   0.105572E+04   0.246916E-02   0.104141E+04   0.100012E+04   0.721072E-01
   0.104186E+01   0.109921E+04   0.782052E+03   0.595388E-02   0.594395E-02   0.000000E+00   0.104709E+04   0.104709E+04   0.104709E+04   0.244896E-02   0.103289E+04   0.991935E+03   0.711594E-01
   0.104708E+01   0.109021E+04   0.775653E+03   0.584640E-02   0.583665E-02   0.000000E+00   0.103852E+04   0.103852E+04   0.103852E+04   0.242892E-02   0.102444E+04   0.983818E+03   0.702239E-01
   0.105233E+01   0.108129E+04   0.769303E+03   0.574083E-02   0.573126E-02   0.000000E+00   0.103001E+04   0.103001E+04   0.103001E+04   0.240903E-02   0.101605E+04   0.975763E+03   0.693005E-01
   0.105761E+01   0.107243E+04   0.763004E+03   0.563717E-02   0.562777E-02   0.000000E+00   0.102158E+04   0.102158E+04   0.102158E+04   0.238931E-02   0.100773E+04   0.967774E+03   0.683891E-01
   0.106291E+01   0.106365E+04   0.756756E+03   0.553538E-02   0.552615E-02   0.000000E+00   0.101321E+04   0.101321E+04   0.101321E+04   0.236974E-02   0.999475E+03   0.959848E+03   0.674896E-01
   0.106824E+01   0.105493E+04   0.750555E+03   0.543540E-02   0.542633E-02   0.000000E+00   0.100491E+04   0.100491E+04   0.100491E+04   0.235032E-02   0.991284E+03   0.951982E+03   0.666017E-01
   0.107359E+01   0.104628E+04   0.744405E+03   0.533721E-02   0.532831E-02   0.000000E+00   0.996673E+03   0.996673E+03   0.996674E+03   0.233105E-02   0.983159E+03   0.944180E+03   0.657253E-01
   0.107897E+01   0.103771E+04   0.738303E+03   0.524078E-02   0.523204E-02   0.000000E+00   0.988502E+03   0.988502E+03   0.988502E+03   0.231194E-02   0.975098E+03   0.936439E+03   0.648602E-01
   0.108438E+01   0.102919E+04   0.732248E+03   0.514607E-02   0.513749E-02   0.000000E+00   0.980393E+03   0.980393E+03   0.980394E+03   0.229298E-02   0.967099E+03   0.928759E+03   0.640064E-01
   0.108982E+01   0.102075E+04   0.726242E+03   0.505308E-02   0.504465E-02   0.000000E+00   0.972351E+03   0.972351E+03   0.972352E+03   0.227417E-02   0.959166E+03   0.921141E+03   0.631637E-01
   0.109528E+01   0.101237E+04   0.720283E+03   0.496174E-02   0.495346E-02   0.000000E+00   0.964371E+03   0.964371E+03   0.964371E+03   0.225550E-02   0.951294E+03   0.913581E+03   0.623320E-01
   0.110077E+01   0.100406E+04   0.714371E+03   0.487204E-02   0.486392E-02   0.000000E+00   0.956454E+03   0.956454E+03   0.956455E+03   0.223699E-02   0.943484E+03   0.906082E+03   0.615110E-01
   0.110629E+01   0.995820E+03   0.708508E+03   0.478398E-02   0.477600E-02   0.000000E+00   0.948603E+03   0.948603E+03   0.948603E+03   0.221863E-02   0.935740E+03   0.898644E+03   0.607009E-01
   0.111183E+01   0.987640E+03   0.702689E+03   0.469747E-02   0.468964E-02   0.000000E+00   0.940811E+03   0.940811E+03   0.940811E+03   0.220040E-02   0.928053E+03   0.891263E+03   0.599012E-01
   0.111741E+01   0.979525E+03   0.696917E+03   0.461252E-02   0.460483E-02   0.000000E+00   0.933081E+03   0.933081E+03   0.933082E+03   0.218232E-02   0.920428E+03   0.883941E+03   0.591118E-01
   0.112301E+01   0.971475E+03   0.691191E+03   0.452910E-02   0.452155E-02   0.000000E+00   0.925413E+03   0.925413E+03   0.925413E+03   0.216439E-02   0.912864E+03   0.876677E+03   0.583327E-01
   0.112864E+01   0.963488E+03   0.685509E+03   0.444717E-02   0.443976E-02   0.000000E+00   0.917805E+03   0.917805E+03   0.917805E+03   0.214659E-02   0.905358E+03   0.869470E+03   0.575638E-01
   0.113429E+01   0.955566E+03   0.679874E+03   0.436672E-02   0.435944E-02   0.000000E+00   0.910259E+03   0.910259E+03   0.910259E+03   0.212895E-02   0.897914E+03   0.862321E+03   0.568049E-01
   0.113998E+01   0.947706E+03   0.674282E+03   0.428771E-02   0.428056E-02   0.000000E+00   0.902771E+03   0.902771E+03   0.902771E+03   0.211143E-02   0.890528E+03   0.855228E+03   0.560558E-01
   0.114569E+01   0.939908E+03   0.668736E+03   0.421012E-02   0.420310E-02   0.000000E+00   0.895343E+03   0.895343E+03   0.895343E+03   0.209406E-02   0.883201E+03   0.848192E+03   0.553165E-01
   0.115144E+01   0.932173E+03   0.663234E+03   0.413393E-02   0.412703E-02   0.000000E+00   0.887975E+03   0.887975E+03   0.887976E+03   0.207683E-02   0.875933E+03   0.841212E+03   0.545868E-01
   0.115721E+01   0.924499E+03   0.657775E+03   0.405911E-02   0.405234E-02   0.000000E+00   0.880666E+03   0.880666E+03   0.880666E+03   0.205973E-02   0.868722E+03   0.834288E+03   0.538668E-01
   0.116301E+01   0.916887E+03   0.652360E+03   0.398563E-02   0.397899E-02   0.000000E+00   0.873414E+03   0.873414E+03   0.873414E+03   0.204277E-02   0.861569E+03   0.827419E+03   0.531560E-01
   0.116884E+01   0.909334E+03   0.646988E+03   0.391347E-02   0.390695E-02   0.000000E+00   0.866220E+03   0.866220E+03   0.866220E+03   0.202595E-02   0.854472E+03   0.820604E+03   0.524545E-01
   0.117470E+01   0.901841E+03   0.641657E+03   0.384261E-02   0.383620E-02   0.000000E+00   0.859082E+03   0.859082E+03   0.859082E+03   0.200925E-02   0.847431E+03   0.813842E+03   0.517621E-01
   0.118058E+01   0.894409E+03   0.636370E+03   0.377302E-02   0.376673E-02   0.000000E+00   0.852002E+03   0.852002E+03   0.852003E+03   0.199269E-02   0.840447E+03   0.807135E+03   0.510787E-01
   0.118650E+01   0.887034E+03   0.631124E+03   0.370468E-02   0.369850E-02   0.000000E+00   0.844977E+03   0.844977E+03   0.844977E+03   0.197626E-02   0.833517E+03   0.800480E+03   0.504042E-01
   0.119245E+01   0.879718E+03   0.625921E+03   0.363757E-02   0.363150E-02   0.000000E+00   0.838009E+03   0.838009E+03   0.838009E+03   0.195997E-02   0.826643E+03   0.793880E+03   0.497385E-01
   0.119843E+01   0.872461E+03   0.620758E+03   0.357167E-02   0.356571E-02   0.000000E+00   0.831096E+03   0.831096E+03   0.831097E+03   0.194380E-02   0.819824E+03   0.787331E+03   0.490815E-01
   0.120443E+01   0.865263E+03   0.615637E+03   0.350696E-02   0.350111E-02   0.000000E+00   0.824239E+03   0.824239E+03   0.824239E+03   0.192776E-02   0.813059E+03   0.780835E+03   0.484331E-01
   0.121047E+01   0.858121E+03   0.610557E+03   0.344341E-02   0.343767E-02   0.000000E+00   0.817436E+03   0.817436E+03   0.817437E+03   0.191185E-02   0.806349E+03   0.774391E+03   0.477931E-01
   0.121654E+01   0.851035E+03   0.605516E+03   0.338100E-02   0.337536E-02   0.000000E+00   0.810686E+03   0.810686E+03   0.810686E+03   0.189606E-02   0.799690E+03   0.767997E+03   0.471614E-01
   0.122264E+01   0.844006E+03   0.600516E+03   0.331971E-02   0.331417E-02   0.000000E+00   0.803991E+03   0.803991E+03   0.803991E+03   0.188040E-02   0.793085E+03   0.761654E+03   0.465380E-01
   0.122877E+01   0.837033E+03   0.595556E+03   0.325953E-02   0.325409E-02   0.000000E+00   0.797349E+03   0.797349E+03   0.797349E+03   0.186487E-02   0.786533E+03   0.755362E+03   0.459227E-01
   0.123492E+01   0.830115E+03   0.590634E+03   0.320042E-02   0.319509E-02   0.000000E+00   0.790759E+03   0.790759E+03   0.790759E+03   0.184945E-02   0.780032E+03   0.749119E+03   0.453154E-01
   0.124112E+01   0.823253E+03   0.585753E+03   0.314239E-02   0.313715E-02   0.000000E+00   0.784222E+03   0.784222E+03   0.784222E+03   0.183417E-02   0.773585E+03   0.742927E+03   0.447160E-01
   0.124734E+01   0.816445E+03   0.580909E+03   0.308539E-02   0.308025E-02   0.000000E+00   0.777737E+03   0.777737E+03   0.777737E+03   0.181900E-02   0.767187E+03   0.736784E+03   0.441245E-01
   0.125359E+01   0.809693E+03   0.576106E+03   0.302943E-02   0.302438E-02   0.000000E+00   0.771305E+03   0.771305E+03   0.771305E+03   0.180396E-02   0.760842E+03   0.730691E+03   0.435408E-01
   0.125987E+01   0.802993E+03   0.571340E+03   0.297447E-02   0.296951E-02   0.000000E+00   0.764923E+03   0.764923E+03   0.764923E+03   0.178903E-02   0.754547E+03   0.724645E+03   0.429646E-01
   0.126619E+01   0.796346E+03   0.566612E+03   0.292050E-02   0.291563E-02   0.000000E+00   0.758592E+03   0.758592E+03   0.758592E+03   0.177422E-02   0.748301E+03   0.718648E+03   0.423959E-01
   0.127253E+01   0.789753E+03   0.561922E+03   0.286751E-02   0.286273E-02   0.000000E+00   0.752311E+03   0.752311E+03   0.752312E+03   0.175953E-02   0.742106E+03   0.712698E+03   0.418346E-01
   0.127891E+01   0.783212E+03   0.557268E+03   0.281546E-02   0.281077E-02   0.000000E+00   0.746080E+03   0.746080E+03   0.746081E+03   0.174496E-02   0.735959E+03   0.706796E+03   0.412807E-01
   0.128532E+01   0.776725E+03   0.552653E+03   0.276436E-02   0.275975E-02   0.000000E+00   0.739901E+03   0.739901E+03   0.739901E+03   0.173051E-02   0.729863E+03   0.700941E+03   0.407340E-01
   0.129177E+01   0.770287E+03   0.548073E+03   0.271417E-02   0.270964E-02   0.000000E+00   0.733768E+03   0.733768E+03   0.733768E+03   0.171616E-02   0.723814E+03   0.695132E+03   0.401944E-01
   0.129824E+01   0.763902E+03   0.543531E+03   0.266489E-02   0.266045E-02   0.000000E+00   0.727686E+03   0.727686E+03   0.727687E+03   0.170194E-02   0.717815E+03   0.689371E+03   0.396620E-01
   0.130475E+01   0.757568E+03   0.539025E+03   0.261650E-02   0.261214E-02   0.000000E+00   0.721653E+03   0.721653E+03   0.721653E+03   0.168783E-02   0.711862E+03   0.683655E+03   0.391364E-01
   0.131129E+01   0.751286E+03   0.534556E+03   0.256899E-02   0.256471E-02   0.000000E+00   0.715669E+03   0.715669E+03   0.715669E+03   0.167383E-02   0.705960E+03   0.677986E+03   0.386179E-01
   0.131786E+01   0.745054E+03   0.530122E+03   0.252233E-02   0.251812E-02   0.000000E+00   0.709732E+03   0.709732E+03   0.709732E+03   0.165995E-02   0.700103E+03   0.672363E+03   0.381060E-01
   0.132447E+01   0.738871E+03   0.525723E+03   0.247651E-02   0.247238E-02   0.000000E+00   0.703842E+03   0.703842E+03   0.703842E+03   0.164617E-02   0.694293E+03   0.666783E+03   0.376009E-01
   0.133111E+01   0.732739E+03   0.521361E+03   0.243152E-02   0.242746E-02   0.000000E+00   0.698001E+03   0.698001E+03   0.698001E+03   0.163251E-02   0.688531E+03   0.661250E+03   0.371023E-01
   0.133778E+01   0.726655E+03   0.517032E+03   0.238734E-02   0.238336E-02   0.000000E+00   0.692205E+03   0.692205E+03   0.692205E+03   0.161895E-02   0.682814E+03   0.655759E+03   0.366103E-01
   0.134448E+01   0.720620E+03   0.512740E+03   0.234396E-02   0.234005E-02   0.000000E+00   0.686457E+03   0.686457E+03   0.686457E+03   0.160551E-02   0.677144E+03   0.650314E+03   0.361248E-01
   0.135122E+01   0.714634E+03   0.508480E+03   0.230135E-02   0.229752E-02   0.000000E+00   0.680754E+03   0.680754E+03   0.680754E+03   0.159217E-02   0.671518E+03   0.644912E+03   0.356455E-01
   0.135800E+01   0.708696E+03   0.504256E+03   0.225952E-02   0.225576E-02   0.000000E+00   0.675098E+03   0.675098E+03   0.675099E+03   0.157894E-02   0.665939E+03   0.639554E+03   0.351726E-01
   0.136480E+01   0.702807E+03   0.500066E+03   0.221846E-02   0.221476E-02   0.000000E+00   0.669489E+03   0.669489E+03   0.669489E+03   0.156582E-02   0.660405E+03   0.634240E+03   0.347060E-01
   0.137164E+01   0.696964E+03   0.495910E+03   0.217813E-02   0.217449E-02   0.000000E+00   0.663923E+03   0.663923E+03   0.663923E+03   0.155281E-02   0.654915E+03   0.628967E+03   0.342454E-01
   0.137852E+01   0.691169E+03   0.491787E+03   0.213852E-02   0.213495E-02   0.000000E+00   0.658402E+03   0.658402E+03   0.658402E+03   0.153989E-02   0.649469E+03   0.623737E+03   0.337909E-01
   0.138543E+01   0.685419E+03   0.487697E+03   0.209963E-02   0.209613E-02   0.000000E+00   0.652926E+03   0.652926E+03   0.652926E+03   0.152708E-02   0.644067E+03   0.618549E+03   0.333423E-01
   0.139237E+01   0.679717E+03   0.483640E+03   0.206145E-02   0.205801E-02   0.000000E+00   0.647494E+03   0.647494E+03   0.647494E+03   0.151438E-02   0.638708E+03   0.613404E+03   0.328996E-01
   0.139935E+01   0.674060E+03   0.479615E+03   0.202395E-02   0.202057E-02   0.000000E+00   0.642105E+03   0.642105E+03   0.642105E+03   0.150178E-02   0.633393E+03   0.608299E+03   0.324627E-01
   0.140637E+01   0.668450E+03   0.475624E+03   0.198713E-02   0.198382E-02   0.000000E+00   0.636761E+03   0.636761E+03   0.636761E+03   0.148928E-02   0.628121E+03   0.603236E+03   0.320315E-01
   0.141342E+01   0.662883E+03   0.471664E+03   0.195098E-02   0.194772E-02   0.000000E+00   0.631458E+03   0.631458E+03   0.631458E+03   0.147688E-02   0.622890E+03   0.598213E+03   0.316060E-01
   0.142050E+01   0.657364E+03   0.467737E+03   0.191549E-02   0.191229E-02   0.000000E+00   0.626201E+03   0.626201E+03   0.626201E+03   0.146458E-02   0.617704E+03   0.593232E+03   0.311862E-01
   0.142762E+01   0.651887E+03   0.463841E+03   0.188063E-02   0.187749E-02   0.000000E+00   0.620984E+03   0.620984E+03   0.620984E+03   0.145238E-02   0.612557E+03   0.588290E+03   0.307718E-01
   0.143478E+01   0.646455E+03   0.459977E+03   0.184640E-02   0.184332E-02   0.000000E+00   0.615809E+03   0.615809E+03   0.615809E+03   0.144028E-02   0.607453E+03   0.583388E+03   0.303628E-01
   0.144197E+01   0.641067E+03   0.456143E+03   0.181279E-02   0.180977E-02   0.000000E+00   0.610676E+03   0.610676E+03   0.610676E+03   0.142827E-02   0.602390E+03   0.578526E+03   0.299592E-01
