#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.164216E+01   0.515294E+03   0.366664E+03   0.112354E-02   0.112167E-02   0.000000E+00   0.490869E+03   0.490869E+03   0.490869E+03   0.114806E-02   0.484206E+03   0.465029E+03   0.211401E-01
   0.165039E+01   0.510969E+03   0.363586E+03   0.110303E-02   0.110119E-02   0.000000E+00   0.486748E+03   0.486748E+03   0.486748E+03   0.113843E-02   0.480141E+03   0.461126E+03   0.208579E-01
   0.165866E+01   0.506679E+03   0.360534E+03   0.108288E-02   0.108108E-02   0.000000E+00   0.482662E+03   0.482662E+03   0.482662E+03   0.112887E-02   0.476111E+03   0.457255E+03   0.205794E-01
   0.166698E+01   0.502424E+03   0.357507E+03   0.106310E-02   0.106133E-02   0.000000E+00   0.478608E+03   0.478608E+03   0.478608E+03   0.111939E-02   0.472112E+03   0.453415E+03   0.203046E-01
   0.167533E+01   0.498204E+03   0.354504E+03   0.104369E-02   0.104194E-02   0.000000E+00   0.474588E+03   0.474588E+03   0.474588E+03   0.110999E-02   0.468146E+03   0.449606E+03   0.200335E-01
   0.168373E+01   0.494018E+03   0.351526E+03   0.102462E-02   0.102291E-02   0.000000E+00   0.470601E+03   0.470601E+03   0.470601E+03   0.110066E-02   0.464213E+03   0.445829E+03   0.197659E-01
   0.169217E+01   0.489867E+03   0.348572E+03   0.100590E-02   0.100422E-02   0.000000E+00   0.466646E+03   0.466646E+03   0.466646E+03   0.109141E-02   0.460312E+03   0.442083E+03   0.195019E-01
   0.170065E+01   0.485749E+03   0.345642E+03   0.987520E-03   0.985874E-03   0.000000E+00   0.462724E+03   0.462724E+03   0.462724E+03   0.108224E-02   0.456442E+03   0.438366E+03   0.192413E-01
   0.170918E+01   0.481664E+03   0.342736E+03   0.969474E-03   0.967857E-03   0.000000E+00   0.458833E+03   0.458833E+03   0.458833E+03   0.107314E-02   0.452604E+03   0.434680E+03   0.189842E-01
   0.171774E+01   0.477613E+03   0.339854E+03   0.951755E-03   0.950168E-03   0.000000E+00   0.454974E+03   0.454974E+03   0.454974E+03   0.106411E-02   0.448798E+03   0.431025E+03   0.187304E-01
   0.172635E+01   0.473595E+03   0.336995E+03   0.934358E-03   0.932799E-03   0.000000E+00   0.451146E+03   0.451146E+03   0.451146E+03   0.105516E-02   0.445022E+03   0.427399E+03   0.184801E-01
   0.173501E+01   0.469610E+03   0.334160E+03   0.917277E-03   0.915748E-03   0.000000E+00   0.447350E+03   0.447350E+03   0.447350E+03   0.104628E-02   0.441278E+03   0.423803E+03   0.182330E-01
   0.174370E+01   0.465657E+03   0.331347E+03   0.900506E-03   0.899004E-03   0.000000E+00   0.443585E+03   0.443585E+03   0.443585E+03   0.103747E-02   0.437563E+03   0.420236E+03   0.179892E-01
   0.175244E+01   0.461738E+03   0.328559E+03   0.884044E-03   0.882570E-03   0.000000E+00   0.439851E+03   0.439851E+03   0.439851E+03   0.102874E-02   0.433880E+03   0.416699E+03   0.177487E-01
   0.176123E+01   0.457850E+03   0.325792E+03   0.867878E-03   0.866430E-03   0.000000E+00   0.436148E+03   0.436148E+03   0.436148E+03   0.102008E-02   0.430227E+03   0.413190E+03   0.175113E-01
   0.177006E+01   0.453994E+03   0.323049E+03   0.852005E-03   0.850584E-03   0.000000E+00   0.432474E+03   0.432474E+03   0.432474E+03   0.101149E-02   0.426603E+03   0.409710E+03   0.172771E-01
   0.177893E+01   0.450169E+03   0.320328E+03   0.836422E-03   0.835027E-03   0.000000E+00   0.428831E+03   0.428831E+03   0.428831E+03   0.100297E-02   0.423010E+03   0.406259E+03   0.170459E-01
   0.178785E+01   0.446376E+03   0.317629E+03   0.821121E-03   0.819752E-03   0.000000E+00   0.425217E+03   0.425217E+03   0.425218E+03   0.994516E-03   0.419445E+03   0.402836E+03   0.168178E-01
   0.179681E+01   0.442614E+03   0.314952E+03   0.806100E-03   0.804756E-03   0.000000E+00   0.421634E+03   0.421634E+03   0.421634E+03   0.986135E-03   0.415910E+03   0.399441E+03   0.165928E-01
   0.180581E+01   0.438883E+03   0.312297E+03   0.791351E-03   0.790032E-03   0.000000E+00   0.418080E+03   0.418080E+03   0.418080E+03   0.977822E-03   0.412404E+03   0.396073E+03   0.163707E-01
   0.181487E+01   0.435182E+03   0.309665E+03   0.776871E-03   0.775575E-03   0.000000E+00   0.414554E+03   0.414554E+03   0.414554E+03   0.969577E-03   0.408926E+03   0.392734E+03   0.161516E-01
   0.182396E+01   0.431513E+03   0.307054E+03   0.762657E-03   0.761386E-03   0.000000E+00   0.411059E+03   0.411059E+03   0.411059E+03   0.961402E-03   0.405478E+03   0.389423E+03   0.159354E-01
   0.183310E+01   0.427872E+03   0.304464E+03   0.748699E-03   0.747450E-03   0.000000E+00   0.407591E+03   0.407591E+03   0.407591E+03   0.953291E-03   0.402058E+03   0.386137E+03   0.157220E-01
   0.184229E+01   0.424262E+03   0.301896E+03   0.734995E-03   0.733770E-03   0.000000E+00   0.404152E+03   0.404152E+03   0.404152E+03   0.945248E-03   0.398666E+03   0.382880E+03   0.155115E-01
   0.185153E+01   0.420681E+03   0.299348E+03   0.721541E-03   0.720337E-03   0.000000E+00   0.400742E+03   0.400742E+03   0.400742E+03   0.937271E-03   0.395301E+03   0.379648E+03   0.153037E-01
   0.186081E+01   0.417130E+03   0.296821E+03   0.708331E-03   0.707150E-03   0.000000E+00   0.397359E+03   0.397359E+03   0.397359E+03   0.929359E-03   0.391964E+03   0.376444E+03   0.150987E-01
   0.187014E+01   0.413608E+03   0.294316E+03   0.695362E-03   0.694202E-03   0.000000E+00   0.394004E+03   0.394004E+03   0.394004E+03   0.921512E-03   0.388655E+03   0.373266E+03   0.148965E-01
   0.187951E+01   0.410115E+03   0.291830E+03   0.682629E-03   0.681490E-03   0.000000E+00   0.390676E+03   0.390676E+03   0.390676E+03   0.913729E-03   0.385372E+03   0.370113E+03   0.146969E-01
   0.188893E+01   0.406651E+03   0.289365E+03   0.670127E-03   0.669010E-03   0.000000E+00   0.387376E+03   0.387376E+03   0.387376E+03   0.906011E-03   0.382117E+03   0.366987E+03   0.144999E-01
   0.189840E+01   0.403215E+03   0.286921E+03   0.657854E-03   0.656757E-03   0.000000E+00   0.384103E+03   0.384103E+03   0.384103E+03   0.898356E-03   0.378888E+03   0.363886E+03   0.143056E-01
   0.190791E+01   0.399807E+03   0.284496E+03   0.645806E-03   0.644729E-03   0.000000E+00   0.380857E+03   0.380857E+03   0.380857E+03   0.890764E-03   0.375686E+03   0.360811E+03   0.141138E-01
   0.191748E+01   0.396428E+03   0.282092E+03   0.633975E-03   0.632918E-03   0.000000E+00   0.377638E+03   0.377638E+03   0.377638E+03   0.883234E-03   0.372510E+03   0.357761E+03   0.139246E-01
   0.192709E+01   0.393076E+03   0.279707E+03   0.622360E-03   0.621322E-03   0.000000E+00   0.374445E+03   0.374445E+03   0.374445E+03   0.875766E-03   0.369361E+03   0.354736E+03   0.137379E-01
   0.193675E+01   0.389751E+03   0.277341E+03   0.610955E-03   0.609936E-03   0.000000E+00   0.371277E+03   0.371277E+03   0.371277E+03   0.868359E-03   0.366236E+03   0.351736E+03   0.135537E-01
   0.194646E+01   0.386454E+03   0.274995E+03   0.599759E-03   0.598759E-03   0.000000E+00   0.368137E+03   0.368137E+03   0.368137E+03   0.861013E-03   0.363138E+03   0.348760E+03   0.133719E-01
   0.195621E+01   0.383183E+03   0.272669E+03   0.588767E-03   0.587785E-03   0.000000E+00   0.365021E+03   0.365021E+03   0.365021E+03   0.853727E-03   0.360065E+03   0.345809E+03   0.131925E-01
   0.196602E+01   0.379940E+03   0.270361E+03   0.577975E-03   0.577011E-03   0.000000E+00   0.361932E+03   0.361932E+03   0.361932E+03   0.846501E-03   0.357018E+03   0.342882E+03   0.130155E-01
   0.197588E+01   0.376724E+03   0.268072E+03   0.567380E-03   0.566434E-03   0.000000E+00   0.358868E+03   0.358868E+03   0.358868E+03   0.839335E-03   0.353995E+03   0.339980E+03   0.128409E-01
   0.198578E+01   0.373534E+03   0.265803E+03   0.556980E-03   0.556051E-03   0.000000E+00   0.355830E+03   0.355830E+03   0.355830E+03   0.832229E-03   0.350998E+03   0.337101E+03   0.126686E-01
   0.199573E+01   0.370370E+03   0.263552E+03   0.546767E-03   0.545855E-03   0.000000E+00   0.352816E+03   0.352816E+03   0.352816E+03   0.825180E-03   0.348025E+03   0.334246E+03   0.124985E-01
   0.200574E+01   0.367233E+03   0.261319E+03   0.536741E-03   0.535846E-03   0.000000E+00   0.349827E+03   0.349827E+03   0.349827E+03   0.818190E-03   0.345077E+03   0.331415E+03   0.123307E-01
   0.201579E+01   0.364121E+03   0.259105E+03   0.526897E-03   0.526018E-03   0.000000E+00   0.346863E+03   0.346863E+03   0.346863E+03   0.811256E-03   0.342153E+03   0.328606E+03   0.121652E-01
   0.202589E+01   0.361035E+03   0.256909E+03   0.517233E-03   0.516370E-03   0.000000E+00   0.343923E+03   0.343923E+03   0.343923E+03   0.804380E-03   0.339253E+03   0.325821E+03   0.120018E-01
   0.203605E+01   0.357974E+03   0.254732E+03   0.507745E-03   0.506899E-03   0.000000E+00   0.341007E+03   0.341007E+03   0.341007E+03   0.797561E-03   0.336377E+03   0.323059E+03   0.118406E-01
   0.204626E+01   0.354939E+03   0.252572E+03   0.498431E-03   0.497600E-03   0.000000E+00   0.338116E+03   0.338116E+03   0.338116E+03   0.790799E-03   0.333525E+03   0.320320E+03   0.116816E-01
   0.205651E+01   0.351928E+03   0.250430E+03   0.489286E-03   0.488470E-03   0.000000E+00   0.335248E+03   0.335248E+03   0.335248E+03   0.784092E-03   0.330696E+03   0.317603E+03   0.115247E-01
   0.206682E+01   0.348944E+03   0.248306E+03   0.480310E-03   0.479509E-03   0.000000E+00   0.332405E+03   0.332405E+03   0.332405E+03   0.777442E-03   0.327891E+03   0.314910E+03   0.113699E-01
   0.207718E+01   0.345983E+03   0.246199E+03   0.471496E-03   0.470710E-03   0.000000E+00   0.329584E+03   0.329584E+03   0.329585E+03   0.770846E-03   0.325109E+03   0.312238E+03   0.112171E-01
   0.208759E+01   0.343047E+03   0.244110E+03   0.462843E-03   0.462071E-03   0.000000E+00   0.326787E+03   0.326787E+03   0.326787E+03   0.764304E-03   0.322350E+03   0.309588E+03   0.110664E-01
   0.209806E+01   0.340135E+03   0.242038E+03   0.454348E-03   0.453591E-03   0.000000E+00   0.324014E+03   0.324014E+03   0.324014E+03   0.757816E-03   0.319614E+03   0.306961E+03   0.109176E-01
   0.210857E+01   0.337247E+03   0.239984E+03   0.446009E-03   0.445265E-03   0.000000E+00   0.321263E+03   0.321263E+03   0.321263E+03   0.751383E-03   0.316900E+03   0.304355E+03   0.107709E-01
   0.211914E+01   0.334383E+03   0.237946E+03   0.437821E-03   0.437091E-03   0.000000E+00   0.318535E+03   0.318535E+03   0.318535E+03   0.745002E-03   0.314209E+03   0.301770E+03   0.106261E-01
   0.212976E+01   0.331543E+03   0.235925E+03   0.429783E-03   0.429066E-03   0.000000E+00   0.315829E+03   0.315829E+03   0.315829E+03   0.738674E-03   0.311540E+03   0.299207E+03   0.104832E-01
   0.214044E+01   0.328726E+03   0.233921E+03   0.421892E-03   0.421188E-03   0.000000E+00   0.313146E+03   0.313146E+03   0.313146E+03   0.732399E-03   0.308894E+03   0.296665E+03   0.103422E-01
   0.215117E+01   0.325933E+03   0.231934E+03   0.414144E-03   0.413454E-03   0.000000E+00   0.310485E+03   0.310485E+03   0.310485E+03   0.726175E-03   0.306269E+03   0.294144E+03   0.102031E-01
   0.216195E+01   0.323163E+03   0.229963E+03   0.406540E-03   0.405862E-03   0.000000E+00   0.307847E+03   0.307847E+03   0.307847E+03   0.720005E-03   0.303666E+03   0.291645E+03   0.100659E-01
   0.217279E+01   0.320416E+03   0.228008E+03   0.399073E-03   0.398408E-03   0.000000E+00   0.305230E+03   0.305230E+03   0.305230E+03   0.713884E-03   0.301085E+03   0.289166E+03   0.993052E-02
   0.218368E+01   0.317692E+03   0.226070E+03   0.391743E-03   0.391090E-03   0.000000E+00   0.302635E+03   0.302635E+03   0.302635E+03   0.707814E-03   0.298525E+03   0.286707E+03   0.979691E-02
   0.219462E+01   0.314990E+03   0.224147E+03   0.384547E-03   0.383906E-03   0.000000E+00   0.300061E+03   0.300061E+03   0.300061E+03   0.701794E-03   0.295986E+03   0.284269E+03   0.966509E-02
   0.220563E+01   0.312310E+03   0.222241E+03   0.377482E-03   0.376852E-03   0.000000E+00   0.297508E+03   0.297508E+03   0.297508E+03   0.695825E-03   0.293468E+03   0.281851E+03   0.953502E-02
   0.221668E+01   0.309653E+03   0.220350E+03   0.370546E-03   0.369928E-03   0.000000E+00   0.294977E+03   0.294977E+03   0.294977E+03   0.689905E-03   0.290971E+03   0.279453E+03   0.940668E-02
   0.222779E+01   0.307018E+03   0.218475E+03   0.363737E-03   0.363131E-03   0.000000E+00   0.292467E+03   0.292467E+03   0.292467E+03   0.684034E-03   0.288495E+03   0.277075E+03   0.928006E-02
   0.223896E+01   0.304405E+03   0.216616E+03   0.357053E-03   0.356457E-03   0.000000E+00   0.289977E+03   0.289977E+03   0.289977E+03   0.678211E-03   0.286039E+03   0.274716E+03   0.915512E-02
   0.225018E+01   0.301813E+03   0.214772E+03   0.350492E-03   0.349907E-03   0.000000E+00   0.287509E+03   0.287509E+03   0.287509E+03   0.672438E-03   0.283604E+03   0.272378E+03   0.903187E-02
   0.226146E+01   0.299243E+03   0.212943E+03   0.344049E-03   0.343476E-03   0.000000E+00   0.285061E+03   0.285061E+03   0.285061E+03   0.666712E-03   0.281189E+03   0.270058E+03   0.891025E-02
   0.227280E+01   0.296695E+03   0.211130E+03   0.337725E-03   0.337162E-03   0.000000E+00   0.282633E+03   0.282633E+03   0.282633E+03   0.661033E-03   0.278794E+03   0.267758E+03   0.879024E-02
   0.228419E+01   0.294167E+03   0.209331E+03   0.331516E-03   0.330963E-03   0.000000E+00   0.280225E+03   0.280225E+03   0.280225E+03   0.655402E-03   0.276419E+03   0.265477E+03   0.867184E-02
   0.229564E+01   0.291660E+03   0.207548E+03   0.325420E-03   0.324878E-03   0.000000E+00   0.277837E+03   0.277837E+03   0.277837E+03   0.649817E-03   0.274064E+03   0.263215E+03   0.855501E-02
   0.230715E+01   0.289174E+03   0.205779E+03   0.319436E-03   0.318904E-03   0.000000E+00   0.275469E+03   0.275469E+03   0.275469E+03   0.644278E-03   0.271728E+03   0.260972E+03   0.843974E-02
   0.231871E+01   0.286709E+03   0.204025E+03   0.313562E-03   0.313039E-03   0.000000E+00   0.273121E+03   0.273121E+03   0.273121E+03   0.638786E-03   0.269411E+03   0.258747E+03   0.832601E-02
   0.233033E+01   0.284264E+03   0.202285E+03   0.307795E-03   0.307281E-03   0.000000E+00   0.270792E+03   0.270792E+03   0.270792E+03   0.633339E-03   0.267114E+03   0.256541E+03   0.821380E-02
   0.234201E+01   0.281840E+03   0.200560E+03   0.302134E-03   0.301630E-03   0.000000E+00   0.268483E+03   0.268483E+03   0.268483E+03   0.627938E-03   0.264836E+03   0.254353E+03   0.810310E-02
   0.235375E+01   0.279436E+03   0.198850E+03   0.296576E-03   0.296082E-03   0.000000E+00   0.266192E+03   0.266192E+03   0.266192E+03   0.622582E-03   0.262577E+03   0.252183E+03   0.799387E-02
   0.236555E+01   0.277052E+03   0.197153E+03   0.291120E-03   0.290634E-03   0.000000E+00   0.263921E+03   0.263921E+03   0.263921E+03   0.617270E-03   0.260337E+03   0.250032E+03   0.788609E-02
   0.237741E+01   0.274687E+03   0.195471E+03   0.285763E-03   0.285287E-03   0.000000E+00   0.261669E+03   0.261669E+03   0.261669E+03   0.612002E-03   0.258115E+03   0.247898E+03   0.777975E-02
   0.238933E+01   0.272342E+03   0.193802E+03   0.280505E-03   0.280037E-03   0.000000E+00   0.259435E+03   0.259435E+03   0.259435E+03   0.606778E-03   0.255912E+03   0.245782E+03   0.767483E-02
   0.240130E+01   0.270017E+03   0.192148E+03   0.275343E-03   0.274884E-03   0.000000E+00   0.257220E+03   0.257220E+03   0.257220E+03   0.601597E-03   0.253727E+03   0.243683E+03   0.757132E-02
   0.241334E+01   0.267711E+03   0.190507E+03   0.270275E-03   0.269824E-03   0.000000E+00   0.255024E+03   0.255024E+03   0.255024E+03   0.596460E-03   0.251560E+03   0.241602E+03   0.746918E-02
   0.242544E+01   0.265425E+03   0.188880E+03   0.265300E-03   0.264858E-03   0.000000E+00   0.252846E+03   0.252846E+03   0.252846E+03   0.591365E-03   0.249411E+03   0.239539E+03   0.736842E-02
   0.243759E+01   0.263157E+03   0.187266E+03   0.260417E-03   0.259983E-03   0.000000E+00   0.250686E+03   0.250686E+03   0.250686E+03   0.586314E-03   0.247281E+03   0.237493E+03   0.726900E-02
   0.244981E+01   0.260909E+03   0.185667E+03   0.255623E-03   0.255197E-03   0.000000E+00   0.248544E+03   0.248544E+03   0.248544E+03   0.581305E-03   0.245168E+03   0.235464E+03   0.717093E-02
   0.246209E+01   0.258679E+03   0.184080E+03   0.250917E-03   0.250499E-03   0.000000E+00   0.246420E+03   0.246420E+03   0.246420E+03   0.576337E-03   0.243073E+03   0.233451E+03   0.707415E-02
   0.247443E+01   0.256468E+03   0.182507E+03   0.246297E-03   0.245886E-03   0.000000E+00   0.244313E+03   0.244313E+03   0.244313E+03   0.571410E-03   0.240995E+03   0.231456E+03   0.697867E-02
   0.248684E+01   0.254276E+03   0.180946E+03   0.241762E-03   0.241358E-03   0.000000E+00   0.242225E+03   0.242225E+03   0.242225E+03   0.566525E-03   0.238935E+03   0.229477E+03   0.688446E-02
   0.249930E+01   0.252101E+03   0.179399E+03   0.237309E-03   0.236914E-03   0.000000E+00   0.240153E+03   0.240153E+03   0.240153E+03   0.561681E-03   0.236891E+03   0.227515E+03   0.679152E-02
   0.251183E+01   0.249945E+03   0.177865E+03   0.232939E-03   0.232550E-03   0.000000E+00   0.238099E+03   0.238099E+03   0.238100E+03   0.556877E-03   0.234865E+03   0.225569E+03   0.669982E-02
   0.252442E+01   0.247807E+03   0.176344E+03   0.228648E-03   0.228267E-03   0.000000E+00   0.236063E+03   0.236063E+03   0.236063E+03   0.552113E-03   0.232856E+03   0.223639E+03   0.660935E-02
   0.253707E+01   0.245687E+03   0.174835E+03   0.224436E-03   0.224062E-03   0.000000E+00   0.234043E+03   0.234043E+03   0.234043E+03   0.547389E-03   0.230864E+03   0.221726E+03   0.652009E-02
   0.254979E+01   0.243584E+03   0.173339E+03   0.220302E-03   0.219935E-03   0.000000E+00   0.232040E+03   0.232040E+03   0.232040E+03   0.542705E-03   0.228888E+03   0.219829E+03   0.643204E-02
   0.256257E+01   0.241499E+03   0.171856E+03   0.216243E-03   0.215882E-03   0.000000E+00   0.230054E+03   0.230054E+03   0.230054E+03   0.538060E-03   0.226929E+03   0.217947E+03   0.634515E-02
   0.257542E+01   0.239432E+03   0.170385E+03   0.212258E-03   0.211905E-03   0.000000E+00   0.228085E+03   0.228085E+03   0.228085E+03   0.533454E-03   0.224987E+03   0.216081E+03   0.625943E-02
   0.258833E+01   0.237382E+03   0.168926E+03   0.208347E-03   0.208000E-03   0.000000E+00   0.226132E+03   0.226132E+03   0.226132E+03   0.528886E-03   0.223060E+03   0.214231E+03   0.617485E-02
   0.260130E+01   0.235349E+03   0.167479E+03   0.204507E-03   0.204166E-03   0.000000E+00   0.224195E+03   0.224195E+03   0.224195E+03   0.524356E-03   0.221150E+03   0.212396E+03   0.609141E-02
   0.261434E+01   0.233332E+03   0.166044E+03   0.200738E-03   0.200403E-03   0.000000E+00   0.222274E+03   0.222274E+03   0.222274E+03   0.519864E-03   0.219255E+03   0.210577E+03   0.600908E-02
   0.262744E+01   0.231333E+03   0.164622E+03   0.197038E-03   0.196709E-03   0.000000E+00   0.220370E+03   0.220370E+03   0.220370E+03   0.515410E-03   0.217376E+03   0.208773E+03   0.592786E-02
   0.264061E+01   0.229350E+03   0.163211E+03   0.193405E-03   0.193083E-03   0.000000E+00   0.218481E+03   0.218481E+03   0.218481E+03   0.510993E-03   0.215513E+03   0.206983E+03   0.584772E-02
   0.265385E+01   0.227385E+03   0.161812E+03   0.189840E-03   0.189524E-03   0.000000E+00   0.216609E+03   0.216609E+03   0.216609E+03   0.506613E-03   0.213666E+03   0.205209E+03   0.576867E-02
   0.266715E+01   0.225435E+03   0.160425E+03   0.186340E-03   0.186029E-03   0.000000E+00   0.214752E+03   0.214752E+03   0.214752E+03   0.502270E-03   0.211834E+03   0.203450E+03   0.569067E-02
   0.268052E+01   0.223502E+03   0.159050E+03   0.182904E-03   0.182599E-03   0.000000E+00   0.212910E+03   0.212910E+03   0.212910E+03   0.497963E-03   0.210018E+03   0.201705E+03   0.561371E-02
   0.269396E+01   0.221585E+03   0.157686E+03   0.179530E-03   0.179231E-03   0.000000E+00   0.211084E+03   0.211084E+03   0.211084E+03   0.493692E-03   0.208216E+03   0.199975E+03   0.553778E-02
   0.270746E+01   0.219684E+03   0.156333E+03   0.176219E-03   0.175925E-03   0.000000E+00   0.209273E+03   0.209273E+03   0.209273E+03   0.489456E-03   0.206430E+03   0.198260E+03   0.546287E-02
   0.272103E+01   0.217799E+03   0.154992E+03   0.172969E-03   0.172680E-03   0.000000E+00   0.207477E+03   0.207477E+03   0.207477E+03   0.485256E-03   0.204659E+03   0.196559E+03   0.538896E-02
   0.273467E+01   0.215930E+03   0.153661E+03   0.169778E-03   0.169495E-03   0.000000E+00   0.205697E+03   0.205697E+03   0.205697E+03   0.481092E-03   0.202902E+03   0.194872E+03   0.531605E-02
   0.274838E+01   0.214076E+03   0.152342E+03   0.166646E-03   0.166368E-03   0.000000E+00   0.203931E+03   0.203931E+03   0.203931E+03   0.476962E-03   0.201161E+03   0.193199E+03   0.524411E-02
   0.276216E+01   0.212238E+03   0.151035E+03   0.163571E-03   0.163298E-03   0.000000E+00   0.202180E+03   0.202180E+03   0.202180E+03   0.472867E-03   0.199433E+03   0.191540E+03   0.517314E-02
   0.277600E+01   0.210416E+03   0.149738E+03   0.160553E-03   0.160286E-03   0.000000E+00   0.200444E+03   0.200444E+03   0.200444E+03   0.468807E-03   0.197721E+03   0.189896E+03   0.510314E-02
   0.278991E+01   0.208609E+03   0.148452E+03   0.157591E-03   0.157328E-03   0.000000E+00   0.198723E+03   0.198723E+03   0.198723E+03   0.464780E-03   0.196023E+03   0.188265E+03   0.503406E-02
   0.280390E+01   0.206817E+03   0.147177E+03   0.154682E-03   0.154424E-03   0.000000E+00   0.197015E+03   0.197015E+03   0.197015E+03   0.460788E-03   0.194339E+03   0.186647E+03   0.496591E-02
   0.281795E+01   0.205040E+03   0.145912E+03   0.151827E-03   0.151574E-03   0.000000E+00   0.195323E+03   0.195323E+03   0.195323E+03   0.456828E-03   0.192669E+03   0.185044E+03   0.489867E-02
   0.283208E+01   0.203278E+03   0.144658E+03   0.149025E-03   0.148776E-03   0.000000E+00   0.193644E+03   0.193644E+03   0.193644E+03   0.452903E-03   0.191013E+03   0.183453E+03   0.483234E-02
   0.284628E+01   0.201530E+03   0.143415E+03   0.146274E-03   0.146030E-03   0.000000E+00   0.191980E+03   0.191980E+03   0.191980E+03   0.449010E-03   0.189372E+03   0.181877E+03   0.476689E-02
   0.286054E+01   0.199798E+03   0.142182E+03   0.143573E-03   0.143334E-03   0.000000E+00   0.190329E+03   0.190329E+03   0.190329E+03   0.445150E-03   0.187743E+03   0.180313E+03   0.470233E-02
   0.287488E+01   0.198080E+03   0.140960E+03   0.140922E-03   0.140687E-03   0.000000E+00   0.188693E+03   0.188693E+03   0.188693E+03   0.441322E-03   0.186129E+03   0.178763E+03   0.463863E-02
   0.288929E+01   0.196377E+03   0.139748E+03   0.138321E-03   0.138090E-03   0.000000E+00   0.187070E+03   0.187070E+03   0.187070E+03   0.437527E-03   0.184529E+03   0.177225E+03   0.457580E-02
   0.290377E+01   0.194687E+03   0.138546E+03   0.135767E-03   0.135540E-03   0.000000E+00   0.185461E+03   0.185461E+03   0.185461E+03   0.433764E-03   0.182941E+03   0.175701E+03   0.451381E-02
   0.291833E+01   0.193012E+03   0.137354E+03   0.133259E-03   0.133037E-03   0.000000E+00   0.183865E+03   0.183865E+03   0.183865E+03   0.430032E-03   0.181368E+03   0.174189E+03   0.445265E-02
   0.293296E+01   0.191352E+03   0.136172E+03   0.130798E-03   0.130580E-03   0.000000E+00   0.182283E+03   0.182283E+03   0.182283E+03   0.426332E-03   0.179807E+03   0.172691E+03   0.439231E-02
   0.294766E+01   0.189705E+03   0.135000E+03   0.128382E-03   0.128168E-03   0.000000E+00   0.180715E+03   0.180715E+03   0.180715E+03   0.422663E-03   0.178259E+03   0.171204E+03   0.433278E-02
   0.296243E+01   0.188072E+03   0.133838E+03   0.126011E-03   0.125800E-03   0.000000E+00   0.179159E+03   0.179159E+03   0.179159E+03   0.419024E-03   0.176725E+03   0.169731E+03   0.427405E-02
   0.297728E+01   0.186452E+03   0.132686E+03   0.123683E-03   0.123476E-03   0.000000E+00   0.177616E+03   0.177616E+03   0.177616E+03   0.415417E-03   0.175203E+03   0.168269E+03   0.421611E-02
   0.299221E+01   0.184847E+03   0.131543E+03   0.121398E-03   0.121195E-03   0.000000E+00   0.176087E+03   0.176087E+03   0.176087E+03   0.411840E-03   0.173695E+03   0.166820E+03   0.415895E-02
   0.300720E+01   0.183255E+03   0.130411E+03   0.119155E-03   0.118956E-03   0.000000E+00   0.174571E+03   0.174571E+03   0.174571E+03   0.408293E-03   0.172199E+03   0.165384E+03   0.410257E-02
   0.302228E+01   0.181676E+03   0.129287E+03   0.116953E-03   0.116758E-03   0.000000E+00   0.173067E+03   0.173067E+03   0.173067E+03   0.404775E-03   0.170715E+03   0.163959E+03   0.404693E-02
   0.303743E+01   0.180111E+03   0.128173E+03   0.114792E-03   0.114600E-03   0.000000E+00   0.171576E+03   0.171576E+03   0.171576E+03   0.401288E-03   0.169244E+03   0.162546E+03   0.399204E-02
   0.305265E+01   0.178557E+03   0.127068E+03   0.112669E-03   0.112481E-03   0.000000E+00   0.170096E+03   0.170096E+03   0.170096E+03   0.397827E-03   0.167785E+03   0.161144E+03   0.393787E-02
   0.306795E+01   0.177018E+03   0.125973E+03   0.110587E-03   0.110402E-03   0.000000E+00   0.168630E+03   0.168630E+03   0.168630E+03   0.394398E-03   0.166338E+03   0.159755E+03   0.388445E-02
   0.308333E+01   0.175492E+03   0.124887E+03   0.108542E-03   0.108361E-03   0.000000E+00   0.167176E+03   0.167176E+03   0.167176E+03   0.390997E-03   0.164904E+03   0.158378E+03   0.383175E-02
   0.309879E+01   0.173979E+03   0.123810E+03   0.106536E-03   0.106358E-03   0.000000E+00   0.165734E+03   0.165734E+03   0.165734E+03   0.387626E-03   0.163482E+03   0.157012E+03   0.377975E-02
   0.311432E+01   0.172478E+03   0.122742E+03   0.104566E-03   0.104391E-03   0.000000E+00   0.164305E+03   0.164305E+03   0.164305E+03   0.384283E-03   0.162072E+03   0.155658E+03   0.372846E-02
   0.312993E+01   0.170991E+03   0.121684E+03   0.102632E-03   0.102461E-03   0.000000E+00   0.162887E+03   0.162887E+03   0.162887E+03   0.380968E-03   0.160674E+03   0.154315E+03   0.367786E-02
   0.314562E+01   0.169516E+03   0.120634E+03   0.100735E-03   0.100567E-03   0.000000E+00   0.161482E+03   0.161482E+03   0.161482E+03   0.377682E-03   0.159288E+03   0.152984E+03   0.362795E-02
   0.316139E+01   0.168053E+03   0.119593E+03   0.988718E-04   0.987070E-04   0.000000E+00   0.160089E+03   0.160089E+03   0.160089E+03   0.374422E-03   0.157914E+03   0.151664E+03   0.357870E-02
