#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.238316E+02   0.455998E+01   0.324215E+01   0.471972E-07   0.471186E-07   0.000000E+00   0.434341E+01   0.434341E+01   0.434341E+01   0.101586E-04   0.428457E+01   0.410921E+01   0.133208E-04
   0.239511E+02   0.451824E+01   0.321245E+01   0.462998E-07   0.462227E-07   0.000000E+00   0.430365E+01   0.430365E+01   0.430365E+01   0.100656E-04   0.424536E+01   0.407154E+01   0.131376E-04
   0.240712E+02   0.447688E+01   0.318300E+01   0.454193E-07   0.453436E-07   0.000000E+00   0.426425E+01   0.426425E+01   0.426425E+01   0.997347E-05   0.420649E+01   0.403420E+01   0.129570E-04
   0.241918E+02   0.443590E+01   0.315383E+01   0.445556E-07   0.444814E-07   0.000000E+00   0.422521E+01   0.422521E+01   0.422521E+01   0.988216E-05   0.416798E+01   0.399721E+01   0.127788E-04
   0.243131E+02   0.439527E+01   0.312491E+01   0.437080E-07   0.436352E-07   0.000000E+00   0.418650E+01   0.418650E+01   0.418650E+01   0.979163E-05   0.412980E+01   0.396053E+01   0.126031E-04
   0.244349E+02   0.435446E+01   0.309587E+01   0.428712E-07   0.427998E-07   0.000000E+00   0.414763E+01   0.414763E+01   0.414763E+01   0.970071E-05   0.409145E+01   0.392370E+01   0.124283E-04
   0.245574E+02   0.431456E+01   0.306746E+01   0.420555E-07   0.419854E-07   0.000000E+00   0.410962E+01   0.410962E+01   0.410962E+01   0.961181E-05   0.405396E+01   0.388768E+01   0.122574E-04
   0.246805E+02   0.427502E+01   0.303931E+01   0.412552E-07   0.411865E-07   0.000000E+00   0.407194E+01   0.407194E+01   0.407194E+01   0.952369E-05   0.401680E+01   0.385198E+01   0.120889E-04
   0.248042E+02   0.423582E+01   0.301141E+01   0.404700E-07   0.404026E-07   0.000000E+00   0.403460E+01   0.403460E+01   0.403460E+01   0.943636E-05   0.397996E+01   0.381660E+01   0.119228E-04
   0.249286E+02   0.419697E+01   0.298376E+01   0.396996E-07   0.396335E-07   0.000000E+00   0.399759E+01   0.399759E+01   0.399759E+01   0.934980E-05   0.394346E+01   0.378153E+01   0.117589E-04
   0.250535E+02   0.415847E+01   0.295635E+01   0.389439E-07   0.388790E-07   0.000000E+00   0.396091E+01   0.396091E+01   0.396091E+01   0.926401E-05   0.390728E+01   0.374678E+01   0.115973E-04
   0.251791E+02   0.412031E+01   0.292919E+01   0.382025E-07   0.381388E-07   0.000000E+00   0.392456E+01   0.392456E+01   0.392456E+01   0.917900E-05   0.387142E+01   0.371233E+01   0.114379E-04
   0.253053E+02   0.408249E+01   0.290227E+01   0.374750E-07   0.374126E-07   0.000000E+00   0.388853E+01   0.388853E+01   0.388853E+01   0.909473E-05   0.383588E+01   0.367819E+01   0.112807E-04
   0.254321E+02   0.404500E+01   0.287559E+01   0.367612E-07   0.367000E-07   0.000000E+00   0.385282E+01   0.385282E+01   0.385282E+01   0.901120E-05   0.380066E+01   0.364436E+01   0.111257E-04
   0.255596E+02   0.400785E+01   0.284914E+01   0.360610E-07   0.360009E-07   0.000000E+00   0.381743E+01   0.381743E+01   0.381743E+01   0.892842E-05   0.376574E+01   0.361082E+01   0.109728E-04
   0.256878E+02   0.397102E+01   0.282293E+01   0.353739E-07   0.353150E-07   0.000000E+00   0.378235E+01   0.378235E+01   0.378235E+01   0.884637E-05   0.373114E+01   0.357758E+01   0.108220E-04
   0.258165E+02   0.393453E+01   0.279695E+01   0.346999E-07   0.346421E-07   0.000000E+00   0.374758E+01   0.374758E+01   0.374758E+01   0.876506E-05   0.369685E+01   0.354463E+01   0.106733E-04
   0.259459E+02   0.389835E+01   0.277120E+01   0.340386E-07   0.339819E-07   0.000000E+00   0.371312E+01   0.371312E+01   0.371312E+01   0.868445E-05   0.366285E+01   0.351198E+01   0.105267E-04
   0.260760E+02   0.386250E+01   0.274568E+01   0.333898E-07   0.333342E-07   0.000000E+00   0.367896E+01   0.367896E+01   0.367896E+01   0.860457E-05   0.362916E+01   0.347961E+01   0.103821E-04
   0.262067E+02   0.382697E+01   0.272039E+01   0.327533E-07   0.326987E-07   0.000000E+00   0.364511E+01   0.364511E+01   0.364511E+01   0.852540E-05   0.359577E+01   0.344754E+01   0.102394E-04
   0.263380E+02   0.379175E+01   0.269532E+01   0.321288E-07   0.320753E-07   0.000000E+00   0.361156E+01   0.361156E+01   0.361156E+01   0.844693E-05   0.356268E+01   0.341575E+01   0.100988E-04
   0.264701E+02   0.375684E+01   0.267047E+01   0.315161E-07   0.314637E-07   0.000000E+00   0.357831E+01   0.357831E+01   0.357831E+01   0.836915E-05   0.352988E+01   0.338424E+01   0.996008E-05
   0.266027E+02   0.372224E+01   0.264584E+01   0.309150E-07   0.308635E-07   0.000000E+00   0.354535E+01   0.354535E+01   0.354535E+01   0.829207E-05   0.349736E+01   0.335301E+01   0.982327E-05
   0.267361E+02   0.368795E+01   0.262143E+01   0.303252E-07   0.302748E-07   0.000000E+00   0.351268E+01   0.351268E+01   0.351268E+01   0.821566E-05   0.346514E+01   0.332205E+01   0.968834E-05
   0.268701E+02   0.365396E+01   0.259724E+01   0.297466E-07   0.296971E-07   0.000000E+00   0.348030E+01   0.348030E+01   0.348030E+01   0.813993E-05   0.343320E+01   0.329137E+01   0.955527E-05
   0.270048E+02   0.362027E+01   0.257326E+01   0.291790E-07   0.291304E-07   0.000000E+00   0.344821E+01   0.344821E+01   0.344821E+01   0.806487E-05   0.340154E+01   0.326096E+01   0.942403E-05
   0.271402E+02   0.358688E+01   0.254949E+01   0.286220E-07   0.285744E-07   0.000000E+00   0.341640E+01   0.341640E+01   0.341640E+01   0.799047E-05   0.337017E+01   0.323082E+01   0.929460E-05
   0.272762E+02   0.355379E+01   0.252594E+01   0.280756E-07   0.280288E-07   0.000000E+00   0.338487E+01   0.338487E+01   0.338487E+01   0.791673E-05   0.333907E+01   0.320095E+01   0.916695E-05
   0.274129E+02   0.352099E+01   0.250259E+01   0.275396E-07   0.274937E-07   0.000000E+00   0.335363E+01   0.335363E+01   0.335363E+01   0.784366E-05   0.330825E+01   0.317134E+01   0.904108E-05
   0.275503E+02   0.348848E+01   0.247945E+01   0.270137E-07   0.269687E-07   0.000000E+00   0.332266E+01   0.332266E+01   0.332266E+01   0.777123E-05   0.327770E+01   0.314199E+01   0.891693E-05
   0.276884E+02   0.345626E+01   0.245651E+01   0.264977E-07   0.264536E-07   0.000000E+00   0.329196E+01   0.329196E+01   0.329196E+01   0.769943E-05   0.324742E+01   0.311291E+01   0.879448E-05
   0.278272E+02   0.342432E+01   0.243378E+01   0.259914E-07   0.259481E-07   0.000000E+00   0.326154E+01   0.326154E+01   0.326154E+01   0.762827E-05   0.321741E+01   0.308408E+01   0.867372E-05
   0.279667E+02   0.339266E+01   0.241124E+01   0.254947E-07   0.254523E-07   0.000000E+00   0.323138E+01   0.323138E+01   0.323138E+01   0.755773E-05   0.318766E+01   0.305550E+01   0.855461E-05
   0.281069E+02   0.336128E+01   0.238891E+01   0.250074E-07   0.249658E-07   0.000000E+00   0.320148E+01   0.320148E+01   0.320148E+01   0.748782E-05   0.315817E+01   0.302718E+01   0.843714E-05
   0.282478E+02   0.333018E+01   0.236677E+01   0.245294E-07   0.244885E-07   0.000000E+00   0.317186E+01   0.317186E+01   0.317186E+01   0.741852E-05   0.312895E+01   0.299910E+01   0.832129E-05
   0.283894E+02   0.329935E+01   0.234483E+01   0.240603E-07   0.240203E-07   0.000000E+00   0.314249E+01   0.314249E+01   0.314249E+01   0.734983E-05   0.309998E+01   0.297127E+01   0.820703E-05
   0.285316E+02   0.326881E+01   0.232309E+01   0.236003E-07   0.235610E-07   0.000000E+00   0.311339E+01   0.311339E+01   0.311339E+01   0.728177E-05   0.307127E+01   0.294370E+01   0.809437E-05
   0.286747E+02   0.323852E+01   0.230153E+01   0.231488E-07   0.231102E-07   0.000000E+00   0.308454E+01   0.308454E+01   0.308454E+01   0.721429E-05   0.304281E+01   0.291636E+01   0.798323E-05
   0.288184E+02   0.320850E+01   0.228016E+01   0.227059E-07   0.226681E-07   0.000000E+00   0.305594E+01   0.305594E+01   0.305594E+01   0.714741E-05   0.301461E+01   0.288926E+01   0.787362E-05
   0.289629E+02   0.317875E+01   0.225898E+01   0.222713E-07   0.222342E-07   0.000000E+00   0.302760E+01   0.302760E+01   0.302760E+01   0.708112E-05   0.298665E+01   0.286241E+01   0.776551E-05
   0.291080E+02   0.314925E+01   0.223799E+01   0.218450E-07   0.218086E-07   0.000000E+00   0.299950E+01   0.299950E+01   0.299950E+01   0.701540E-05   0.295893E+01   0.283578E+01   0.765888E-05
   0.292539E+02   0.312002E+01   0.221718E+01   0.214267E-07   0.213910E-07   0.000000E+00   0.297165E+01   0.297165E+01   0.297165E+01   0.695027E-05   0.293146E+01   0.280939E+01   0.755373E-05
   0.294006E+02   0.309105E+01   0.219656E+01   0.210164E-07   0.209814E-07   0.000000E+00   0.294405E+01   0.294405E+01   0.294405E+01   0.688571E-05   0.290424E+01   0.278324E+01   0.745001E-05
   0.295480E+02   0.306233E+01   0.217611E+01   0.206138E-07   0.205794E-07   0.000000E+00   0.291669E+01   0.291669E+01   0.291669E+01   0.682172E-05   0.287725E+01   0.275732E+01   0.734772E-05
   0.296961E+02   0.303386E+01   0.215585E+01   0.202188E-07   0.201851E-07   0.000000E+00   0.288957E+01   0.288957E+01   0.288957E+01   0.675829E-05   0.285049E+01   0.273162E+01   0.724683E-05
   0.298449E+02   0.300565E+01   0.213577E+01   0.198313E-07   0.197983E-07   0.000000E+00   0.286269E+01   0.286269E+01   0.286269E+01   0.669543E-05   0.282398E+01   0.270615E+01   0.714734E-05
   0.299945E+02   0.297768E+01   0.211586E+01   0.194511E-07   0.194188E-07   0.000000E+00   0.283605E+01   0.283605E+01   0.283605E+01   0.663311E-05   0.279770E+01   0.268090E+01   0.704920E-05
   0.301449E+02   0.294995E+01   0.209612E+01   0.190781E-07   0.190464E-07   0.000000E+00   0.280963E+01   0.280963E+01   0.280963E+01   0.657134E-05   0.277165E+01   0.265587E+01   0.695241E-05
   0.302960E+02   0.292247E+01   0.207656E+01   0.187122E-07   0.186811E-07   0.000000E+00   0.278346E+01   0.278346E+01   0.278346E+01   0.651011E-05   0.274582E+01   0.263107E+01   0.685694E-05
   0.304478E+02   0.289523E+01   0.205717E+01   0.183532E-07   0.183226E-07   0.000000E+00   0.275751E+01   0.275751E+01   0.275751E+01   0.644942E-05   0.272023E+01   0.260648E+01   0.676278E-05
   0.306004E+02   0.286823E+01   0.203795E+01   0.180010E-07   0.179710E-07   0.000000E+00   0.273178E+01   0.273178E+01   0.273178E+01   0.638925E-05   0.269485E+01   0.258211E+01   0.666991E-05
   0.307538E+02   0.284146E+01   0.201890E+01   0.176554E-07   0.176260E-07   0.000000E+00   0.270628E+01   0.270628E+01   0.270628E+01   0.632961E-05   0.266970E+01   0.255794E+01   0.657831E-05
   0.309080E+02   0.281493E+01   0.200002E+01   0.173164E-07   0.172875E-07   0.000000E+00   0.268101E+01   0.268101E+01   0.268101E+01   0.627050E-05   0.264477E+01   0.253399E+01   0.648796E-05
   0.310629E+02   0.278814E+01   0.198095E+01   0.169808E-07   0.169525E-07   0.000000E+00   0.265549E+01   0.265549E+01   0.265549E+01   0.621081E-05   0.261959E+01   0.250981E+01   0.639773E-05
   0.312186E+02   0.276190E+01   0.196227E+01   0.166534E-07   0.166257E-07   0.000000E+00   0.263049E+01   0.263049E+01   0.263049E+01   0.615234E-05   0.259493E+01   0.248612E+01   0.630945E-05
   0.313751E+02   0.273604E+01   0.194387E+01   0.163332E-07   0.163061E-07   0.000000E+00   0.260586E+01   0.260586E+01   0.260586E+01   0.609473E-05   0.257063E+01   0.246278E+01   0.622273E-05
   0.315324E+02   0.271046E+01   0.192566E+01   0.160194E-07   0.159927E-07   0.000000E+00   0.258149E+01   0.258149E+01   0.258149E+01   0.603773E-05   0.254659E+01   0.243969E+01   0.613731E-05
   0.316904E+02   0.268506E+01   0.190758E+01   0.157112E-07   0.156851E-07   0.000000E+00   0.255729E+01   0.255729E+01   0.255729E+01   0.598113E-05   0.252272E+01   0.241676E+01   0.605296E-05
   0.318493E+02   0.265989E+01   0.188966E+01   0.154089E-07   0.153833E-07   0.000000E+00   0.253331E+01   0.253331E+01   0.253331E+01   0.592506E-05   0.249907E+01   0.239404E+01   0.596980E-05
   0.320089E+02   0.263495E+01   0.187191E+01   0.151124E-07   0.150873E-07   0.000000E+00   0.250955E+01   0.250955E+01   0.250955E+01   0.586948E-05   0.247563E+01   0.237153E+01   0.588777E-05
   0.321694E+02   0.261021E+01   0.185430E+01   0.148215E-07   0.147968E-07   0.000000E+00   0.248599E+01   0.248599E+01   0.248599E+01   0.581437E-05   0.245239E+01   0.234920E+01   0.580686E-05
   0.323306E+02   0.258570E+01   0.183686E+01   0.145361E-07   0.145119E-07   0.000000E+00   0.246264E+01   0.246264E+01   0.246264E+01   0.575976E-05   0.242936E+01   0.232708E+01   0.572706E-05
   0.324927E+02   0.256140E+01   0.181956E+01   0.142560E-07   0.142323E-07   0.000000E+00   0.243949E+01   0.243949E+01   0.243949E+01   0.570561E-05   0.240652E+01   0.230514E+01   0.564834E-05
   0.326555E+02   0.253731E+01   0.180241E+01   0.139813E-07   0.139580E-07   0.000000E+00   0.241654E+01   0.241654E+01   0.241654E+01   0.565194E-05   0.238388E+01   0.228339E+01   0.557070E-05
   0.328192E+02   0.251343E+01   0.178541E+01   0.137118E-07   0.136890E-07   0.000000E+00   0.239379E+01   0.239379E+01   0.239379E+01   0.559873E-05   0.236144E+01   0.226184E+01   0.549411E-05
   0.329837E+02   0.248975E+01   0.176856E+01   0.134473E-07   0.134250E-07   0.000000E+00   0.237123E+01   0.237123E+01   0.237123E+01   0.554598E-05   0.233920E+01   0.224047E+01   0.541857E-05
   0.331491E+02   0.246628E+01   0.175186E+01   0.131879E-07   0.131660E-07   0.000000E+00   0.234888E+01   0.234888E+01   0.234888E+01   0.549369E-05   0.231714E+01   0.221928E+01   0.534406E-05
   0.333152E+02   0.244303E+01   0.173530E+01   0.129334E-07   0.129119E-07   0.000000E+00   0.232672E+01   0.232672E+01   0.232672E+01   0.544187E-05   0.229528E+01   0.219829E+01   0.527058E-05
   0.334822E+02   0.241997E+01   0.171889E+01   0.126837E-07   0.126626E-07   0.000000E+00   0.230475E+01   0.230475E+01   0.230475E+01   0.539049E-05   0.227362E+01   0.217747E+01   0.519809E-05
   0.336501E+02   0.239711E+01   0.170262E+01   0.124388E-07   0.124181E-07   0.000000E+00   0.228298E+01   0.228298E+01   0.228298E+01   0.533956E-05   0.225214E+01   0.215684E+01   0.512660E-05
   0.338187E+02   0.237446E+01   0.168650E+01   0.121985E-07   0.121782E-07   0.000000E+00   0.226140E+01   0.226140E+01   0.226140E+01   0.528909E-05   0.223085E+01   0.213639E+01   0.505609E-05
   0.339882E+02   0.235199E+01   0.167051E+01   0.119628E-07   0.119429E-07   0.000000E+00   0.224000E+01   0.224000E+01   0.224000E+01   0.523904E-05   0.220974E+01   0.211612E+01   0.498652E-05
   0.341586E+02   0.232972E+01   0.165466E+01   0.117315E-07   0.117119E-07   0.000000E+00   0.221878E+01   0.221878E+01   0.221878E+01   0.518941E-05   0.218881E+01   0.209601E+01   0.491790E-05
   0.343298E+02   0.230736E+01   0.163874E+01   0.115031E-07   0.114840E-07   0.000000E+00   0.219748E+01   0.219748E+01   0.219748E+01   0.513960E-05   0.216780E+01   0.207583E+01   0.484962E-05
   0.345019E+02   0.228541E+01   0.162312E+01   0.112802E-07   0.112614E-07   0.000000E+00   0.217657E+01   0.217657E+01   0.217657E+01   0.509069E-05   0.214717E+01   0.205602E+01   0.478273E-05
   0.346748E+02   0.226373E+01   0.160769E+01   0.110619E-07   0.110435E-07   0.000000E+00   0.215592E+01   0.215592E+01   0.215592E+01   0.504238E-05   0.212680E+01   0.203645E+01   0.471691E-05
   0.348487E+02   0.224221E+01   0.159238E+01   0.108476E-07   0.108296E-07   0.000000E+00   0.213542E+01   0.213542E+01   0.213542E+01   0.499445E-05   0.210658E+01   0.201703E+01   0.465194E-05
   0.350233E+02   0.222089E+01   0.157720E+01   0.106374E-07   0.106197E-07   0.000000E+00   0.211511E+01   0.211511E+01   0.211511E+01   0.494693E-05   0.208654E+01   0.199778E+01   0.458787E-05
   0.351989E+02   0.219975E+01   0.156215E+01   0.104312E-07   0.104139E-07   0.000000E+00   0.209497E+01   0.209497E+01   0.209497E+01   0.489984E-05   0.206668E+01   0.197870E+01   0.452467E-05
   0.353753E+02   0.217879E+01   0.154723E+01   0.102289E-07   0.102119E-07   0.000000E+00   0.207500E+01   0.207500E+01   0.207500E+01   0.485313E-05   0.204698E+01   0.195978E+01   0.446231E-05
   0.355526E+02   0.215801E+01   0.153244E+01   0.100304E-07   0.100137E-07   0.000000E+00   0.205520E+01   0.205520E+01   0.205520E+01   0.480683E-05   0.202745E+01   0.194102E+01   0.440080E-05
   0.357308E+02   0.213740E+01   0.151778E+01   0.983564E-08   0.981928E-08   0.000000E+00   0.203557E+01   0.203557E+01   0.203557E+01   0.476092E-05   0.200809E+01   0.192242E+01   0.434012E-05
   0.359100E+02   0.211698E+01   0.150324E+01   0.964458E-08   0.962854E-08   0.000000E+00   0.201611E+01   0.201611E+01   0.201611E+01   0.471541E-05   0.198889E+01   0.190398E+01   0.428027E-05
   0.360900E+02   0.209672E+01   0.148882E+01   0.945714E-08   0.944141E-08   0.000000E+00   0.199682E+01   0.199682E+01   0.199682E+01   0.467028E-05   0.196986E+01   0.188570E+01   0.422122E-05
   0.362709E+02   0.207664E+01   0.147453E+01   0.927325E-08   0.925783E-08   0.000000E+00   0.197769E+01   0.197769E+01   0.197769E+01   0.462554E-05   0.195099E+01   0.186758E+01   0.416297E-05
   0.364527E+02   0.205673E+01   0.146036E+01   0.909284E-08   0.907772E-08   0.000000E+00   0.195873E+01   0.195873E+01   0.195873E+01   0.458118E-05   0.193228E+01   0.184961E+01   0.410551E-05
   0.366354E+02   0.203700E+01   0.144632E+01   0.891588E-08   0.890105E-08   0.000000E+00   0.193992E+01   0.193992E+01   0.193992E+01   0.453721E-05   0.191373E+01   0.183179E+01   0.404883E-05
   0.368190E+02   0.201742E+01   0.143239E+01   0.874222E-08   0.872768E-08   0.000000E+00   0.192128E+01   0.192128E+01   0.192128E+01   0.449360E-05   0.189534E+01   0.181413E+01   0.399291E-05
   0.370036E+02   0.199802E+01   0.141857E+01   0.857185E-08   0.855760E-08   0.000000E+00   0.190279E+01   0.190279E+01   0.190279E+01   0.445036E-05   0.187710E+01   0.179661E+01   0.393774E-05
   0.371890E+02   0.197862E+01   0.140477E+01   0.840406E-08   0.839009E-08   0.000000E+00   0.188431E+01   0.188431E+01   0.188431E+01   0.440714E-05   0.185887E+01   0.177910E+01   0.388301E-05
   0.373755E+02   0.195948E+01   0.139115E+01   0.823985E-08   0.822614E-08   0.000000E+00   0.186608E+01   0.186608E+01   0.186608E+01   0.436450E-05   0.184089E+01   0.176183E+01   0.382921E-05
   0.375628E+02   0.194058E+01   0.137770E+01   0.807905E-08   0.806561E-08   0.000000E+00   0.184808E+01   0.184808E+01   0.184808E+01   0.432239E-05   0.182313E+01   0.174477E+01   0.377627E-05
   0.377511E+02   0.192181E+01   0.136434E+01   0.792117E-08   0.790800E-08   0.000000E+00   0.183020E+01   0.183020E+01   0.183020E+01   0.428057E-05   0.180549E+01   0.172783E+01   0.372399E-05
   0.379403E+02   0.190321E+01   0.135110E+01   0.776635E-08   0.775344E-08   0.000000E+00   0.181248E+01   0.181248E+01   0.181248E+01   0.423913E-05   0.178801E+01   0.171104E+01   0.367244E-05
   0.381305E+02   0.188477E+01   0.133798E+01   0.761445E-08   0.760179E-08   0.000000E+00   0.179491E+01   0.179491E+01   0.179491E+01   0.419804E-05   0.177068E+01   0.169440E+01   0.362158E-05
   0.383216E+02   0.186649E+01   0.132497E+01   0.746546E-08   0.745304E-08   0.000000E+00   0.177749E+01   0.177749E+01   0.177749E+01   0.415731E-05   0.175350E+01   0.167789E+01   0.357141E-05
   0.385137E+02   0.184835E+01   0.131206E+01   0.731926E-08   0.730709E-08   0.000000E+00   0.176022E+01   0.176022E+01   0.176022E+01   0.411691E-05   0.173646E+01   0.166153E+01   0.352191E-05
   0.387068E+02   0.183038E+01   0.129927E+01   0.717584E-08   0.716391E-08   0.000000E+00   0.174310E+01   0.174310E+01   0.174310E+01   0.407686E-05   0.171957E+01   0.164531E+01   0.347308E-05
   0.389008E+02   0.181255E+01   0.128658E+01   0.703512E-08   0.702342E-08   0.000000E+00   0.172611E+01   0.172611E+01   0.172611E+01   0.403713E-05   0.170281E+01   0.162921E+01   0.342489E-05
   0.390958E+02   0.179465E+01   0.127384E+01   0.689621E-08   0.688475E-08   0.000000E+00   0.170906E+01   0.170906E+01   0.170906E+01   0.399724E-05   0.168599E+01   0.161306E+01   0.337693E-05
   0.392917E+02   0.177700E+01   0.126128E+01   0.676034E-08   0.674910E-08   0.000000E+00   0.169225E+01   0.169225E+01   0.169225E+01   0.395792E-05   0.166940E+01   0.159713E+01   0.332982E-05
   0.394887E+02   0.175964E+01   0.124893E+01   0.662757E-08   0.661655E-08   0.000000E+00   0.167571E+01   0.167571E+01   0.167571E+01   0.391924E-05   0.165309E+01   0.158146E+01   0.328359E-05
   0.396866E+02   0.174264E+01   0.123683E+01   0.649815E-08   0.648734E-08   0.000000E+00   0.165952E+01   0.165952E+01   0.165952E+01   0.388138E-05   0.163712E+01   0.156612E+01   0.323839E-05
   0.398855E+02   0.172555E+01   0.122467E+01   0.637028E-08   0.635969E-08   0.000000E+00   0.164323E+01   0.164323E+01   0.164323E+01   0.384329E-05   0.162105E+01   0.155069E+01   0.319335E-05
   0.400855E+02   0.170859E+01   0.121260E+01   0.624481E-08   0.623443E-08   0.000000E+00   0.162708E+01   0.162708E+01   0.162708E+01   0.380552E-05   0.160512E+01   0.153539E+01   0.314891E-05
   0.402864E+02   0.169177E+01   0.120063E+01   0.612171E-08   0.611153E-08   0.000000E+00   0.161106E+01   0.161106E+01   0.161106E+01   0.376804E-05   0.158931E+01   0.152021E+01   0.310505E-05
   0.404883E+02   0.167510E+01   0.118877E+01   0.600094E-08   0.599097E-08   0.000000E+00   0.159518E+01   0.159518E+01   0.159518E+01   0.373089E-05   0.157364E+01   0.150516E+01   0.306178E-05
   0.406913E+02   0.165824E+01   0.117677E+01   0.588134E-08   0.587156E-08   0.000000E+00   0.157912E+01   0.157912E+01   0.157912E+01   0.369333E-05   0.155780E+01   0.148995E+01   0.301851E-05
   0.408953E+02   0.164215E+01   0.116532E+01   0.576619E-08   0.575660E-08   0.000000E+00   0.156378E+01   0.156378E+01   0.156378E+01   0.365747E-05   0.154268E+01   0.147542E+01   0.297693E-05
   0.411003E+02   0.162588E+01   0.115375E+01   0.565217E-08   0.564277E-08   0.000000E+00   0.154829E+01   0.154829E+01   0.154829E+01   0.362123E-05   0.152739E+01   0.146075E+01   0.293537E-05
   0.413063E+02   0.160907E+01   0.114179E+01   0.553797E-08   0.552876E-08   0.000000E+00   0.153228E+01   0.153228E+01   0.153228E+01   0.358378E-05   0.151159E+01   0.144558E+01   0.289314E-05
   0.415133E+02   0.159312E+01   0.113044E+01   0.542841E-08   0.541939E-08   0.000000E+00   0.151708E+01   0.151708E+01   0.151708E+01   0.354825E-05   0.149660E+01   0.143119E+01   0.285277E-05
   0.417214E+02   0.157726E+01   0.111915E+01   0.532079E-08   0.531194E-08   0.000000E+00   0.150198E+01   0.150198E+01   0.150198E+01   0.351291E-05   0.148170E+01   0.141687E+01   0.281285E-05
   0.419305E+02   0.156154E+01   0.110796E+01   0.521523E-08   0.520656E-08   0.000000E+00   0.148700E+01   0.148700E+01   0.148700E+01   0.347788E-05   0.146692E+01   0.140268E+01   0.277348E-05
   0.421407E+02   0.154594E+01   0.109686E+01   0.511166E-08   0.510316E-08   0.000000E+00   0.147214E+01   0.147214E+01   0.147214E+01   0.344313E-05   0.145227E+01   0.138861E+01   0.273463E-05
   0.423519E+02   0.153037E+01   0.108579E+01   0.500972E-08   0.500140E-08   0.000000E+00   0.145731E+01   0.145731E+01   0.145731E+01   0.340844E-05   0.143764E+01   0.137456E+01   0.269611E-05
   0.425642E+02   0.151473E+01   0.107466E+01   0.490907E-08   0.490091E-08   0.000000E+00   0.144241E+01   0.144241E+01   0.144241E+01   0.337359E-05   0.142293E+01   0.136044E+01   0.265775E-05
   0.427776E+02   0.149956E+01   0.106387E+01   0.481146E-08   0.480347E-08   0.000000E+00   0.142796E+01   0.142796E+01   0.142796E+01   0.333980E-05   0.140868E+01   0.134676E+01   0.262051E-05
   0.429920E+02   0.148445E+01   0.105311E+01   0.471548E-08   0.470764E-08   0.000000E+00   0.141357E+01   0.141357E+01   0.141357E+01   0.330613E-05   0.139448E+01   0.133312E+01   0.258364E-05
   0.432075E+02   0.146947E+01   0.104246E+01   0.462135E-08   0.461367E-08   0.000000E+00   0.139930E+01   0.139930E+01   0.139930E+01   0.327276E-05   0.138040E+01   0.131961E+01   0.254728E-05
   0.434241E+02   0.145462E+01   0.103189E+01   0.452902E-08   0.452149E-08   0.000000E+00   0.138515E+01   0.138515E+01   0.138515E+01   0.323966E-05   0.136644E+01   0.130620E+01   0.251140E-05
   0.436417E+02   0.143988E+01   0.102140E+01   0.443841E-08   0.443104E-08   0.000000E+00   0.137110E+01   0.137110E+01   0.137110E+01   0.320682E-05   0.135259E+01   0.129290E+01   0.247598E-05
   0.438605E+02   0.142526E+01   0.101100E+01   0.434952E-08   0.434230E-08   0.000000E+00   0.135718E+01   0.135718E+01   0.135718E+01   0.317424E-05   0.133885E+01   0.127971E+01   0.244103E-05
   0.440804E+02   0.141075E+01   0.100068E+01   0.426231E-08   0.425523E-08   0.000000E+00   0.134336E+01   0.134336E+01   0.134336E+01   0.314192E-05   0.132522E+01   0.126662E+01   0.240653E-05
   0.443013E+02   0.139636E+01   0.990437E+00   0.417676E-08   0.416982E-08   0.000000E+00   0.132965E+01   0.132965E+01   0.132965E+01   0.310986E-05   0.131169E+01   0.125363E+01   0.237248E-05
   0.445234E+02   0.138208E+01   0.980281E+00   0.409282E-08   0.408602E-08   0.000000E+00   0.131605E+01   0.131605E+01   0.131605E+01   0.307806E-05   0.129828E+01   0.124075E+01   0.233888E-05
   0.447466E+02   0.136792E+01   0.970206E+00   0.401048E-08   0.400381E-08   0.000000E+00   0.130256E+01   0.130256E+01   0.130256E+01   0.304650E-05   0.128497E+01   0.122798E+01   0.230572E-05
   0.449709E+02   0.135387E+01   0.960209E+00   0.392968E-08   0.392316E-08   0.000000E+00   0.128917E+01   0.128917E+01   0.128917E+01   0.301520E-05   0.127176E+01   0.121530E+01   0.227299E-05
   0.451962E+02   0.133993E+01   0.950294E+00   0.385044E-08   0.384404E-08   0.000000E+00   0.127590E+01   0.127590E+01   0.127590E+01   0.298414E-05   0.125867E+01   0.120272E+01   0.224069E-05
   0.454228E+02   0.132610E+01   0.940454E+00   0.377268E-08   0.376641E-08   0.000000E+00   0.126272E+01   0.126272E+01   0.126272E+01   0.295333E-05   0.124567E+01   0.119024E+01   0.220880E-05
   0.456505E+02   0.131237E+01   0.930691E+00   0.369638E-08   0.369024E-08   0.000000E+00   0.124965E+01   0.124965E+01   0.124965E+01   0.292275E-05   0.123277E+01   0.117786E+01   0.217733E-05
   0.458793E+02   0.129876E+01   0.921006E+00   0.362154E-08   0.361553E-08   0.000000E+00   0.123668E+01   0.123668E+01   0.123668E+01   0.289242E-05   0.121997E+01   0.116558E+01   0.214627E-05
