#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.221669E+01   0.309647E+03   0.220346E+03   0.370539E-03   0.369921E-03   0.000000E+00   0.294971E+03   0.294971E+03   0.294971E+03   0.689896E-03   0.290965E+03   0.279447E+03   0.940647E-02
   0.222780E+01   0.307012E+03   0.218471E+03   0.363730E-03   0.363124E-03   0.000000E+00   0.292461E+03   0.292461E+03   0.292461E+03   0.684025E-03   0.288489E+03   0.277069E+03   0.927985E-02
   0.223897E+01   0.304398E+03   0.216611E+03   0.357046E-03   0.356450E-03   0.000000E+00   0.289971E+03   0.289971E+03   0.289971E+03   0.678202E-03   0.286033E+03   0.274710E+03   0.915491E-02
   0.225019E+01   0.301807E+03   0.214767E+03   0.350485E-03   0.349900E-03   0.000000E+00   0.287503E+03   0.287503E+03   0.287503E+03   0.672429E-03   0.283598E+03   0.272372E+03   0.903167E-02
   0.226147E+01   0.299237E+03   0.212939E+03   0.344042E-03   0.343469E-03   0.000000E+00   0.285055E+03   0.285055E+03   0.285055E+03   0.666703E-03   0.281183E+03   0.270053E+03   0.891004E-02
   0.227280E+01   0.296688E+03   0.211125E+03   0.337718E-03   0.337155E-03   0.000000E+00   0.282627E+03   0.282627E+03   0.282627E+03   0.661025E-03   0.278788E+03   0.267753E+03   0.879004E-02
   0.228420E+01   0.294160E+03   0.209327E+03   0.331509E-03   0.330956E-03   0.000000E+00   0.280219E+03   0.280219E+03   0.280219E+03   0.655393E-03   0.276413E+03   0.265471E+03   0.867163E-02
   0.229565E+01   0.291654E+03   0.207543E+03   0.325414E-03   0.324871E-03   0.000000E+00   0.277831E+03   0.277831E+03   0.277831E+03   0.649808E-03   0.274058E+03   0.263209E+03   0.855481E-02
   0.230715E+01   0.289168E+03   0.205774E+03   0.319430E-03   0.318897E-03   0.000000E+00   0.275463E+03   0.275463E+03   0.275463E+03   0.644270E-03   0.271722E+03   0.260966E+03   0.843954E-02
   0.231872E+01   0.286703E+03   0.204020E+03   0.313555E-03   0.313032E-03   0.000000E+00   0.273115E+03   0.273115E+03   0.273115E+03   0.638777E-03   0.269405E+03   0.258741E+03   0.832581E-02
   0.233034E+01   0.284258E+03   0.202281E+03   0.307788E-03   0.307275E-03   0.000000E+00   0.270786E+03   0.270786E+03   0.270786E+03   0.633330E-03   0.267108E+03   0.256535E+03   0.821360E-02
   0.234202E+01   0.281834E+03   0.200556E+03   0.302128E-03   0.301624E-03   0.000000E+00   0.268477E+03   0.268477E+03   0.268477E+03   0.627929E-03   0.264830E+03   0.254347E+03   0.810291E-02
   0.235376E+01   0.279429E+03   0.198845E+03   0.296570E-03   0.296075E-03   0.000000E+00   0.266186E+03   0.266186E+03   0.266186E+03   0.622573E-03   0.262571E+03   0.252178E+03   0.799367E-02
   0.236556E+01   0.277045E+03   0.197149E+03   0.291114E-03   0.290628E-03   0.000000E+00   0.263915E+03   0.263915E+03   0.263915E+03   0.617261E-03   0.260331E+03   0.250026E+03   0.788590E-02
   0.237742E+01   0.274681E+03   0.195466E+03   0.285757E-03   0.285281E-03   0.000000E+00   0.261663E+03   0.261663E+03   0.261663E+03   0.611993E-03   0.258109E+03   0.247892E+03   0.777956E-02
   0.238933E+01   0.272336E+03   0.193798E+03   0.280499E-03   0.280031E-03   0.000000E+00   0.259429E+03   0.259429E+03   0.259429E+03   0.606769E-03   0.255906E+03   0.245776E+03   0.767464E-02
   0.240131E+01   0.270011E+03   0.192143E+03   0.275337E-03   0.274877E-03   0.000000E+00   0.257214E+03   0.257214E+03   0.257214E+03   0.601588E-03   0.253720E+03   0.243678E+03   0.757112E-02
   0.241335E+01   0.267705E+03   0.190502E+03   0.270269E-03   0.269818E-03   0.000000E+00   0.255017E+03   0.255017E+03   0.255017E+03   0.596450E-03   0.251554E+03   0.241597E+03   0.746899E-02
   0.242545E+01   0.265418E+03   0.188875E+03   0.265294E-03   0.264852E-03   0.000000E+00   0.252839E+03   0.252839E+03   0.252839E+03   0.591356E-03   0.249405E+03   0.239533E+03   0.736822E-02
   0.243760E+01   0.263151E+03   0.187262E+03   0.260411E-03   0.259977E-03   0.000000E+00   0.250679E+03   0.250679E+03   0.250679E+03   0.586304E-03   0.247275E+03   0.237487E+03   0.726881E-02
   0.244982E+01   0.260903E+03   0.185662E+03   0.255617E-03   0.255191E-03   0.000000E+00   0.248538E+03   0.248538E+03   0.248538E+03   0.581295E-03   0.245162E+03   0.235458E+03   0.717074E-02
   0.246210E+01   0.258673E+03   0.184075E+03   0.250911E-03   0.250493E-03   0.000000E+00   0.246414E+03   0.246414E+03   0.246414E+03   0.576327E-03   0.243067E+03   0.233446E+03   0.707396E-02
   0.247444E+01   0.256462E+03   0.182502E+03   0.246291E-03   0.245880E-03   0.000000E+00   0.244307E+03   0.244307E+03   0.244307E+03   0.571400E-03   0.240989E+03   0.231450E+03   0.697848E-02
   0.248684E+01   0.254269E+03   0.180942E+03   0.241756E-03   0.241353E-03   0.000000E+00   0.242219E+03   0.242219E+03   0.242219E+03   0.566515E-03   0.238929E+03   0.229471E+03   0.688428E-02
   0.249931E+01   0.252095E+03   0.179395E+03   0.237304E-03   0.236908E-03   0.000000E+00   0.240147E+03   0.240147E+03   0.240147E+03   0.561671E-03   0.236885E+03   0.227509E+03   0.679134E-02
   0.251184E+01   0.249939E+03   0.177861E+03   0.232933E-03   0.232544E-03   0.000000E+00   0.238093E+03   0.238093E+03   0.238093E+03   0.556867E-03   0.234859E+03   0.225563E+03   0.669964E-02
   0.252443E+01   0.247800E+03   0.176339E+03   0.228642E-03   0.228261E-03   0.000000E+00   0.236056E+03   0.236056E+03   0.236056E+03   0.552103E-03   0.232850E+03   0.223634E+03   0.660916E-02
   0.253708E+01   0.245680E+03   0.174830E+03   0.224430E-03   0.224056E-03   0.000000E+00   0.234037E+03   0.234037E+03   0.234037E+03   0.547379E-03   0.230858E+03   0.221720E+03   0.651991E-02
   0.254980E+01   0.243578E+03   0.173335E+03   0.220296E-03   0.219929E-03   0.000000E+00   0.232034E+03   0.232034E+03   0.232034E+03   0.542696E-03   0.228882E+03   0.219823E+03   0.643186E-02
   0.256258E+01   0.241493E+03   0.171851E+03   0.216238E-03   0.215877E-03   0.000000E+00   0.230048E+03   0.230048E+03   0.230048E+03   0.538050E-03   0.226923E+03   0.217942E+03   0.634497E-02
   0.257542E+01   0.239425E+03   0.170380E+03   0.212253E-03   0.211899E-03   0.000000E+00   0.228079E+03   0.228079E+03   0.228079E+03   0.533444E-03   0.224981E+03   0.216076E+03   0.625925E-02
   0.258833E+01   0.237375E+03   0.168921E+03   0.208342E-03   0.207994E-03   0.000000E+00   0.226126E+03   0.226126E+03   0.226126E+03   0.528876E-03   0.223054E+03   0.214226E+03   0.617468E-02
   0.260131E+01   0.235342E+03   0.167475E+03   0.204502E-03   0.204161E-03   0.000000E+00   0.224189E+03   0.224189E+03   0.224189E+03   0.524346E-03   0.221144E+03   0.212391E+03   0.609123E-02
   0.261435E+01   0.233326E+03   0.166040E+03   0.200733E-03   0.200398E-03   0.000000E+00   0.222268E+03   0.222268E+03   0.222268E+03   0.519854E-03   0.219249E+03   0.210571E+03   0.600891E-02
   0.262745E+01   0.231327E+03   0.164617E+03   0.197032E-03   0.196704E-03   0.000000E+00   0.220364E+03   0.220364E+03   0.220364E+03   0.515400E-03   0.217370E+03   0.208767E+03   0.592768E-02
   0.264062E+01   0.229344E+03   0.163207E+03   0.193400E-03   0.193078E-03   0.000000E+00   0.218475E+03   0.218475E+03   0.218475E+03   0.510983E-03   0.215507E+03   0.206978E+03   0.584755E-02
   0.265386E+01   0.227378E+03   0.161808E+03   0.189835E-03   0.189519E-03   0.000000E+00   0.216603E+03   0.216603E+03   0.216603E+03   0.506603E-03   0.213660E+03   0.205204E+03   0.576850E-02
   0.266716E+01   0.225429E+03   0.160421E+03   0.186335E-03   0.186024E-03   0.000000E+00   0.214746E+03   0.214746E+03   0.214746E+03   0.502260E-03   0.211828E+03   0.203444E+03   0.569050E-02
   0.268053E+01   0.223496E+03   0.159045E+03   0.182899E-03   0.182594E-03   0.000000E+00   0.212904E+03   0.212904E+03   0.212904E+03   0.497953E-03   0.210012E+03   0.201700E+03   0.561354E-02
   0.269397E+01   0.221579E+03   0.157681E+03   0.179526E-03   0.179226E-03   0.000000E+00   0.211078E+03   0.211078E+03   0.211078E+03   0.493682E-03   0.208211E+03   0.199970E+03   0.553761E-02
   0.270747E+01   0.219678E+03   0.156328E+03   0.176214E-03   0.175921E-03   0.000000E+00   0.209267E+03   0.209267E+03   0.209267E+03   0.489446E-03   0.206424E+03   0.198254E+03   0.546270E-02
   0.272104E+01   0.217793E+03   0.154987E+03   0.172964E-03   0.172676E-03   0.000000E+00   0.207471E+03   0.207471E+03   0.207471E+03   0.485246E-03   0.204653E+03   0.196553E+03   0.538880E-02
   0.273468E+01   0.215923E+03   0.153657E+03   0.169773E-03   0.169490E-03   0.000000E+00   0.205691E+03   0.205691E+03   0.205691E+03   0.481082E-03   0.202896E+03   0.194866E+03   0.531589E-02
   0.274839E+01   0.214070E+03   0.152338E+03   0.166641E-03   0.166363E-03   0.000000E+00   0.203925E+03   0.203925E+03   0.203925E+03   0.476952E-03   0.201155E+03   0.193193E+03   0.524395E-02
   0.276217E+01   0.212232E+03   0.151030E+03   0.163566E-03   0.163294E-03   0.000000E+00   0.202174E+03   0.202174E+03   0.202174E+03   0.472857E-03   0.199428E+03   0.191535E+03   0.517298E-02
   0.277601E+01   0.210410E+03   0.149733E+03   0.160549E-03   0.160281E-03   0.000000E+00   0.200438E+03   0.200438E+03   0.200438E+03   0.468797E-03   0.197715E+03   0.189890E+03   0.510298E-02
   0.278992E+01   0.208602E+03   0.148447E+03   0.157586E-03   0.157323E-03   0.000000E+00   0.198717E+03   0.198717E+03   0.198717E+03   0.464770E-03   0.196017E+03   0.188259E+03   0.503390E-02
   0.280391E+01   0.206810E+03   0.147172E+03   0.154678E-03   0.154420E-03   0.000000E+00   0.197009E+03   0.197009E+03   0.197009E+03   0.460777E-03   0.194333E+03   0.186642E+03   0.496575E-02
   0.281796E+01   0.205033E+03   0.145908E+03   0.151823E-03   0.151570E-03   0.000000E+00   0.195317E+03   0.195317E+03   0.195317E+03   0.456818E-03   0.192663E+03   0.185038E+03   0.489851E-02
   0.283209E+01   0.203271E+03   0.144654E+03   0.149020E-03   0.148772E-03   0.000000E+00   0.193638E+03   0.193638E+03   0.193638E+03   0.452892E-03   0.191007E+03   0.183448E+03   0.483218E-02
   0.284629E+01   0.201524E+03   0.143410E+03   0.146269E-03   0.146026E-03   0.000000E+00   0.191974E+03   0.191974E+03   0.191974E+03   0.449000E-03   0.189366E+03   0.181871E+03   0.476674E-02
   0.286055E+01   0.199791E+03   0.142178E+03   0.143569E-03   0.143330E-03   0.000000E+00   0.190323E+03   0.190323E+03   0.190323E+03   0.445139E-03   0.187738E+03   0.180307E+03   0.470217E-02
   0.287489E+01   0.198073E+03   0.140955E+03   0.140918E-03   0.140683E-03   0.000000E+00   0.188687E+03   0.188687E+03   0.188687E+03   0.441312E-03   0.186123E+03   0.178757E+03   0.463848E-02
   0.288930E+01   0.196370E+03   0.139743E+03   0.138317E-03   0.138086E-03   0.000000E+00   0.187064E+03   0.187064E+03   0.187064E+03   0.437517E-03   0.184523E+03   0.177220E+03   0.457565E-02
   0.290378E+01   0.194681E+03   0.138541E+03   0.135763E-03   0.135536E-03   0.000000E+00   0.185456E+03   0.185456E+03   0.185456E+03   0.433755E-03   0.182936E+03   0.175696E+03   0.451366E-02
   0.291834E+01   0.193007E+03   0.137350E+03   0.133256E-03   0.133033E-03   0.000000E+00   0.183860E+03   0.183860E+03   0.183860E+03   0.430023E-03   0.181362E+03   0.174184E+03   0.445251E-02
   0.293297E+01   0.191346E+03   0.136168E+03   0.130795E-03   0.130576E-03   0.000000E+00   0.182278E+03   0.182278E+03   0.182278E+03   0.426323E-03   0.179802E+03   0.172686E+03   0.439217E-02
   0.294767E+01   0.189699E+03   0.134996E+03   0.128379E-03   0.128164E-03   0.000000E+00   0.180709E+03   0.180709E+03   0.180709E+03   0.422654E-03   0.178254E+03   0.171199E+03   0.433264E-02
   0.296244E+01   0.188066E+03   0.133834E+03   0.126007E-03   0.125797E-03   0.000000E+00   0.179154E+03   0.179154E+03   0.179154E+03   0.419015E-03   0.176720E+03   0.169726E+03   0.427391E-02
   0.297729E+01   0.186447E+03   0.132682E+03   0.123679E-03   0.123473E-03   0.000000E+00   0.177611E+03   0.177611E+03   0.177611E+03   0.415408E-03   0.175198E+03   0.168264E+03   0.421597E-02
   0.299222E+01   0.184841E+03   0.131540E+03   0.121394E-03   0.121192E-03   0.000000E+00   0.176082E+03   0.176082E+03   0.176082E+03   0.411831E-03   0.173690E+03   0.166815E+03   0.415882E-02
   0.300721E+01   0.183250E+03   0.130407E+03   0.119151E-03   0.118953E-03   0.000000E+00   0.174565E+03   0.174565E+03   0.174565E+03   0.408284E-03   0.172194E+03   0.165379E+03   0.410243E-02
   0.302229E+01   0.181671E+03   0.129284E+03   0.116950E-03   0.116755E-03   0.000000E+00   0.173062E+03   0.173062E+03   0.173062E+03   0.404767E-03   0.170710E+03   0.163954E+03   0.404680E-02
   0.303744E+01   0.180106E+03   0.128170E+03   0.114788E-03   0.114597E-03   0.000000E+00   0.171571E+03   0.171571E+03   0.171571E+03   0.401279E-03   0.169240E+03   0.162542E+03   0.399192E-02
   0.305266E+01   0.178553E+03   0.127065E+03   0.112666E-03   0.112478E-03   0.000000E+00   0.170091E+03   0.170091E+03   0.170091E+03   0.397820E-03   0.167780E+03   0.161140E+03   0.393776E-02
   0.306797E+01   0.177014E+03   0.125970E+03   0.110584E-03   0.110399E-03   0.000000E+00   0.168625E+03   0.168625E+03   0.168625E+03   0.394391E-03   0.166334E+03   0.159751E+03   0.388434E-02
   0.308334E+01   0.175488E+03   0.124884E+03   0.108540E-03   0.108359E-03   0.000000E+00   0.167171E+03   0.167171E+03   0.167171E+03   0.390990E-03   0.164900E+03   0.158374E+03   0.383164E-02
   0.309880E+01   0.173973E+03   0.123806E+03   0.106532E-03   0.106354E-03   0.000000E+00   0.165728E+03   0.165728E+03   0.165728E+03   0.387615E-03   0.163477E+03   0.157007E+03   0.377961E-02
   0.311433E+01   0.172472E+03   0.122738E+03   0.104562E-03   0.104388E-03   0.000000E+00   0.164299E+03   0.164299E+03   0.164299E+03   0.384271E-03   0.162066E+03   0.155652E+03   0.372831E-02
   0.312994E+01   0.170984E+03   0.121679E+03   0.102629E-03   0.102458E-03   0.000000E+00   0.162881E+03   0.162881E+03   0.162881E+03   0.380957E-03   0.160668E+03   0.154310E+03   0.367772E-02
   0.314563E+01   0.169509E+03   0.120629E+03   0.100731E-03   0.100563E-03   0.000000E+00   0.161476E+03   0.161476E+03   0.161476E+03   0.377670E-03   0.159282E+03   0.152979E+03   0.362780E-02
   0.316140E+01   0.168046E+03   0.119588E+03   0.988682E-04   0.987034E-04   0.000000E+00   0.160083E+03   0.160083E+03   0.160083E+03   0.374411E-03   0.157908E+03   0.151658E+03   0.357856E-02
   0.317725E+01   0.166596E+03   0.118556E+03   0.970396E-04   0.968778E-04   0.000000E+00   0.158701E+03   0.158701E+03   0.158701E+03   0.371180E-03   0.156545E+03   0.150349E+03   0.352997E-02
   0.319317E+01   0.165158E+03   0.117533E+03   0.952446E-04   0.950858E-04   0.000000E+00   0.157331E+03   0.157331E+03   0.157331E+03   0.367975E-03   0.155193E+03   0.149051E+03   0.348204E-02
   0.320918E+01   0.163732E+03   0.116518E+03   0.934827E-04   0.933268E-04   0.000000E+00   0.155973E+03   0.155973E+03   0.155973E+03   0.364798E-03   0.153853E+03   0.147764E+03   0.343476E-02
   0.322526E+01   0.162318E+03   0.115512E+03   0.917532E-04   0.916002E-04   0.000000E+00   0.154626E+03   0.154626E+03   0.154626E+03   0.361647E-03   0.152525E+03   0.146488E+03   0.338811E-02
   0.324143E+01   0.160915E+03   0.114514E+03   0.900557E-04   0.899055E-04   0.000000E+00   0.153290E+03   0.153290E+03   0.153290E+03   0.358524E-03   0.151207E+03   0.145223E+03   0.334209E-02
   0.325768E+01   0.159525E+03   0.113525E+03   0.883893E-04   0.882419E-04   0.000000E+00   0.151966E+03   0.151966E+03   0.151966E+03   0.355426E-03   0.149901E+03   0.143968E+03   0.329669E-02
   0.327401E+01   0.158147E+03   0.112544E+03   0.867540E-04   0.866093E-04   0.000000E+00   0.150653E+03   0.150653E+03   0.150653E+03   0.352356E-03   0.148606E+03   0.142725E+03   0.325191E-02
   0.329042E+01   0.156780E+03   0.111572E+03   0.851485E-04   0.850065E-04   0.000000E+00   0.149351E+03   0.149351E+03   0.149351E+03   0.349311E-03   0.147322E+03   0.141491E+03   0.320773E-02
   0.330691E+01   0.155425E+03   0.110607E+03   0.835726E-04   0.834332E-04   0.000000E+00   0.148060E+03   0.148060E+03   0.148060E+03   0.346292E-03   0.146048E+03   0.140268E+03   0.316414E-02
   0.332349E+01   0.154082E+03   0.109651E+03   0.820257E-04   0.818889E-04   0.000000E+00   0.146780E+03   0.146780E+03   0.146780E+03   0.343298E-03   0.144786E+03   0.139055E+03   0.312114E-02
   0.334015E+01   0.152749E+03   0.108703E+03   0.805073E-04   0.803731E-04   0.000000E+00   0.145511E+03   0.145511E+03   0.145511E+03   0.340329E-03   0.143534E+03   0.137853E+03   0.307872E-02
   0.335689E+01   0.151428E+03   0.107763E+03   0.790170E-04   0.788852E-04   0.000000E+00   0.144252E+03   0.144252E+03   0.144252E+03   0.337386E-03   0.142292E+03   0.136661E+03   0.303688E-02
   0.337372E+01   0.150118E+03   0.106831E+03   0.775540E-04   0.774247E-04   0.000000E+00   0.143005E+03   0.143005E+03   0.143005E+03   0.334468E-03   0.141062E+03   0.135479E+03   0.299559E-02
   0.339063E+01   0.148820E+03   0.105907E+03   0.761181E-04   0.759912E-04   0.000000E+00   0.141768E+03   0.141768E+03   0.141768E+03   0.331574E-03   0.139841E+03   0.134307E+03   0.295487E-02
   0.340762E+01   0.147532E+03   0.104991E+03   0.747090E-04   0.745844E-04   0.000000E+00   0.140541E+03   0.140541E+03   0.140541E+03   0.328706E-03   0.138631E+03   0.133145E+03   0.291470E-02
   0.342470E+01   0.146256E+03   0.104082E+03   0.733255E-04   0.732032E-04   0.000000E+00   0.139325E+03   0.139325E+03   0.139325E+03   0.325862E-03   0.137432E+03   0.131993E+03   0.287507E-02
   0.344187E+01   0.144990E+03   0.103181E+03   0.719675E-04   0.718475E-04   0.000000E+00   0.138119E+03   0.138119E+03   0.138119E+03   0.323041E-03   0.136242E+03   0.130850E+03   0.283597E-02
   0.345912E+01   0.143735E+03   0.102288E+03   0.706346E-04   0.705168E-04   0.000000E+00   0.136923E+03   0.136923E+03   0.136923E+03   0.320244E-03   0.135063E+03   0.129717E+03   0.279740E-02
   0.347646E+01   0.142490E+03   0.101402E+03   0.693263E-04   0.692107E-04   0.000000E+00   0.135738E+03   0.135738E+03   0.135738E+03   0.317472E-03   0.133893E+03   0.128594E+03   0.275935E-02
   0.349389E+01   0.141256E+03   0.100524E+03   0.680421E-04   0.679286E-04   0.000000E+00   0.134562E+03   0.134562E+03   0.134562E+03   0.314722E-03   0.132734E+03   0.127481E+03   0.272181E-02
   0.351140E+01   0.140033E+03   0.996538E+02   0.667816E-04   0.666702E-04   0.000000E+00   0.133397E+03   0.133397E+03   0.133397E+03   0.311996E-03   0.131584E+03   0.126376E+03   0.268478E-02
   0.352900E+01   0.138819E+03   0.987905E+02   0.655443E-04   0.654350E-04   0.000000E+00   0.132241E+03   0.132241E+03   0.132241E+03   0.309294E-03   0.130444E+03   0.125282E+03   0.264825E-02
   0.354669E+01   0.137617E+03   0.979346E+02   0.643298E-04   0.642226E-04   0.000000E+00   0.131095E+03   0.131095E+03   0.131095E+03   0.306614E-03   0.129314E+03   0.124196E+03   0.261221E-02
   0.356447E+01   0.136424E+03   0.970861E+02   0.631380E-04   0.630327E-04   0.000000E+00   0.129959E+03   0.129959E+03   0.129959E+03   0.303957E-03   0.128193E+03   0.123120E+03   0.257667E-02
   0.358233E+01   0.135242E+03   0.962445E+02   0.619679E-04   0.618646E-04   0.000000E+00   0.128833E+03   0.128833E+03   0.128833E+03   0.301322E-03   0.127082E+03   0.122053E+03   0.254160E-02
   0.360029E+01   0.134069E+03   0.954102E+02   0.608194E-04   0.607180E-04   0.000000E+00   0.127716E+03   0.127716E+03   0.127716E+03   0.298710E-03   0.125980E+03   0.120995E+03   0.250700E-02
   0.361834E+01   0.132907E+03   0.945830E+02   0.596922E-04   0.595926E-04   0.000000E+00   0.126609E+03   0.126609E+03   0.126609E+03   0.296120E-03   0.124888E+03   0.119945E+03   0.247287E-02
   0.363647E+01   0.131754E+03   0.937627E+02   0.585857E-04   0.584880E-04   0.000000E+00   0.125511E+03   0.125511E+03   0.125511E+03   0.293552E-03   0.123805E+03   0.118905E+03   0.243920E-02
   0.365470E+01   0.130610E+03   0.929486E+02   0.574991E-04   0.574032E-04   0.000000E+00   0.124421E+03   0.124421E+03   0.124421E+03   0.291003E-03   0.122730E+03   0.117873E+03   0.240597E-02
   0.367302E+01   0.129477E+03   0.921421E+02   0.564330E-04   0.563389E-04   0.000000E+00   0.123341E+03   0.123341E+03   0.123341E+03   0.288478E-03   0.121665E+03   0.116850E+03   0.237320E-02
   0.369143E+01   0.128353E+03   0.913427E+02   0.553867E-04   0.552944E-04   0.000000E+00   0.122271E+03   0.122271E+03   0.122271E+03   0.285975E-03   0.120609E+03   0.115836E+03   0.234088E-02
   0.370993E+01   0.127240E+03   0.905501E+02   0.543599E-04   0.542693E-04   0.000000E+00   0.121210E+03   0.121210E+03   0.121210E+03   0.283493E-03   0.119563E+03   0.114831E+03   0.230900E-02
   0.372853E+01   0.126135E+03   0.897641E+02   0.533519E-04   0.532629E-04   0.000000E+00   0.120158E+03   0.120158E+03   0.120158E+03   0.281033E-03   0.118525E+03   0.113834E+03   0.227755E-02
   0.374722E+01   0.125040E+03   0.889848E+02   0.523624E-04   0.522751E-04   0.000000E+00   0.119115E+03   0.119115E+03   0.119115E+03   0.278593E-03   0.117496E+03   0.112846E+03   0.224652E-02
   0.376600E+01   0.123954E+03   0.882122E+02   0.513913E-04   0.513056E-04   0.000000E+00   0.118080E+03   0.118080E+03   0.118080E+03   0.276174E-03   0.116476E+03   0.111866E+03   0.221591E-02
   0.378488E+01   0.122878E+03   0.874462E+02   0.504381E-04   0.503540E-04   0.000000E+00   0.117055E+03   0.117055E+03   0.117055E+03   0.273775E-03   0.115464E+03   0.110895E+03   0.218572E-02
   0.380385E+01   0.121811E+03   0.866867E+02   0.495024E-04   0.494199E-04   0.000000E+00   0.116038E+03   0.116038E+03   0.116038E+03   0.271397E-03   0.114461E+03   0.109931E+03   0.215593E-02
   0.382292E+01   0.120752E+03   0.859336E+02   0.485841E-04   0.485031E-04   0.000000E+00   0.115030E+03   0.115030E+03   0.115030E+03   0.269040E-03   0.113467E+03   0.108976E+03   0.212655E-02
   0.384208E+01   0.119703E+03   0.851870E+02   0.476828E-04   0.476033E-04   0.000000E+00   0.114031E+03   0.114031E+03   0.114031E+03   0.266702E-03   0.112481E+03   0.108029E+03   0.209756E-02
   0.386134E+01   0.118663E+03   0.844469E+02   0.467982E-04   0.467202E-04   0.000000E+00   0.113040E+03   0.113040E+03   0.113040E+03   0.264385E-03   0.111504E+03   0.107091E+03   0.206898E-02
   0.388070E+01   0.117632E+03   0.837130E+02   0.459299E-04   0.458533E-04   0.000000E+00   0.112058E+03   0.112058E+03   0.112058E+03   0.262087E-03   0.110535E+03   0.106160E+03   0.204077E-02
   0.390015E+01   0.116609E+03   0.829853E+02   0.450776E-04   0.450024E-04   0.000000E+00   0.111084E+03   0.111084E+03   0.111084E+03   0.259809E-03   0.109574E+03   0.105237E+03   0.201295E-02
   0.391970E+01   0.115595E+03   0.822639E+02   0.442411E-04   0.441673E-04   0.000000E+00   0.110118E+03   0.110118E+03   0.110118E+03   0.257550E-03   0.108621E+03   0.104322E+03   0.198550E-02
   0.393935E+01   0.114590E+03   0.815486E+02   0.434200E-04   0.433476E-04   0.000000E+00   0.109160E+03   0.109160E+03   0.109160E+03   0.255311E-03   0.107677E+03   0.103415E+03   0.195843E-02
   0.395909E+01   0.113594E+03   0.808393E+02   0.426140E-04   0.425430E-04   0.000000E+00   0.108211E+03   0.108211E+03   0.108211E+03   0.253090E-03   0.106740E+03   0.102516E+03   0.193172E-02
   0.397894E+01   0.112606E+03   0.801363E+02   0.418231E-04   0.417533E-04   0.000000E+00   0.107270E+03   0.107270E+03   0.107270E+03   0.250889E-03   0.105812E+03   0.101624E+03   0.190537E-02
   0.399888E+01   0.111626E+03   0.794391E+02   0.410467E-04   0.409782E-04   0.000000E+00   0.106336E+03   0.106336E+03   0.106336E+03   0.248706E-03   0.104891E+03   0.100740E+03   0.187938E-02
   0.401893E+01   0.110655E+03   0.787479E+02   0.402846E-04   0.402174E-04   0.000000E+00   0.105411E+03   0.105411E+03   0.105411E+03   0.246542E-03   0.103978E+03   0.998631E+02   0.185375E-02
   0.403907E+01   0.109692E+03   0.780628E+02   0.395368E-04   0.394709E-04   0.000000E+00   0.104494E+03   0.104494E+03   0.104494E+03   0.244397E-03   0.103074E+03   0.989942E+02   0.182846E-02
   0.405932E+01   0.108737E+03   0.773833E+02   0.388027E-04   0.387380E-04   0.000000E+00   0.103584E+03   0.103584E+03   0.103584E+03   0.242269E-03   0.102177E+03   0.981325E+02   0.180351E-02
   0.407966E+01   0.107790E+03   0.767096E+02   0.380822E-04   0.380187E-04   0.000000E+00   0.102683E+03   0.102683E+03   0.102683E+03   0.240160E-03   0.101287E+03   0.972781E+02   0.177890E-02
   0.410011E+01   0.106852E+03   0.760417E+02   0.373749E-04   0.373126E-04   0.000000E+00   0.101788E+03   0.101788E+03   0.101788E+03   0.238069E-03   0.100405E+03   0.964311E+02   0.175463E-02
   0.412067E+01   0.105921E+03   0.753795E+02   0.366808E-04   0.366196E-04   0.000000E+00   0.100902E+03   0.100902E+03   0.100902E+03   0.235996E-03   0.995307E+02   0.955912E+02   0.173068E-02
   0.414132E+01   0.104999E+03   0.747229E+02   0.359995E-04   0.359395E-04   0.000000E+00   0.100023E+03   0.100023E+03   0.100023E+03   0.233940E-03   0.986637E+02   0.947586E+02   0.170705E-02
   0.416208E+01   0.104084E+03   0.740720E+02   0.353308E-04   0.352719E-04   0.000000E+00   0.991517E+02   0.991517E+02   0.991517E+02   0.231902E-03   0.978042E+02   0.939331E+02   0.168375E-02
   0.418294E+01   0.103177E+03   0.734266E+02   0.346744E-04   0.346166E-04   0.000000E+00   0.982878E+02   0.982878E+02   0.982878E+02   0.229881E-03   0.969520E+02   0.931145E+02   0.166076E-02
   0.420391E+01   0.102278E+03   0.727868E+02   0.340304E-04   0.339736E-04   0.000000E+00   0.974314E+02   0.974314E+02   0.974314E+02   0.227879E-03   0.961073E+02   0.923032E+02   0.163809E-02
   0.422498E+01   0.101386E+03   0.721524E+02   0.333981E-04   0.333424E-04   0.000000E+00   0.965822E+02   0.965822E+02   0.965822E+02   0.225892E-03   0.952696E+02   0.914986E+02   0.161572E-02
   0.424616E+01   0.100503E+03   0.715234E+02   0.327775E-04   0.327229E-04   0.000000E+00   0.957402E+02   0.957402E+02   0.957402E+02   0.223923E-03   0.944391E+02   0.907010E+02   0.159366E-02
   0.426744E+01   0.996256E+02   0.708993E+02   0.321682E-04   0.321146E-04   0.000000E+00   0.949047E+02   0.949047E+02   0.949047E+02   0.221969E-03   0.936149E+02   0.899095E+02   0.157188E-02
