# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_dmeff                5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_dmeff               13:t_fld                 14:t_ur                  15:t_tot              
       3.145673319376e+00      -1.511074499614e-03      -5.848238293331e+02      -8.216430856610e+02       0.000000000000e+00      -1.510271345197e-03      -7.600412645421e+02       3.775678362993e-04       3.775678362993e-04      -5.869402158730e-08       9.397198955702e-01       9.783904954219e-01                      nan      -5.739690144041e-08       9.348343983257e-01 
       3.218945463722e+00      -1.451914782932e-03      -5.884117331562e+02      -8.266812963039e+02       0.000000000000e+00      -1.451143072799e-03      -7.647020320910e+02       3.627857681997e-04       3.627857681997e-04      -5.639702089889e-08       9.454826700790e-01       9.843902869258e-01                      nan      -5.515068297412e-08       9.405671099865e-01 
       3.293924335560e+00      -1.395025865004e-03      -5.920023315013e+02      -8.317233393707e+02       0.000000000000e+00      -1.394284392232e-03      -7.693663394843e+02       3.485710980581e-04       3.485710980581e-04      -5.418816618183e-08       9.512497975778e-01       9.903946816909e-01                      nan      -5.299066136711e-08       9.463042091775e-01 
       3.370649689682e+00      -1.340308975009e-03      -5.955894679306e+02      -8.367606386087e+02       0.000000000000e+00      -1.339596585167e-03      -7.740262451506e+02       3.348991462917e-04       3.348991462917e-04      -5.206363691052e-08       9.570113493728e-01       9.963933304518e-01                      nan      -5.091310084927e-08       9.520358091840e-01 
       3.449162206885e+00      -1.287733200300e-03      -5.991959782390e+02      -8.418242274875e+02       0.000000000000e+00      -1.287048755380e-03      -7.787105750551e+02       3.217621888451e-04       3.217621888451e-04      -5.002223500823e-08       9.628039744036e-01       1.002424388471e+00                      nan      -4.891682986122e-08       9.577983669455e-01 
       3.529503515545e+00      -1.237062127901e-03      -6.027473988965e+02      -8.468134112447e+02       0.000000000000e+00      -1.236404615593e-03      -7.833257384436e+02       3.091011538983e-04       3.091011538983e-04      -4.805470683395e-08       9.685080983429e-01       1.008363480541e+00                      nan      -4.699279782634e-08       9.634730260262e-01 
       3.611716213687e+00      -1.188404237421e-03      -6.063296862844e+02      -8.518448147933e+02       0.000000000000e+00      -1.187772587725e-03      -7.879800864748e+02       2.969431469313e-04       2.969431469313e-04      -4.616531025184e-08       9.742617699110e-01       1.014354275285e+00                      nan      -4.514516938720e-08       9.691970684479e-01 
       3.695843891573e+00      -1.141624874130e-03      -6.099143582108e+02      -8.568787911302e+02       0.000000000000e+00      -1.141018088563e-03      -7.926369027476e+02       2.852545221408e-04       2.852545221408e-04      -4.434892597648e-08       9.800192614259e-01       1.020349009119e+00                      nan      -4.336894068327e-08       9.749248803728e-01 
       3.781931154810e+00      -1.096646807558e-03      -6.134977005473e+02      -8.619118973183e+02       0.000000000000e+00      -1.096063928780e-03      -7.972928008270e+02       2.740159821949e-04       2.740159821949e-04      -4.260236565474e-08       9.857745761096e-01       1.026341737095e+00                      nan      -4.166098993994e-08       9.806507361829e-01 
       3.870023648006e+00      -1.053411418548e-03      -6.170848693104e+02      -8.669493993648e+02       0.000000000000e+00      -1.052851520274e-03      -8.019528765537e+02       2.632128800686e-04       2.632128800686e-04      -4.092354971431e-08       9.915360260727e-01       1.032340805648e+00                      nan      -4.001928759494e-08       9.863826574579e-01 
       3.960168078965e+00      -1.011838465492e-03      -6.206670932013e+02      -8.719808587335e+02       0.000000000000e+00      -1.011300664165e-03      -8.066072599528e+02       2.528251660412e-04       2.528251660412e-04      -3.930920689454e-08       9.972894833765e-01       1.038331773693e+00                      nan      -3.844063150435e-08       9.921068052843e-01 
       4.052412243459e+00      -9.718672784299e-04      -6.242450533820e+02      -8.770064521051e+02       0.000000000000e+00      -9.713507227049e-04      -8.112562030844e+02       2.428376806762e-04       2.428376806762e-04      -3.775704579785e-08       1.003036065575e+00       1.044315706429e+00                      nan      -3.692278224447e-08       9.978242123706e-01 
       4.146805050564e+00      -9.334596365442e-04      -6.278332007926e+02      -8.820458749654e+02       0.000000000000e+00      -9.329634953753e-04      -8.159179937537e+02       2.332408738438e-04       2.332408738438e-04      -3.626561249513e-08       1.008798981773e+00       1.050316717900e+00                      nan      -3.546431864383e-08       1.003557926860e+00 
       4.243396548597e+00      -8.965267093596e-04      -6.314115274583e+02      -8.870718848839e+02       0.000000000000e+00      -8.960501989288e-04      -8.205673334599e+02       2.240125497322e-04       2.240125497322e-04      -3.483142944535e-08       1.014546090083e+00       1.056301403909e+00                      nan      -3.406183945458e-08       1.009276022485e+00 
       4.342237951647e+00      -8.610462453981e-04      -6.350036924779e+02      -8.921167977072e+02       0.000000000000e+00      -8.605885937146e-04      -8.252342201253e+02       2.151471484287e-04       2.151471484287e-04      -3.345362860760e-08       1.020315381918e+00       1.062309336211e+00                      nan      -3.271449573602e-08       1.015016306765e+00 
       4.443381666736e+00      -8.269198896627e-04      -6.385775722879e+02      -8.971369507873e+02       0.000000000000e+00      -8.264803770119e-04      -8.298780978057e+02       2.066200942530e-04       2.066200942530e-04      -3.212839326417e-08       1.026055257161e+00       1.068286800541e+00                      nan      -3.141855519659e-08       1.020727455290e+00 
       4.546881321600e+00      -7.941160550402e-04      -6.421472126775e+02      -9.021511464779e+02       0.000000000000e+00      -7.936939784841e-04      -8.345164649264e+02       1.984234946210e-04       1.984234946210e-04      -3.085451856077e-08       1.031788302753e+00       1.074257271897e+00                      nan      -3.017284005719e-08       1.026431904282e+00 
       4.652791793126e+00      -7.625826331736e-04      -6.457105775964e+02      -9.071566713246e+02       0.000000000000e+00      -7.621773174724e-04      -8.391467947653e+02       1.905443293681e-04       1.905443293681e-04      -2.962997606518e-08       1.037511209370e+00       1.080217323398e+00                      nan      -2.897536662118e-08       1.032126376591e+00 
       4.761169236447e+00      -7.322870243987e-04      -6.492809034126e+02      -9.121723086671e+02       0.000000000000e+00      -7.318978116629e-04      -8.437864411572e+02       1.829744529157e-04       1.829744529157e-04      -2.845345093906e-08       1.043245241650e+00       1.086189227452e+00                      nan      -2.782484810357e-08       1.037832132956e+00 
       4.872071114719e+00      -7.031854200122e-04      -6.528620455992e+02      -9.172019823709e+02       0.000000000000e+00      -7.028116755927e-04      -8.484392033359e+02       1.757029188982e-04       1.757029188982e-04      -2.732333043524e-08       1.048996614510e+00       1.092179240332e+00                      nan      -2.671970922501e-08       1.043555183677e+00 
       4.985556229585e+00      -6.752018311858e-04      -6.564253968455e+02      -9.222079354164e+02       0.000000000000e+00      -6.748429608663e-04      -8.530698785561e+02       1.687107402166e-04       1.687107402166e-04      -2.623657562006e-08       1.054719343573e+00       1.098139732022e+00                      nan      -2.565697641649e-08       1.049249981691e+00 
       5.101684752356e+00      -6.483055413712e-04      -6.599813362407e+02      -9.272035054606e+02       0.000000000000e+00      -6.479609672273e-04      -8.576909458299e+02       1.619902418068e-04       1.619902418068e-04      -2.519206187527e-08       1.060430121880e+00       1.104087907679e+00                      nan      -2.463555131977e-08       1.054932992753e+00 
       5.220518255912e+00      -6.224538003679e-04      -6.635278354683e+02      -9.321861320761e+02       0.000000000000e+00      -6.221229672076e-04      -8.623000038426e+02       1.555307418019e-04       1.555307418019e-04      -2.418810806224e-08       1.066125677365e+00       1.110020428839e+00                      nan      -2.365378952372e-08       1.060601016660e+00 
       5.342119747348e+00      -5.976496137990e-04      -6.671119548185e+02      -9.372199718369e+02       0.000000000000e+00      -5.973319648345e-04      -8.669566217517e+02       1.493329912086e-04       1.493329912086e-04      -2.322482458421e-08       1.071881594688e+00       1.116016019264e+00                      nan      -2.271179885450e-08       1.066329268185e+00 
       5.466553701386e+00      -5.737702824703e-04      -6.706410160186e+02      -9.421790059124e+02       0.000000000000e+00      -5.734653261330e-04      -8.715437531071e+02       1.433663315332e-04       1.433663315332e-04      -2.229744272912e-08       1.077549010886e+00       1.121919723414e+00                      nan      -2.180491593826e-08       1.071969685058e+00 
       5.593886094555e+00      -5.508306409637e-04      -6.741710071754e+02      -9.471391466280e+02       0.000000000000e+00      -5.505378777965e-04      -8.761319308646e+02       1.376344694491e-04       1.376344694491e-04      -2.140654387596e-08       1.083217846582e+00       1.127825157744e+00                      nan      -2.093370940501e-08       1.077611716790e+00 
       5.724184440175e+00      -5.288088318616e-04      -6.777203874986e+02      -9.521254413447e+02       0.000000000000e+00      -5.285277740155e-04      -8.807444252000e+02       1.321319435039e-04       1.321319435039e-04      -2.055129769995e-08       1.088917766037e+00       1.133763155095e+00                      nan      -2.009736766248e-08       1.083284831519e+00 
       5.857517824153e+00      -5.076574167243e-04      -6.812749145323e+02      -9.571186023608e+02       0.000000000000e+00      -5.073876015698e-04      -8.853633124689e+02       1.268469003924e-04       1.268469003924e-04      -1.972985121277e-08       1.094625871759e+00       1.139709926516e+00                      nan      -1.929407846011e-08       1.088966291621e+00 
       5.993956941616e+00      -4.873160839670e-04      -6.847974571623e+02      -9.620683245554e+02       0.000000000000e+00      -4.870570809379e-04      -8.899418476491e+02       1.217642702345e-04       1.217642702345e-04      -1.893984755472e-08       1.100282518938e+00       1.145603446771e+00                      nan      -1.852153673292e-08       1.094596821868e+00 
       6.133574134388e+00      -4.677736558139e-04      -6.883143415826e+02      -9.670101679928e+02       0.000000000000e+00      -4.675250402774e-04      -8.945130867675e+02       1.168812600693e-04       1.168812600693e-04      -1.818086823370e-08       1.105929989064e+00       1.151487693642e+00                      nan      -1.777933355779e-08       1.100218448860e+00 
       6.276443429353e+00      -4.490286923409e-04      -6.918704156506e+02      -9.720050117912e+02       0.000000000000e+00      -4.487900404250e-04      -8.991335864583e+02       1.121975101063e-04       1.121975101063e-04      -1.745286645601e-08       1.111640331287e+00       1.157437656555e+00                      nan      -1.706742336043e-08       1.105902827375e+00 
       6.422640577704e+00      -4.309609345488e-04      -6.953253797699e+02      -9.768621540067e+02       0.000000000000e+00      -4.307318863100e-04      -9.036262143299e+02       1.076829715775e-04       1.076829715775e-04      -1.675115205580e-08       1.117188165276e+00       1.163218782135e+00                      nan      -1.638121924112e-08       1.111425830483e+00 
       6.572243095103e+00      -4.136323683133e-04      -6.988180856690e+02      -9.817705879455e+02       0.000000000000e+00      -4.134125308580e-04      -9.081664852639e+02       1.033531327145e-04       1.033531327145e-04      -1.607814062735e-08       1.122796520324e+00       1.169063263074e+00                      nan      -1.572308356596e-08       1.117009316302e+00 
       6.725330302784e+00      -3.969925442965e-04      -7.023140156813e+02      -9.866832040733e+02       0.000000000000e+00      -3.967815515441e-04      -9.127106643205e+02       9.919538788601e-05       9.919538788601e-05      -1.543187560123e-08       1.128409951104e+00       1.174913378147e+00                      nan      -1.509110306823e-08       1.122598132374e+00 
       6.881983369612e+00      -3.809949353692e-04      -7.057769498560e+02      -9.915503561719e+02       0.000000000000e+00      -3.807924459641e-04      -9.172126865390e+02       9.519811149102e-05       9.519811149102e-05      -1.481055886547e-08       1.133970284601e+00       1.180708530707e+00                      nan      -1.448351956234e-08       1.128134384216e+00 
       7.042285355117e+00      -3.656326233325e-04      -7.092386494866e+02      -9.964160400810e+02       0.000000000000e+00      -3.654382996082e-04      -9.217133204192e+02       9.135957490206e-05       9.135957490206e-05      -1.421389829305e-08       1.139528508781e+00       1.186501955005e+00                      nan      -1.390004689423e-08       1.133668913714e+00 
       7.206321253533e+00      -3.508731299231e-04      -7.126834563591e+02      -1.001257856459e+03       0.000000000000e+00      -3.506866514620e-04      -9.261918914723e+02       8.767166286550e-05       8.767166286550e-05      -1.364065994302e-08       1.145059479363e+00       1.192267340022e+00                      nan      -1.333947896010e-08       1.139176601206e+00 
