# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_fld                  7:d_ur                   8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_dmeff               14:t_fld                 15:t_ur                  16:t_tot              
       1.008985923385e-05      -1.613019975265e-05      -1.209770112159e-05      -1.209770154117e-05      -1.209770153450e-05       0.000000000000e+00      -1.613019175871e-05      -1.221456646258e-05       6.123516376492e-01       5.967934084612e-01      -1.540989540160e-13      -1.317791586593e-16      -8.880702837060e-19                      nan      -1.639456993216e-13      -6.073154469866e-15 
       2.251775554930e-05      -8.033631588395e-05      -6.025350963540e-05      -6.025352004352e-05      -6.025351987814e-05       0.000000000000e+00      -8.033611758749e-05      -6.083553170941e-05       6.123503427024e-01       5.967925633378e-01      -3.822557782843e-12      -3.269118031501e-15      -2.203459758026e-17                      nan      -4.066809549173e-12      -1.506498042242e-13 
       3.498636120606e-05      -1.939301657628e-04      -1.454550412153e-04      -1.454551018707e-04      -1.454551009069e-04       0.000000000000e+00      -1.939290101980e-04      -1.468599246257e-04       6.123479679730e-01       5.967909779409e-01      -2.227609461642e-11      -1.905135349802e-14      -1.284119887372e-16                      nan      -2.369941079110e-11      -8.779161990543e-13 
       4.752690065129e-05      -3.578547193170e-04      -2.684162961406e-04      -2.684165026929e-04      -2.684164994110e-04       0.000000000000e+00      -3.578507844079e-04      -2.710084129521e-04       6.123445342527e-01       5.967886820606e-01      -7.585565190004e-11      -6.487567453122e-14      -4.372777011249e-16                      nan      -8.070205204942e-11      -2.989518134961e-12 
       6.017107953816e-05      -5.735575197303e-04      -4.302330267672e-04      -4.302335574220e-04      -4.302335489903e-04       0.000000000000e+00      -5.735474110345e-04      -4.343869915290e-04       6.123400262795e-01       5.967856684539e-01      -1.948780802779e-10      -1.666706829981e-13      -1.123459734589e-15                      nan      -2.073275203804e-10      -7.680245852257e-12 
       7.295134796828e-05      -8.430144977614e-04      -6.324010656872e-04      -6.324022122506e-04      -6.324021940327e-04       0.000000000000e+00      -8.429926583253e-04      -6.385054716849e-04       6.123343892006e-01       5.967819048253e-01      -4.210386623409e-10      -3.601182014586e-13      -2.427404257895e-15                      nan      -4.479328874717e-10      -1.659330668785e-11 
       8.590117159567e-05      -1.168763684891e-03      -8.768422699911e-04      -8.768444742704e-04      -8.768444392467e-04       0.000000000000e+00      -1.168721702991e-03      -8.853036537138e-04       6.123275693795e-01       5.967773518014e-01      -8.093885460076e-10      -6.923320249383e-13      -4.666654310223e-15                      nan      -8.610819642794e-10      -3.189823444885e-11 
       9.905531396721e-05      -1.553949650712e-03      -1.165938737302e-03      -1.165942634737e-03      -1.165942572809e-03       0.000000000000e+00      -1.553875430065e-03      -1.177185843277e-03       6.123195104664e-01       5.967719690358e-01      -1.430997603495e-09      -1.224118204792e-12      -8.251631300276e-15                      nan      -1.522376285820e-09      -5.639580062672e-11 
       1.124501335013e-04      -2.002379687369e-03      -1.502576110970e-03      -1.502582583919e-03      -1.502582481067e-03       0.000000000000e+00      -2.002256436052e-03      -1.517064535413e-03       6.123101250528e-01       5.967657001773e-01      -2.376453850481e-09      -2.033024750552e-12      -1.370457670406e-14                      nan      -2.528176462529e-09      -9.365591092872e-11 
       1.261238985365e-04      -2.518593220207e-03      -1.890197153913e-03      -1.890207397355e-03      -1.890207234588e-03       0.000000000000e+00      -2.518398204603e-03      -1.908414454470e-03       6.122993210966e-01       5.967584818281e-01      -3.760408280600e-09      -3.217226506427e-12      -2.168789176632e-14                      nan      -4.000433482337e-09      -1.481966603815e-10 
       1.401171238971e-04      -3.107946118740e-03      -2.332866934410e-03      -2.332882537994e-03      -2.332882290056e-03       0.000000000000e+00      -3.107649112580e-03      -2.355338303614e-03       6.122869793048e-01       5.967502393500e-01      -5.727430128143e-09      -4.900694485928e-12      -3.303646076069e-14                      nan      -6.092917167989e-09      -2.257151032182e-10 
       1.544729323969e-04      -3.776712009462e-03      -2.835351330821e-03      -2.835374380439e-03      -2.835374014181e-03       0.000000000000e+00      -3.776273359159e-03      -2.862645941571e-03       6.122729727950e-01       5.967408825351e-01      -8.459550764962e-09      -7.239221534811e-12      -4.880184822763e-14                      nan      -8.999226569663e-09      -3.333842535293e-10 
       1.692374446017e-04      -4.532203183817e-03      -3.403210936622e-03      -3.403244144467e-03      -3.403243616794e-03       0.000000000000e+00      -4.531571366592e-03      -3.435949086994e-03       6.122571461799e-01       5.967303093709e-01      -1.218593650332e-08      -1.042949822305e-11      -7.030929365341e-14                      nan      -1.296308068715e-08      -4.802344231840e-10 
       1.844601999509e-04      -5.382914038807e-03      -4.042912805817e-03      -4.042959671896e-03      -4.042958927185e-03       0.000000000000e+00      -5.382022583731e-03      -4.081773999972e-03       6.122393196270e-01       5.967183998563e-01      -1.719534691595e-08      -1.471892236606e-11      -9.922807169813e-14                      nan      -1.829155360766e-08      -6.776437776964e-10 
