# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513674670362e-10       4.794016907917e-15       3.799621075315e-13       0.000000000000e+00       8.309312192200e-09       5.059322890621e-10      -2.012703790194e-12 
    3       1.417633277928e-10       6.054280317103e-15       4.281377326956e-13       0.000000000000e+00       5.130060321137e-09       3.573221786252e-10      -1.512255159837e-12 
    4       1.331036708998e-10       5.148333985057e-15       3.998220154039e-13       0.000000000000e+00       3.573601689177e-09       2.695920743606e-10      -9.768177033485e-13 
    5       1.266664931784e-10       3.372289143808e-15       3.391827436221e-13       0.000000000000e+00       2.668891478492e-09       2.123231964351e-10      -5.310422758385e-13 
    6       1.222159344330e-10       1.855033606791e-15       2.715946397446e-13       0.000000000000e+00       2.084807259103e-09       1.723434343386e-10      -2.072632534157e-13 
    7       1.192648605781e-10       9.971269932900e-16       2.117291907984e-13       0.000000000000e+00       1.680738306106e-09       1.430993092641e-10      -5.087654496790e-15 
    8       1.174547867179e-10       6.484364395869e-16       1.659131840584e-13       0.000000000000e+00       1.387286529506e-09       1.209837089374e-10       9.391287367365e-14 
    9       1.164872197731e-10       5.208577416755e-16       1.354236133270e-13       0.000000000000e+00       1.166783541360e-09       1.038458792320e-10       1.170822786541e-13 
   10       1.161145525812e-10       4.388911002627e-16       1.186594382893e-13       0.000000000000e+00       9.967005757303e-10       9.028566587993e-11       9.396126772657e-14 
   11       1.162406085976e-10       3.648983628748e-16       1.125887635660e-13       0.000000000000e+00       8.433042450080e-10       7.969078946573e-11       5.145328492444e-14 
   12       1.167194788983e-10       3.172115229520e-16       1.137855075645e-13       0.000000000000e+00       7.367693113550e-10       7.044071869336e-11       8.505683343701e-15 
   13       1.174814213239e-10       3.043876390035e-16       1.192758506431e-13       0.000000000000e+00       6.493137999219e-10       6.289770535969e-11      -2.257444103391e-14 
