# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513637775320e-10       4.794146815808e-15       3.799555911453e-13       2.253187006383e-19       8.308904406178e-09       5.059096459443e-10      -2.012651340849e-12 
    3       1.417612445540e-10       6.054602922055e-15       4.281333445394e-13       4.507373200675e-19       5.129787234493e-09       3.573051881318e-10      -1.512212514840e-12 
    4       1.331023602190e-10       5.148955574638e-15       3.998153870386e-13       7.514488108678e-19       3.573400769876e-09       2.695789282265e-10      -9.767883999149e-13 
    5       1.266657091045e-10       3.373321110494e-15       3.391741004903e-13       1.127580622597e-18       2.668735115935e-09       2.123125811554e-10      -5.310264499191e-13 
    6       1.222158553306e-10       1.856554380841e-15       2.715861611603e-13       1.579287242426e-18       2.084680574787e-09       1.723345133241e-10      -2.072578122419e-13 
    7       1.192659284112e-10       9.991965018382e-16       2.117214154961e-13       2.106747201434e-18       1.680633173564e-09       1.430916204800e-10      -5.088508544975e-15 
    8       1.174571403791e-10       6.511181783842e-16       1.659059545675e-13       2.710159694432e-18       1.387197590475e-09       1.209769840187e-10       9.390930281598e-14 
    9       1.164909338060e-10       5.242228878272e-16       1.354166767586e-13       3.389740916176e-18       1.166706607459e-09       1.038398704690e-10       1.170784877658e-13 
   10       1.161198490555e-10       4.430149370359e-16       1.186520800048e-13       4.145720223881e-18       9.966330624076e-10       9.028018959662e-11       9.395862257011e-14 
   11       1.162475501972e-10       3.698568050600e-16       1.125804434520e-13       4.978336239139e-18       8.432444682810e-10       7.968571717121e-11       5.145219274894e-14 
   12       1.167281688660e-10       3.230796991936e-16       1.137758025893e-13       5.887833001448e-18       7.367159461157e-10       7.043616674070e-11       8.505982253698e-15 
   13       1.174919741111e-10       3.112406570709e-16       1.192643799737e-13       6.874456280820e-18       6.492657216312e-10       6.289362045704e-11      -2.257327020201e-14 
   14       1.184660480698e-10       3.231142614541e-16       1.268625894397e-13       7.938450148358e-18       5.765067698678e-10       5.630729767424e-11      -3.807909822849e-14 
   15       1.196480152196e-10       3.466835853765e-16       1.351520301170e-13       9.080053891848e-18       5.152630125407e-10       5.077073999250e-11      -3.911711494440e-14 
   16       1.209782744925e-10       3.813531785504e-16       1.435287136785e-13       1.029949934859e-17       4.631924050968e-10       4.602104680321e-11      -3.058989313289e-14 
