# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513650554828e-10       4.793977351341e-15       3.799600221733e-13       0.000000000000e+00       8.309000098571e-09       5.059155303747e-10      -2.012674792405e-12 
    3       1.417619274893e-10       6.054222719501e-15       4.281383512888e-13       0.000000000000e+00       5.129846229396e-09       3.573093468204e-10      -1.512230135340e-12 
    4       1.331023022188e-10       5.148264101829e-15       3.998200986482e-13       0.000000000000e+00       3.573441817741e-09       2.695820670614e-10      -9.767997812245e-13 
    5       1.266647795329e-10       3.372232808494e-15       3.391781739162e-13       0.000000000000e+00       2.668765735264e-09       2.123150450058e-10      -5.310326372194e-13 
    6       1.222139272419e-10       1.854996683451e-15       2.715895650526e-13       0.000000000000e+00       2.084704472062e-09       1.723365078938e-10      -2.072602275743e-13 
    7       1.192628721934e-10       9.971013232719e-16       2.117243078807e-13       0.000000000000e+00       1.680652449588e-09       1.430932829279e-10      -5.088568336165e-15 
    8       1.174528277661e-10       6.484154746933e-16       1.659085882396e-13       0.000000000000e+00       1.387213521736e-09       1.209783934461e-10       9.391039752254e-14 
    9       1.164852327251e-10       5.208390299383e-16       1.354193415819e-13       0.000000000000e+00       1.166720015621e-09       1.038410713363e-10       1.170798532124e-13 
   10       1.161126337641e-10       4.388740065080e-16       1.186550724975e-13       0.000000000000e+00       9.966445136114e-10       9.028122662595e-11       9.395971740201e-14 
   11       1.162387003068e-10       3.648821884731e-16       1.125840492780e-13       0.000000000000e+00       8.432541872866e-10       7.968664094454e-11       5.145278996289e-14 
   12       1.167175640506e-10       3.171947341966e-16       1.137802965090e-13       0.000000000000e+00       7.367244324510e-10       7.043699061102e-11       8.506078863810e-15 
   13       1.174794988465e-10       3.043685145096e-16       1.192700286841e-13       0.000000000000e+00       6.492731963675e-10       6.289434888299e-11      -2.257353261250e-14 
   14       1.184515835988e-10       3.151777229976e-16       1.268696618854e-13       0.000000000000e+00       5.765134032063e-10       5.630794016210e-11      -3.807953849311e-14 
   15       1.196314662976e-10       3.376050412609e-16       1.351608069172e-13       0.000000000000e+00       5.152689378605e-10       5.077132406831e-11      -3.911756903042e-14 
   16       1.209595257005e-10       3.710547763206e-16       1.435394961736e-13       0.000000000000e+00       4.631977286291e-10       4.602158647114e-11      -3.059025272661e-14 
   17       1.224254933209e-10       4.221558835926e-16       1.519074110789e-13       0.000000000000e+00       4.185304765336e-10       4.189355959934e-11      -1.835723382270e-14 
   18       1.239813248602e-10       4.958450736042e-16       1.605051062668e-13       0.000000000000e+00       3.797638445784e-10       3.827115335139e-11      -7.624591815712e-15 
   19       1.256385421294e-10       5.918758702513e-16       1.695733359216e-13       0.000000000000e+00       3.462794451093e-10       3.511470908575e-11      -8.584099778440e-16 
   20       1.273759407672e-10       7.077018088370e-16       1.792922252925e-13       0.000000000000e+00       3.167896428435e-10       3.233044589717e-11       6.145738754013e-16 
   21       1.291997601039e-10       8.427187342137e-16       1.896153152422e-13       0.000000000000e+00       2.908312398192e-10       2.986692910877e-11      -2.207657012022e-15 
   22       1.310915764294e-10       9.965781561786e-16       2.003208197852e-13       0.000000000000e+00       2.677823686061e-10       2.764759161891e-11      -7.115606168678e-15 
   23       1.330494150702e-10       1.169047177881e-15       2.109693238406e-13       0.000000000000e+00       2.473261701050e-10       2.564979397012e-11      -1.224098342789e-14 
   24       1.350562126326e-10       1.359848593050e-15       2.210178043872e-13       0.000000000000e+00       2.289901167015e-10       2.384592168061e-11      -1.575964889693e-14 
   25       1.371228383135e-10       1.569527271579e-15       2.301954238529e-13       0.000000000000e+00       2.125584826335e-10       2.222846264522e-11      -1.704062063542e-14 
   26       1.392498850269e-10       1.799093465594e-15       2.383266208628e-13       0.000000000000e+00       1.977337162176e-10       2.077774378996e-11      -1.603177960541e-14 
   27       1.414231774103e-10       2.050604542872e-15       2.453438611688e-13       0.000000000000e+00       1.843378648703e-10       1.946542620119e-11      -1.354554800956e-14 
   28       1.436158971751e-10       2.326432736023e-15       2.512417626201e-13       0.000000000000e+00       1.721398959750e-10       1.825351939618e-11      -1.074007629474e-14 
   29       1.458382113897e-10       2.628024408066e-15       2.560857881326e-13       0.000000000000e+00       1.610774459106e-10       1.714085549329e-11      -8.251146592117e-15 
   30       1.481011250053e-10       2.956522887148e-15       2.599992175981e-13       0.000000000000e+00       1.510316764289e-10       1.612921898823e-11      -6.645420363948e-15 
   31       1.504046274993e-10       3.313001331328e-15       2.631071449893e-13       0.000000000000e+00       1.417976237011e-10       1.521082235803e-11      -6.413662407451e-15 
   32       1.527511101511e-10       3.698379037845e-15       2.653539737294e-13       0.000000000000e+00       1.333275243186e-10       1.437525686357e-11      -7.275298040588e-15 
   33       1.551341278957e-10       4.113459263973e-15       2.666163422262e-13       0.000000000000e+00       1.255613996175e-10       1.360318005293e-11      -8.596779876122e-15 
   34       1.575404114089e-10       4.558998560912e-15       2.667530825329e-13       0.000000000000e+00       1.183904857386e-10       1.287161868089e-11      -9.698487072549e-15 
   35       1.599744091686e-10       5.035904262021e-15       2.656219044517e-13       0.000000000000e+00       1.117780201025e-10       1.218247831546e-11      -1.034728567124e-14 
   36       1.624405665347e-10       5.545097930836e-15       2.630658366971e-13       0.000000000000e+00       1.056709015139e-10       1.154318017847e-11      -1.042967387374e-14 
   37       1.649383368540e-10       6.087446456440e-15       2.589412703142e-13       0.000000000000e+00       9.998959149310e-11       1.095799598549e-11      -9.879917140474e-15 
   38       1.674701825753e-10       6.663715586987e-15       2.532343306279e-13       0.000000000000e+00       9.471936423682e-11       1.042503861125e-11      -8.879828062113e-15 
   39       1.700349876964e-10       7.274594099921e-15       2.459836472093e-13       0.000000000000e+00       8.984345443062e-11       9.937720930945e-12      -7.729834045535e-15 
   40       1.726250778054e-10       7.920700504632e-15       2.372509991745e-13       0.000000000000e+00       8.531530173138e-11       9.485109737923e-12      -6.801331384261e-15 
   41       1.752305541926e-10       8.602625956925e-15       2.270983558849e-13       0.000000000000e+00       8.107475832685e-11       9.055223830549e-12      -6.434308649833e-15 
   42       1.778555669990e-10       9.321090568956e-15       2.155066396786e-13       0.000000000000e+00       7.710930359889e-11       8.647067191053e-12      -6.579246942428e-15 
   43       1.805062375031e-10       1.007683044625e-14       2.024328775378e-13       0.000000000000e+00       7.340838331737e-11       8.261919504290e-12      -7.046269407213e-15 
   44       1.831858204068e-10       1.087055348932e-14       1.878320121809e-13       0.000000000000e+00       6.994504177154e-11       7.899923758501e-12      -7.599216659513e-15 
   45       1.858954011938e-10       1.170290126925e-14       1.716574311353e-13       0.000000000000e+00       6.668553996551e-11       7.560362863044e-12      -8.011676050100e-15 
   46       1.886369727706e-10       1.257432397403e-14       1.538633940154e-13       0.000000000000e+00       6.362471527339e-11       7.242827468648e-12      -8.261694610363e-15 
   47       1.914107473724e-10       1.348516597465e-14       1.344028606654e-13       0.000000000000e+00       6.075897243073e-11       6.946224504093e-12      -8.390477027402e-15 
   48       1.942139791875e-10       1.443569619582e-14       1.132265245603e-13       0.000000000000e+00       5.807561898038e-11       6.668351578969e-12      -8.449140360899e-15 
   49       1.970407101974e-10       1.542610475604e-14       9.028258275389e-14       0.000000000000e+00       5.555218899578e-11       6.405817193497e-12      -8.499281213300e-15 
   50       1.998845302245e-10       1.645653086295e-14       6.552285461370e-14       0.000000000000e+00       5.316320181715e-11       6.155026256880e-12      -8.599535359985e-15 
   51       2.027483299409e-10       1.752716322050e-14       3.892362974184e-14       0.000000000000e+00       5.090417001736e-11       5.915637121424e-12      -8.759639886609e-15 
