# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513660429091e-10       4.794008631585e-15       3.799625000843e-13       0.000000000000e+00       8.309053957500e-09       5.059188319197e-10      -2.012687927967e-12 
    3       1.417628524416e-10       6.054262231033e-15       4.281411443075e-13       0.000000000000e+00       5.129879430858e-09       3.573116765936e-10      -1.512240005763e-12 
    4       1.331031702108e-10       5.148297706579e-15       3.998227077245e-13       0.000000000000e+00       3.573464918090e-09       2.695838211702e-10      -9.768061569747e-13 
    5       1.266656059808e-10       3.372254821575e-15       3.391803881965e-13       0.000000000000e+00       2.668782956801e-09       2.123164273297e-10      -5.310361028913e-13 
    6       1.222147249426e-10       1.855008791482e-15       2.715913382171e-13       0.000000000000e+00       2.084717903166e-09       1.723376331354e-10      -2.072615799690e-13 
    7       1.192636502971e-10       9.971078308932e-16       2.117256898680e-13       0.000000000000e+00       1.680663284386e-09       1.430942152848e-10      -5.088601918814e-15 
    8       1.174535932034e-10       6.484197062457e-16       1.659096709990e-13       0.000000000000e+00       1.387222483762e-09       1.209791769189e-10       9.391100963571e-14 
    9       1.164859918473e-10       5.208424286714e-16       1.354202253134e-13       0.000000000000e+00       1.166727567555e-09       1.038417449989e-10       1.170806172253e-13 
   10       1.161133918961e-10       4.388768702548e-16       1.186558469530e-13       0.000000000000e+00       9.966509693440e-10       9.028181736213e-11       9.396033157368e-14 
   11       1.162394575419e-10       3.648845691238e-16       1.125847842596e-13       0.000000000000e+00       8.432596577404e-10       7.968716160109e-11       5.145312667758e-14 
   12       1.167183250485e-10       3.171968039783e-16       1.137810385670e-13       0.000000000000e+00       7.367292103437e-10       7.043744458847e-11       8.506134146931e-15 
   13       1.174802618732e-10       3.043705001594e-16       1.192708074277e-13       0.000000000000e+00       6.492774058277e-10       6.289475399686e-11      -2.257368078462e-14 
