# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_dmeff                5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_dmeff               13:t_fld                 14:t_ur                  15:t_tot              
       1.263217364035e-03      -1.779507127475e+00      -1.346833076535e+00      -1.346934397350e+00       0.000000000000e+00      -1.777694036843e+00      -1.359433062487e+00       6.071694290310e-01       5.932994212510e-01       2.021733290985e-04       2.381616815811e-04       2.381936920116e-04                      nan       2.001215265611e-04       2.367779872964e-04 
       1.341500403710e-03      -1.806342716645e+00      -1.370214300942e+00      -1.370343568806e+00       0.000000000000e+00      -1.804057888033e+00      -1.382931486641e+00       6.065256682132e-01       5.928613240507e-01       2.229652189046e-04       2.684487484429e-04       2.684894551165e-04                      nan       2.204092300330e-04       2.667007626038e-04 
       1.423000229794e-03      -1.835377384925e+00      -1.396017843742e+00      -1.396180163378e+00       0.000000000000e+00      -1.832517210407e+00      -1.408848674426e+00       6.058189723050e-01       5.923796110681e-01       2.446939738417e-04       3.018778896700e-04       3.019285278387e-04                      nan       2.415346828989e-04       2.996806581498e-04 
       1.507568477172e-03      -1.866594807696e+00      -1.424364393486e+00      -1.424572025845e+00       0.000000000000e+00      -1.863029208560e+00      -1.437306836968e+00       6.050443182006e-01       5.918494760927e-01       2.671208720376e-04       3.386004081289e-04       3.386655318029e-04                      nan       2.632410710129e-04       3.358564342243e-04 
       1.595040487038e-03      -1.899904921286e+00      -1.455359625209e+00      -1.455620126033e+00       0.000000000000e+00      -1.895494630099e+00      -1.468402049761e+00       6.042024609653e-01       5.912720468725e-01       2.899470170899e-04       3.787602910443e-04       3.788418352266e-04                      nan       2.852258455581e-04       3.753529663015e-04 
       1.685241074673e-03      -1.935202590634e+00      -1.489097873364e+00      -1.489422176114e+00       0.000000000000e+00      -1.929786215872e+00      -1.502225345234e+00       6.032912856659e-01       5.906451105737e-01       3.128256838051e-04       4.224795001327e-04       4.225807421412e-04                      nan       3.071320045641e-04       4.182751968389e-04 
       1.777989849548e-03      -1.972344720621e+00      -1.525660155998e+00      -1.526062830577e+00       0.000000000000e+00      -1.965738284205e+00      -1.538853929670e+00       6.023092752028e-01       5.899668750423e-01       3.353620551198e-04       4.698633228875e-04       4.699889210067e-04                      nan       3.285577228865e-04       4.647102738709e-04 
       1.873105833077e-03      -2.011146782494e+00      -1.565115355041e+00      -1.565612411351e+00       0.000000000000e+00      -2.003147497395e+00      -1.578350286629e+00       6.012561213753e-01       5.892366144121e-01       3.571185802881e-04       5.210024528052e-04       5.211573755879e-04                      nan       3.490649514158e-04       5.147289158222e-04 
       1.970411240942e-03      -2.051391904083e+00      -1.607519791789e+00      -1.608129168622e+00       0.000000000000e+00      -2.041778371094e+00      -1.620764164751e+00       6.001321332381e-01       5.884539933081e-01       3.776246050115e-04       5.759722380256e-04       5.761619891935e-04                      nan       3.681872901726e-04       5.683860712259e-04 
       2.069734400901e-03      -2.092832389283e+00      -1.652919757477e+00      -1.653660517099e+00       0.000000000000e+00      -2.081367171203e+00      -1.666134056936e+00       5.989380440240e-01       5.876189423762e-01       3.963832231988e-04       6.348343277713e-04       6.350645219668e-04                      nan       3.854389621146e-04       6.257222758646e-04 
