# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513638480316e-10       4.794149049888e-15       3.799557677109e-13       2.253188701840e-19       8.308908293319e-09       5.059098842634e-10      -2.012652277651e-12 
    3       1.417613104841e-10       6.054605746784e-15       4.281335439797e-13       4.507376596504e-19       5.129789637402e-09       3.573053574669e-10      -1.512213220999e-12 
    4       1.331024217920e-10       5.148957977669e-15       3.998155734661e-13       7.514493779041e-19       3.573402443034e-09       2.695790505251e-10      -9.767888562807e-13 
    5       1.266657670208e-10       3.373322684463e-15       3.391742588266e-13       1.127581475084e-18       2.668736365592e-09       2.123126760842e-10      -5.310266981048e-13 
    6       1.222159129301e-10       1.856555246754e-15       2.715862878361e-13       1.579288439025e-18       2.084681554710e-09       1.723345974153e-10      -2.072579095163e-13 
    7       1.192659835357e-10       9.991969680359e-16       2.117215141700e-13       2.106748801520e-18       1.680633966313e-09       1.430916927940e-10      -5.088511240878e-15 
    8       1.174571945009e-10       6.511184825535e-16       1.659060320004e-13       2.710161758104e-18       1.387198246444e-09       1.209770374726e-10       9.390934710748e-14 
    9       1.164909851050e-10       5.242231332072e-16       1.354167398592e-13       3.389743504220e-18       1.166707157936e-09       1.038399126763e-10       1.170785432536e-13 
   10       1.161199038402e-10       4.430151447515e-16       1.186521355629e-13       4.145723397708e-18       9.966335321327e-10       9.028023465416e-11       9.395866640936e-14 
   11       1.162476032514e-10       3.698569788557e-16       1.125804955157e-13       4.978340060672e-18       8.432448683473e-10       7.968576243569e-11       5.145221532169e-14 
