# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513670353572e-10       4.794213180763e-15       3.799598007224e-13       2.253257451103e-19       8.309262188903e-09       5.059292340109e-10      -2.012691592442e-12 
    3       1.417634379245e-10       6.054694378513e-15       4.281351194429e-13       4.507514287990e-19       5.130029588758e-09       3.573200306628e-10      -1.512245995191e-12 
    4       1.331044738272e-10       5.149054259421e-15       3.998195388718e-13       7.514723685848e-19       3.573580372043e-09       2.695904543046e-10      -9.768117833877e-13 
    5       1.266681304485e-10       3.373396330466e-15       3.391805660264e-13       1.127616038196e-18       2.668875604690e-09       2.123219166613e-10      -5.310390576578e-13 
    6       1.222185452252e-10       1.856601722269e-15       2.715927539716e-13       1.579336953191e-18       2.084794880186e-09       1.723424026110e-10      -2.072619973312e-13 
    7       1.192685848972e-10       9.992278116932e-16       2.117274819458e-13       2.106813676163e-18       1.680728319092e-09       1.430984618596e-10      -5.087622120934e-15 
    8       1.174597569704e-10       6.511428534409e-16       1.659114783650e-13       2.710245435351e-18       1.387278266351e-09       1.209829882516e-10       9.391230702017e-14 
    9       1.164935722305e-10       5.242446181290e-16       1.354217054377e-13       3.389848459598e-18       1.166776570287e-09       1.038452521599e-10       1.170815689938e-13 
   10       1.161224139697e-10       4.430346150054e-16       1.186571090418e-13       4.145852139604e-18       9.966946176444e-10       9.028512792166e-11       9.396069355068e-14 
   11       1.162501121642e-10       3.698751764008e-16       1.125857850573e-13       4.978495128631e-18       8.432992114632e-10       7.969032620302e-11       5.145296722289e-14 
