# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513644124872e-10       4.794166928332e-15       3.799571846069e-13       2.253204056500e-19       8.308939195669e-09       5.059117694222e-10      -2.012659784934e-12 
    3       1.417618390515e-10       6.054628326537e-15       4.281351403562e-13       4.507407314725e-19       5.129808711973e-09       3.573066860995e-10      -1.512218859922e-12 
    4       1.331029183768e-10       5.148977182887e-15       3.998170643949e-13       7.514544995598e-19       3.573415698778e-09       2.695800557458e-10      -9.767924983575e-13 
    5       1.266662403283e-10       3.373335269747e-15       3.391755238380e-13       1.127589161167e-18       2.668746225867e-09       2.123134709025e-10      -5.310286780217e-13 
    6       1.222163685012e-10       1.856562176260e-15       2.715873008753e-13       1.579299205468e-18       2.084689234965e-09       1.723352385691e-10      -2.072586824344e-13 
    7       1.192664280835e-10       9.992007010580e-16       2.117223038116e-13       2.106763165777e-18       1.680640160719e-09       1.430922202338e-10      -5.088530604691e-15 
    8       1.174576327687e-10       6.511209191071e-16       1.659066506956e-13       2.710180239297e-18       1.387203371926e-09       1.209774870098e-10       9.390969728538e-14 
    9       1.164914216139e-10       5.242250985886e-16       1.354172449181e-13       3.389766623248e-18       1.166711480321e-09       1.038403045377e-10       1.170789805240e-13 
   10       1.161203371654e-10       4.430168097095e-16       1.186525778873e-13       4.145751677303e-18       9.966372288840e-10       9.028057180247e-11       9.395901721075e-14 
   11       1.162480364024e-10       3.698583734578e-16       1.125809153242e-13       4.978374025424e-18       8.432479976240e-10       7.968605227451e-11       5.145240654602e-14 
   12       1.167286580789e-10       3.230810748996e-16       1.137762793263e-13       5.887877709325e-18       7.367190292355e-10       7.043645692122e-11       8.506015549675e-15 
   13       1.174924648967e-10       3.112419859246e-16       1.192648806120e-13       6.874508501014e-18       6.492684384719e-10       6.289388128217e-11      -2.257336416180e-14 
   14       1.184665464730e-10       3.231156442985e-16       1.268631213378e-13       7.938510473331e-18       5.765091819874e-10       5.630753831417e-11      -3.807925454609e-14 
   15       1.196485153814e-10       3.466850713271e-16       1.351525974936e-13       9.080122915504e-18       5.152651681866e-10       5.077095615559e-11      -3.911727762365e-14 
   16       1.209787807891e-10       3.813548125367e-16       1.435293147750e-13       1.029957766596e-17       4.631943427018e-10       4.602123440957e-11      -3.059002489004e-14 
   17       1.224470392585e-10       4.337539854958e-16       1.518949313573e-13       1.159709691755e-17       4.185274196462e-10       4.189324121373e-11      -1.835709684657e-14 
   18       1.240052692036e-10       5.088194473787e-16       1.604899704213e-13       1.297289132301e-17       3.797610731308e-10       3.827087753716e-11      -7.624534829237e-15 
   19       1.256649887297e-10       6.063048728821e-16       1.695551576737e-13       1.442715987639e-17       3.462769201203e-10       3.511446474537e-11      -8.584036106699e-16 
   20       1.274049744460e-10       7.236639265173e-16       1.792705929525e-13       1.596008696608e-17       3.167873348120e-10       3.233020701882e-11       6.145692706885e-16 
