# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513657736377e-10       4.793963271711e-15       3.799578565141e-13       0.000000000000e+00       8.309219923790e-09       5.059266327237e-10      -2.012681271775e-12 
    3       1.417617423114e-10       6.054212580882e-15       4.281329427056e-13       0.000000000000e+00       5.130003819576e-09       3.573182041539e-10      -1.512238240332e-12 
    4       1.331021831861e-10       5.148276384715e-15       3.998175422156e-13       0.000000000000e+00       3.573562705063e-09       2.695891056960e-10      -9.768067743189e-13 
    5       1.266650768455e-10       3.372251414145e-15       3.391789488344e-13       0.000000000000e+00       2.668862529211e-09       2.123208552831e-10      -5.310363348388e-13 
    6       1.222145672689e-10       1.855012852415e-15       2.715916010532e-13       0.000000000000e+00       2.084784591583e-09       1.723415184625e-10      -2.072609354084e-13 
    7       1.192635274873e-10       9.971158373330e-16       2.117268219675e-13       0.000000000000e+00       1.680720001362e-09       1.430977330042e-10      -5.087597363728e-15 
    8       1.174534753511e-10       6.484291847619e-16       1.659113281747e-13       0.000000000000e+00       1.387271483770e-09       1.209824077584e-10       9.391182486526e-14 
    9       1.164859193697e-10       5.208519143474e-16       1.354220980670e-13       0.000000000000e+00       1.166770900435e-09       1.038447532051e-10       1.170809699452e-13 
   10       1.161132519926e-10       4.388861898562e-16       1.186581109164e-13       0.000000000000e+00       9.966898227513e-10       9.028466748317e-11       9.396021448877e-14 
   11       1.162393118289e-10       3.648942802920e-16       1.125875026632e-13       0.000000000000e+00       8.432950914222e-10       7.968991825547e-11       5.145270551317e-14 
   12       1.167181747931e-10       3.172079745528e-16       1.137842349416e-13       0.000000000000e+00       7.367613262550e-10       7.043997726266e-11       8.505587289426e-15 
   13       1.174801140946e-10       3.043842328340e-16       1.192745163295e-13       0.000000000000e+00       6.493067711245e-10       6.289703439564e-11      -2.257418427274e-14 
   14       1.184522743516e-10       3.151971297469e-16       1.268747580989e-13       0.000000000000e+00       5.765439780916e-10       5.631046551444e-11      -3.808018690459e-14 
   15       1.196322623352e-10       3.376289617233e-16       1.351665693433e-13       0.000000000000e+00       5.152969540515e-10       5.077371754762e-11      -3.911810790436e-14 
