# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513660429659e-10       4.794008626595e-15       3.799624999734e-13       0.000000000000e+00       8.309053674224e-09       5.059188334117e-10      -2.012687926375e-12 
    3       1.417628526457e-10       6.054262222320e-15       4.281411438934e-13       0.000000000000e+00       5.129879258318e-09       3.573116802119e-10      -1.512240004148e-12 
    4       1.331031693519e-10       5.148297697515e-15       3.998227072078e-13       0.000000000000e+00       3.573464795667e-09       2.695838156123e-10      -9.768061557148e-13 
    5       1.266656053943e-10       3.372254815068e-15       3.391803875597e-13       0.000000000000e+00       2.668782864644e-09       2.123164186058e-10      -5.310361021834e-13 
    6       1.222147248153e-10       1.855008787953e-15       2.715913376787e-13       0.000000000000e+00       2.084717840776e-09       1.723376356344e-10      -2.072615799519e-13 
    7       1.192636517279e-10       9.971078291098e-16       2.117256894780e-13       0.000000000000e+00       1.680663239566e-09       1.430942223148e-10      -5.088602313467e-15 
    8       1.174535911953e-10       6.484197052079e-16       1.659096708194e-13       0.000000000000e+00       1.387222442483e-09       1.209791713842e-10       9.391100952650e-14 
    9       1.164859912600e-10       5.208424279335e-16       1.354202252532e-13       0.000000000000e+00       1.166727522384e-09       1.038417328238e-10       1.170806176178e-13 
   10       1.161133907283e-10       4.388768696123e-16       1.186558470222e-13       0.000000000000e+00       9.966509226178e-10       9.028181868059e-11       9.396033173958e-14 
   11       1.162394612273e-10       3.648845685505e-16       1.125847841585e-13       0.000000000000e+00       8.432596295300e-10       7.968717270571e-11       5.145312596941e-14 
