# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513644915638e-10       4.793959488443e-15       3.799586057655e-13       0.000000000000e+00       8.308969920380e-09       5.059136535073e-10      -2.012667291825e-12 
    3       1.417613995406e-10       6.054200168041e-15       4.281367559169e-13       0.000000000000e+00       5.129827580733e-09       3.573080195951e-10      -1.512224499781e-12 
    4       1.331018061315e-10       5.148244929934e-15       3.998186094513e-13       0.000000000000e+00       3.573428812576e-09       2.695810636797e-10      -9.767961405289e-13 
    5       1.266643083628e-10       3.372220251084e-15       3.391769113637e-13       0.000000000000e+00       2.668756012312e-09       2.123142607820e-10      -5.310306576470e-13 
    6       1.222134730936e-10       1.854989774916e-15       2.715885540042e-13       0.000000000000e+00       2.084696881866e-09       1.723358771124e-10      -2.072594547146e-13 
    7       1.192624285373e-10       9.970976091732e-16       2.117235193341e-13       0.000000000000e+00       1.680646345455e-09       1.430927548484e-10      -5.088549102286e-15 
    8       1.174523899171e-10       6.484130592218e-16       1.659079700425e-13       0.000000000000e+00       1.387208500797e-09       1.209779422015e-10       9.391004754374e-14 
    9       1.164847993225e-10       5.208370898440e-16       1.354188370035e-13       0.000000000000e+00       1.166715808766e-09       1.038406903385e-10       1.170794168627e-13 
   10       1.161122036206e-10       4.388723719593e-16       1.186546303016e-13       0.000000000000e+00       9.966409319446e-10       9.028090290832e-11       9.395936766184e-14 
   11       1.162382676168e-10       3.648808297239e-16       1.125836299573e-13       0.000000000000e+00       8.432511331738e-10       7.968634941658e-11       5.145259898896e-14 
   12       1.167171301067e-10       3.171935531164e-16       1.137798725727e-13       0.000000000000e+00       7.367217682286e-10       7.043672500693e-11       8.506047547432e-15 
   13       1.174790599800e-10       3.043673813674e-16       1.192695845303e-13       0.000000000000e+00       6.492708519543e-10       6.289411627632e-11      -2.257344887647e-14 
   14       1.184511477497e-10       3.151765499892e-16       1.268691891922e-13       0.000000000000e+00       5.765113246651e-10       5.630774187857e-11      -3.807939714211e-14 
   15       1.196310198646e-10       3.376037846907e-16       1.351603040965e-13       0.000000000000e+00       5.152670829370e-10       5.077114303433e-11      -3.911742326682e-14 
   16       1.209590792616e-10       3.710533959730e-16       1.435389615344e-13       0.000000000000e+00       4.631960636797e-10       4.602141189794e-11      -3.059013831435e-14 
   17       1.224250329738e-10       4.221543124227e-16       1.519068466129e-13       0.000000000000e+00       4.185289744175e-10       4.189340102438e-11      -1.835716515761e-14 
   18       1.239808569441e-10       4.958432283545e-16       1.605045103258e-13       0.000000000000e+00       3.797624836643e-10       3.827101702329e-11      -7.624563490117e-15 
   19       1.256380730677e-10       5.918736685626e-16       1.695727055373e-13       0.000000000000e+00       3.462782060786e-10       3.511458970347e-11      -8.584072246884e-16 
