# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513723119191e-10       4.794417164410e-15       3.799770146703e-13       2.253369236005e-19       8.309367622411e-09       5.059381467137e-10      -2.012764848096e-12 
    3       1.417692367412e-10       6.054944356780e-15       4.281574859948e-13       4.507737775474e-19       5.130072795117e-09       3.573253058360e-10      -1.512297800684e-12 
    4       1.331098633983e-10       5.149245944597e-15       3.998379323573e-13       7.515095987460e-19       3.573599449885e-09       2.695940933454e-10      -9.768434886988e-13 
    5       1.266728492383e-10       3.373511357605e-15       3.391932267655e-13       1.127671851427e-18       2.668883301696e-09       2.123245177233e-10      -5.310563990051e-13 
    6       1.222227440369e-10       1.856659107841e-15       2.716014761632e-13       1.579415040491e-18       2.084796235037e-09       1.723442003786e-10      -2.072695018038e-13 
    7       1.192726496994e-10       9.992528972475e-16       2.117333545345e-13       2.106917717425e-18       1.680726476600e-09       1.430996565592e-10      -5.088795520917e-15 
    8       1.174637582994e-10       6.511549613749e-16       1.659153103419e-13       2.710379099706e-18       1.387274706522e-09       1.209837671260e-10       9.391459975332e-14 
    9       1.164974976773e-10       5.242525311381e-16       1.354243126546e-13       3.390015406554e-18       1.166771510692e-09       1.038456898918e-10       1.170850902565e-13 
   10       1.161263911286e-10       4.430400180328e-16       1.186587707125e-13       4.146056020976e-18       9.966884873217e-10       9.028525282868e-11       9.396391800802e-14 
   11       1.162540984927e-10       3.698777793879e-16       1.125867901126e-13       4.978739591206e-18       8.432915110162e-10       7.969018812053e-11       5.145508803761e-14 
   12       1.167347411545e-10       3.230980594932e-16       1.137822151762e-13       5.888310183773e-18       7.367570224307e-10       7.044010735890e-11       8.506456180920e-15 
   13       1.174985902733e-10       3.112583735897e-16       1.192711031997e-13       6.875013595671e-18       6.493019015459e-10       6.289713778053e-11      -2.257454368495e-14 
   14       1.184727183761e-10       3.231326722806e-16       1.268697391060e-13       7.939093924540e-18       5.765388771879e-10       5.631045571362e-11      -3.808124047808e-14 
   15       1.196547513345e-10       3.467033546870e-16       1.351596467998e-13       9.080790483913e-18       5.152916928471e-10       5.077358661327e-11      -3.911931612376e-14 
   16       1.209850812510e-10       3.813749305364e-16       1.435367999298e-13       1.030033513576e-17       4.632181725707e-10       4.602361314343e-11      -3.059162012851e-14 
   17       1.224534174681e-10       4.337768625745e-16       1.519028509189e-13       1.159795009545e-17       4.185489386315e-10       4.189540331356e-11      -1.835805711101e-14 
   18       1.240117287729e-10       5.088462746525e-16       1.604983376072e-13       1.297384603711e-17       3.797805872530e-10       3.827285523401e-11      -7.624935662380e-15 
   19       1.256715318323e-10       6.063368225767e-16       1.695639974982e-13       1.442822197493e-17       3.462947030337e-10       3.511628194473e-11      -8.584503467933e-16 
   20       1.274116051081e-10       7.237020270867e-16       1.792799378407e-13       1.596126231596e-17       3.168035935177e-10       3.233187525498e-11       6.145990565526e-16 
   21       1.292381930136e-10       8.603377779446e-16       1.895996728798e-13       1.757313992816e-17       2.908440401314e-10       2.986822853100e-11      -2.207758934682e-15 
   22       1.311328813637e-10       1.015895597701e-15       2.003013837607e-13       1.926401289021e-17       2.677941478091e-10       2.764881221078e-11      -7.115927325163e-15 
   23       1.330936860006e-10       1.190142543183e-15       2.109456144603e-13       2.103402908772e-17       2.473370433415e-10       2.565095154019e-11      -1.224153226251e-14 
   24       1.351035290636e-10       1.382801300242e-15       2.209892978878e-13       2.288332290939e-17       2.290001781142e-10       2.384698045449e-11      -1.576035296484e-14 
   25       1.371732864398e-10       1.594416620453e-15       2.301615646448e-13       2.481202161940e-17       2.125678167617e-10       2.222942034798e-11      -1.704138101044e-14 
   26       1.393035616074e-10       1.825998601221e-15       2.382868270589e-13       2.682024137178e-17       1.977423943837e-10       2.077865011976e-11      -1.603249659425e-14 
   27       1.414801696682e-10       2.079604446873e-15       2.452975316939e-13       2.890809325564e-17       1.843459504846e-10       1.946630448263e-11      -1.354615611756e-14 
   28       1.436762773513e-10       2.357606181541e-15       2.511882822964e-13       3.107568058254e-17       1.721474421917e-10       1.825434571552e-11      -1.074055882192e-14 
   29       1.459020520501e-10       2.661449874694e-15       2.560245335811e-13       3.332310836787e-17       1.610845030981e-10       1.714160982452e-11      -8.251515735629e-15 
   30       1.481685045696e-10       2.992278487589e-15       2.599295625500e-13       3.565047565342e-17       1.510382896746e-10       1.612990470842e-11      -6.645715532054e-15 
   31       1.504756301331e-10       3.351164749910e-15       2.630284628613e-13       3.805787546749e-17       1.418038290039e-10       1.521146539093e-11      -6.413946789077e-15 
