# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_dmeff                5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_dmeff               13:t_fld                 14:t_ur                  15:t_tot              
       3.148942522908e-02      -1.056433613567e+00      -3.724185278670e+01      -5.375930973902e+01       0.000000000000e+00      -1.030273737692e+00      -4.959588601568e+01       2.435009668097e-01       2.435247262249e-01       1.365313371590e-03       5.965620908708e-02       6.347839311820e-02                      nan      -1.082046464519e-04       6.047410739468e-02 
       3.163483286058e-02      -1.062660622937e+00      -3.733809442291e+01      -5.403435908841e+01       0.000000000000e+00      -1.024997102919e+00      -4.983447550646e+01       2.424496580968e-01       2.424727293001e-01       1.549950945808e-03       5.993285358089e-02       6.379161202744e-02                      nan      -2.297104719573e-04       6.077183586868e-02 
       3.178074789075e-02      -1.070177218700e+00      -3.743426171232e+01      -5.430986697629e+01       0.000000000000e+00      -1.018740661297e+00      -5.007343570367e+01       2.414014287853e-01       2.414237109659e-01       1.722742488498e-03       6.020996764327e-02       6.410528172047e-02                      nan      -3.484894050481e-04       6.106977542321e-02 
       3.192718396829e-02      -1.078880527342e+00      -3.753036366724e+01      -5.458584991512e+01       0.000000000000e+00      -1.011536424521e+00      -5.031278006068e+01       2.403561784001e-01       2.403775873108e-01       1.880762048514e-03       6.048756891664e-02       6.441942037717e-02                      nan      -4.622941799148e-04       6.136791240040e-02 
       3.207415519325e-02      -1.088645312082e+00      -3.762648041716e+01      -5.486234634524e+01       0.000000000000e+00      -1.003437199272e+00      -5.055255103578e+01       2.393139488851e-01       2.393344390980e-01       2.021218498999e-03       6.076572612116e-02       6.473408404074e-02                      nan      -5.686443788476e-04       6.166627837429e-02 
       3.222167613596e-02      -1.099326358966e+00      -3.772260443895e+01      -5.513936355566e+01       0.000000000000e+00      -9.945148015369e-01      -5.079275170566e+01       2.382745757528e-01       2.382940849792e-01       2.141517490553e-03       6.104444305779e-02       6.504927673364e-02                      nan      -6.652474097243e-04       6.196485435651e-02 
       3.236976185693e-02      -1.110762201663e+00      -3.781878037091e+01      -5.541693696479e+01       0.000000000000e+00      -9.848575136614e-01      -5.103341621273e+01       2.372380494706e-01       2.372565282550e-01       2.239257129177e-03       6.132376844600e-02       6.536504500945e-02                      nan      -7.501183826285e-04       6.226366216153e-02 
       3.251842792776e-02      -1.122775292515e+00      -3.791511597279e+01      -5.569510407698e+01       0.000000000000e+00      -9.745693526520e-01      -5.127459037530e+01       2.362044039615e-01       2.362218138100e-01       2.312286719177e-03       6.160378479908e-02       6.568144642685e-02                      nan      -8.214530932477e-04       6.256274064532e-02 
       3.266769045326e-02      -1.135169697450e+00      -3.801159334319e+01      -5.597388037269e+01       0.000000000000e+00      -9.637686281226e-01      -5.151628194256e+01       2.351734849549e-01       2.351897990713e-01       2.358831127823e-03       6.188449524906e-02       6.599849352213e-02                      nan      -8.777576118033e-04       6.286208355387e-02 
       3.281756609471e-02      -1.147742831405e+00      -3.810830249403e+01      -5.625331292285e+01       0.000000000000e+00      -9.525825777479e-01      -5.175854150935e+01       2.341453414979e-01       2.341605487122e-01       2.377327649586e-03       6.216598083421e-02       6.631625350954e-02                      nan      -9.177068381334e-04       6.316174307253e-02 
       3.296807209441e-02      -1.160279981581e+00      -3.820526507700e+01      -5.653341532298e+01       0.000000000000e+00      -9.411486453388e-01      -5.200138151165e+01       2.331198282112e-01       2.331339297193e-01       2.366624212475e-03       6.244826368637e-02       6.663474185641e-02                      nan      -9.402709163037e-04       6.346172516897e-02 
       3.311922630162e-02      -1.172558556076e+00      -3.830255630940e+01      -5.681423564072e+01       0.000000000000e+00      -9.296126158395e-01      -5.224485086916e+01       2.320969671444e-01       2.321099771016e-01       2.326052709198e-03       6.273141780140e-02       6.695402397899e-02                      nan      -9.448012046893e-04       6.376208914181e-02 
       3.327104719986e-02      -1.184354287492e+00      -3.840016911259e+01      -5.709578825345e+01       0.000000000000e+00      -9.181221454994e-01      -5.248895802500e+01       2.310765857940e-01       2.310885294464e-01       2.255246070393e-03       6.301545255851e-02       6.727411210356e-02                      nan      -9.309079396519e-04       6.406284410253e-02 
       3.342355393590e-02      -1.195441070318e+00      -3.849822717934e+01      -5.737812946216e+01       0.000000000000e+00      -9.068279717000e-01      -5.273376631369e+01       2.300587597169e-01       2.300696726632e-01       2.154352717169e-03       6.330047141352e-02       6.759508867546e-02                      nan      -8.986332916846e-04       6.436407536150e-02 
       3.357676635028e-02      -1.205594239586e+00      -3.859678846001e+01      -5.766129446089e+01       0.000000000000e+00      -8.958789479368e-01      -5.297931145425e+01       2.290434233054e-01       2.290533513111e-01       2.023857207318e-03       6.358652968183e-02       6.791700007743e-02                      nan      -8.483221914967e-04       6.466583450677e-02 
