# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_fld            20:(.)w_fld              21:(.)rho_ur             22:(.)rho_crit           23:(.)rho_tot            24:(.)p_tot              25:(.)p_tot_prime        26:gr.fac. D             27:gr.fac. f          
       1.621278487305e+11       2.875933843473e-20       2.859174855985e-06       5.670442999797e+16       1.415848720159e+04       8.732914987993e-08       2.295485071286e+15       1.650745056328e-06       1.901120094654e+33       1.092006924859e+25       2.323418989062e+16       5.552971383859e+25       4.418794521473e+11       0.000000000000e+00       9.982072890275e+16       9.609171585674e+15       7.413969992714e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.314272220291e+33       3.215392381395e+33       3.215392381395e+33       1.071797438315e+33      -1.499450298970e+39       7.370193119102e-05       1.556531827884e-01 
       1.610008428307e+11       2.916337837901e-20       2.879189196392e-06       5.591882640982e+16       1.415848720157e+04       8.794045392899e-08       2.279528372674e+15       1.662300271651e-06       1.848807397154e+33       1.069392122835e+25       2.275302389011e+16       5.437972709737e+25       4.388077975654e+11       0.000000000000e+00       9.741315061460e+16       9.377407771373e+15       7.264777917901e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.278107684823e+33       3.126915147051e+33       3.126915147051e+33       1.042305027326e+33      -1.448053882551e+39       7.378195501449e-05       1.554843617312e-01 
       1.598816711327e+11       2.957309468043e-20       2.899343598983e-06       5.514410685663e+16       1.415848720155e+04       8.855603710639e-08       2.263682594508e+15       1.673936373479e-06       1.797934176481e+33       1.047245659664e+25       2.228182254605e+16       5.325355588506e+25       4.357574951008e+11       0.000000000000e+00       9.506364075850e+16       9.151233873450e+15       7.118658591953e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.242938280809e+33       3.040872521016e+33       3.040872521016e+33       1.013624152430e+33      -1.398419172822e+39       7.386197883807e-05       1.553159064849e-01 
       1.587702791784e+11       2.998856708615e-20       2.919638063759e-06       5.438012054708e+16       1.415848720153e+04       8.917592936603e-08       2.247946965744e+15       1.685653928019e-06       1.748460822870e+33       1.025557836332e+25       2.182037949643e+16       5.215070699647e+25       4.327283963276e+11       0.000000000000e+00       9.277079878070e+16       8.930515068591e+15       6.975546983964e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.208736625439e+33       2.957197510715e+33       2.957197510715e+33       9.857324827696e+32      -1.350485784046e+39       7.394200266175e-05       1.551478158619e-01 
       1.576666128881e+11       3.040987646366e-20       2.940076228697e-06       5.362671877895e+16       1.415848720151e+04       8.980016087148e-08       2.232320720695e+15       1.697453505440e-06       1.700348816493e+33       1.004319154686e+25       2.136849265289e+16       5.107069744041e+25       4.297203538517e+11       0.000000000000e+00       9.053325790744e+16       8.715119785292e+15       6.835381275191e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.175476089389e+33       2.875824966996e+33       2.875824966996e+33       9.586083019607e+32      -1.304195400318e+39       7.402202648555e-05       1.549800886795e-01 
       1.565706185582e+11       3.083710481658e-20       2.960656274809e-06       5.288375491017e+16       1.415848720149e+04       9.042876199748e-08       2.216803098999e+15       1.709335679901e-06       1.653560697462e+33       9.835203132729e+24       2.092596411219e+16       5.001305422813e+25       4.267332213037e+11       0.000000000000e+00       8.834968433019e+16       8.504919625422e+15       6.698102672253e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.143130776089e+33       2.796691533399e+33       2.796691533399e+33       9.322304911837e+32      -1.259491704618e+39       7.410205030945e-05       1.548127237605e-01 
       1.554822428581e+11       3.127033530060e-20       2.981380021083e-06       5.215108433035e+16       1.415848720146e+04       9.106176333135e-08       2.201393345576e+15       1.721301029583e-06       1.608060036664e+33       9.631522032684e+24       2.049260006954e+16       4.897731416620e+25       4.237668533314e+11       0.000000000000e+00       8.621877641060e+16       8.299789287688e+15       6.563651758472e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.111675501559e+33       2.719735596831e+33       2.719735596831e+33       9.065785127408e+32      -1.216320310297e+39       7.418207413346e-05       1.546457199323e-01 
       1.544014328283e+11       3.170965223967e-20       3.002251105499e-06       5.142856443254e+16       1.415848720144e+04       9.169919567456e-08       2.186090710598e+15       1.733350136712e-06       1.563811407397e+33       9.432059044859e+24       2.006821073374e+16       4.796302365364e+25       4.208211055933e+11       0.000000000000e+00       8.413926390453e+16       8.099606492943e+15       6.431970329564e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.081085774800e+33       2.644897239592e+33       2.644897239592e+33       8.816323940657e+32      -1.174628694908e+39       7.426209795758e-05       1.544790760278e-01 
       1.533281358771e+11       3.215514114237e-20       3.023265890079e-06       5.071605458555e+16       1.415848720142e+04       9.234109004417e-08       2.170894449448e+15       1.745483587589e-06       1.520780357790e+33       9.236726814703e+24       1.965261024405e+16       4.696973848328e+25       4.178958347511e+11       0.000000000000e+00       8.210990720493e+16       7.904251911290e+15       6.303002207062e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.051337778728e+33       2.572118192724e+33       2.572118192724e+33       8.573727121727e+32      -1.134366136305e+39       7.434212178182e-05       1.543127908845e-01 
       1.522622997786e+11       3.260688871863e-20       3.044429831789e-06       5.001341610652e+16       1.415848720140e+04       9.298747767436e-08       2.155803822685e+15       1.757701972622e-06       1.478933383975e+33       9.045439796729e+24       1.924561658878e+16       4.599702364720e+25       4.149908984629e+11       0.000000000000e+00       8.012949660283e+16       7.713609090957e+15       6.176690671605e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.022408351627e+33       2.501341790644e+33       2.501341790644e+33       8.337805785339e+32      -1.095483650940e+39       7.442214560616e-05       1.541468633453e-01 
       1.512038726699e+11       3.306498289656e-20       3.065739292651e-06       4.932051223397e+16       1.415848720138e+04       9.363839001797e-08       2.140818096009e+15       1.770005886348e-06       1.438237904002e+33       8.858114217041e+24       1.884705152562e+16       4.504445314623e+25       4.121061553763e+11       0.000000000000e+00       7.819685156625e+16       7.527564388871e+15       6.052984248623e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.942749691169e+32       2.432512927021e+33       2.432512927021e+33       8.108376243729e+32      -1.057933934264e+39       7.450216943062e-05       1.539812922578e-01 
       1.501528030485e+11       3.352951283956e-20       3.087199729634e-06       4.863720810116e+16       1.415848720136e+04       9.429385874798e-08       2.125936540224e+15       1.782395927469e-06       1.398662232472e+33       8.674668036651e+24       1.845674050351e+16       4.411160980340e+25       4.092414651215e+11       0.000000000000e+00       7.631082003650e+16       7.346006902921e+15       5.931826790612e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.669157266170e+32       2.365578011875e+33       2.365578011875e+33       7.885259863630e+32      -1.021671303180e+39       7.458219325520e-05       1.538160764747e-01 
       1.491090397700e+11       3.400056896369e-20       3.108811142738e-06       4.796337070983e+16       1.415848720134e+04       9.495391575909e-08       2.111158431202e+15       1.794872698877e-06       1.360175555866e+33       8.495020915551e+24       1.807451258628e+16       4.319808508121e+25       4.063966883044e+11       0.000000000000e+00       7.447027774142e+16       7.168828405844e+15       5.813167322853e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.403093222891e+32       2.300484929848e+33       2.300484929848e+33       7.668282927184e+32      -9.866516404616e+38       7.466221707989e-05       1.536512148535e-01 
       1.480725320457e+11       3.447824295527e-20       3.130571712973e-06       4.729886890434e+16       1.415848720132e+04       9.561859316928e-08       2.096483049849e+15       1.807436807684e-06       1.322747908554e+33       8.319094177523e+24       1.770020037771e+16       4.230347890272e+25       4.035716864999e+11       0.000000000000e+00       7.267412752518e+16       6.995923280714e+15       5.696954300613e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.144350404530e+32       2.237182999629e+33       2.237182999629e+33       7.457276496690e+32      -9.528323410831e+38       7.474224090469e-05       1.534867062567e-01 
       1.470432294395e+11       3.496262778872e-20       3.152486897307e-06       4.664357334612e+16       1.415848720129e+04       9.628792332135e-08       2.081909682071e+15       1.820088865251e-06       1.286350149463e+33       8.146810775686e+24       1.733363994827e+16       4.142739947636e+25       4.007663222452e+11       0.000000000000e+00       7.092129869430e+16       6.827188457984e+15       5.583136479512e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.892727354576e+32       2.175622934494e+33       2.175622934494e+33       7.252076283068e+32      -9.201722603833e+38       7.482226472962e-05       1.533225495515e-01 
       1.460210818664e+11       3.545381774466e-20       3.174553057761e-06       4.599735648850e+16       1.415848720127e+04       9.696193878447e-08       2.067437618736e+15       1.832829487220e-06       1.250953939388e+33       7.978095258756e+24       1.697467076331e+16       4.056946312431e+25       3.979804590329e+11       0.000000000000e+00       6.921074637935e+16       6.662523354039e+15       5.471666667503e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.648028159950e+32       2.115756803930e+33       2.115756803930e+33       7.052522517943e+32      -8.886316640101e+38       7.490228855466e-05       1.531587436102e-01 
       1.450060395892e+11       3.595190842825e-20       3.196775651304e-06       4.536009255191e+16       1.415848720125e+04       9.764067235584e-08       2.053066155642e+15       1.845659293542e-06       1.216531718929e+33       7.812873737996e+24       1.662313561276e+16       3.972929411449e+25       3.952139613048e+11       0.000000000000e+00       6.754145091215e+16       6.501829811246e+15       5.362495614822e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.410062298470e+32       2.057537996318e+33       2.057537996318e+33       6.858459829252e+32      -8.581721795796e+38       7.498231237982e-05       1.529952873097e-01 
       1.439980532167e+11       3.645699678782e-20       3.219152858946e-06       4.473165749934e+16       1.415848720123e+04       9.832415706220e-08       2.038794593484e+15       1.858578908506e-06       1.183056687030e+33       7.651073854862e+24       1.627888054226e+16       3.890652449600e+25       3.924666944446e+11       0.000000000000e+00       6.591241721790e+16       6.345012039437e+15       5.255576549357e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.178644490509e+32       2.000921182639e+33       2.000921182639e+33       6.669737120270e+32      -8.287567499918e+38       7.506233620510e-05       1.528321795317e-01 
       1.429970737007e+11       3.696918113370e-20       3.241686499678e-06       4.411192901227e+16       1.415848720120e+04       9.901242616151e-08       2.024622237816e+15       1.871588960774e-06       1.150502780116e+33       7.492624749312e+24       1.594175478577e+16       3.810079393799e+25       3.897385247722e+11       0.000000000000e+00       6.432267422205e+16       6.191976558809e+15       5.150862215177e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.953594554739e+32       1.945862281183e+33       1.945862281183e+33       6.486207451967e+32      -8.003495883469e+38       7.514236003050e-05       1.526694191629e-01 
       1.420030523343e+11       3.748856115742e-20       3.264378392487e-06       4.350078646679e+16       1.415848720118e+04       9.970551314451e-08       2.010548399019e+15       1.884690083407e-06       1.118844651796e+33       7.337457028770e+24       1.561161069951e+16       3.731174957183e+25       3.870293195364e+11       0.000000000000e+00       6.277127427140e+16       6.042632144201e+15       5.048307743211e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.734737267843e+32       1.892318423229e+33       1.892318423229e+33       6.307727928600e+32      -7.729161344071e+38       7.522238385602e-05       1.525070050944e-01 
       1.410159407491e+11       3.801523795105e-20       3.287230356364e-06       4.289811091018e+16       1.415848720116e+04       1.004034517364e-07       1.996572392269e+15       1.897882913897e-06       1.088057653129e+33       7.185502737741e+24       1.528830369732e+16       3.653904583660e+25       3.843389469090e+11       0.000000000000e+00       6.125729256923e+16       5.896889770711e+15       4.947869830490e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.521902228083e+32       1.840247919662e+33       1.840247919662e+33       6.134159586458e+32      -7.464230125502e+38       7.530240768167e-05       1.523449362222e-01 
       1.400356909126e+11       3.854931402691e-20       3.310240572318e-06       4.230378503773e+16       1.415848720114e+04       1.011062758984e-07       1.982693537503e+15       1.911168094198e-06       1.058117813436e+33       7.036695328047e+24       1.497169218733e+16       3.578234432773e+25       3.816672759781e+11       0.000000000000e+00       5.977982662400e+16       5.754662560634e+15       4.849503992709e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.314923722628e+32       1.789610228518e+33       1.789610228518e+33       5.965367285664e+32      -7.208379911646e+38       7.538243150744e-05       1.521832114469e-01 
       1.390622551267e+11       3.909089333751e-20       3.333412678330e-06       4.171769316990e+16       1.415848720111e+04       1.018140198296e-07       1.968911159383e+15       1.924546270761e-06       1.029001821633e+33       6.890969629679e+24       1.466163750996e+16       3.504131364879e+25       3.790141767419e+11       0.000000000000e+00       5.833799571141e+16       5.615865731669e+15       4.753166692081e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.113640598530e+32       1.740365923418e+33       1.740365923418e+33       5.801219604952e+32      -6.961299434369e+38       7.546245533334e-05       1.520218296740e-01 
       1.380955860245e+11       3.964008129581e-20       3.356746674399e-06       4.113972122984e+16       1.415848720109e+04       1.025267179682e-07       1.955224587268e+15       1.938018094558e-06       1.000687008080e+33       6.748261822264e+24       1.435800387716e+16       3.431562926640e+25       3.763795201021e+11       0.000000000000e+00       5.693094034932e+16       5.480416546381e+15       4.658817897231e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.917896137251e+32       1.692476662869e+33       1.692476662869e+33       5.641588739349e+32      -6.722688094822e+38       7.554247915936e-05       1.518607898134e-01 
       1.371356365684e+11       4.019698479568e-20       3.380242560524e-06       4.056975672113e+16       1.415848720107e+04       1.032444049939e-07       1.941633155178e+15       1.951584221120e-06       9.731513269341e+32       6.608509407107e+24       1.406065831299e+16       3.360497336805e+25       3.737631778580e+11       0.000000000000e+00       5.555782178551e+16       5.348234262879e+15       4.566415135196e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.727537932641e+32       1.645905160412e+33       1.645905160412e+33       5.486350400661e+32      -6.492255597734e+38       7.562250298551e-05       1.517000907796e-01 
       1.361823600481e+11       4.076171223278e-20       3.403903974686e-06       4.000768870595e+16       1.415848720104e+04       1.039671158287e-07       1.928136201762e+15       1.965245310567e-06       9.463733389833e+32       6.471651179825e+24       1.376947059537e+16       3.290903472294e+25       3.711650227000e+11       0.000000000000e+00       5.421782149760e+16       5.219240086691e+15       4.475919360128e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.542417772279e+32       1.600615155592e+33       1.600615155592e+33       5.335383720704e+32      -6.269721598239e+38       7.570252681178e-05       1.515397314919e-01 
       1.352357100775e+11       4.133437352559e-20       3.427732735872e-06       3.945340778342e+16       1.415848720102e+04       1.046948856393e-07       1.914733070266e+15       1.979002027639e-06       9.203321949526e+32       6.337627203540e+24       1.348431319902e+16       3.222750854566e+25       3.685849282035e+11       0.000000000000e+00       5.291014070520e+16       5.093357123787e+15       4.387290431657e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.362391522069e+32       1.556571385725e+33       1.556571385725e+33       5.188571157198e+32      -6.054815360808e+38       7.578255063819e-05       1.513797108739e-01 
       1.342956405933e+11       4.191508013685e-20       3.451727025094e-06       3.890680606836e+16       1.415848720099e+04       1.054277498387e-07       1.901423108503e+15       1.992855041729e-06       8.950076192725e+32       6.206378782630e+24       1.320506123964e+16       3.156009636273e+25       3.660227688226e+11       0.000000000000e+00       5.163399989371e+16       4.970510334749e+15       4.300490268447e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.187319014021e+32       1.513739558441e+33       1.513739558441e+33       5.045798402248e+32      -5.847275429869e+38       7.586257446472e-05       1.512200278539e-01 
       1.333621058522e+11       4.250394509524e-20       3.475888661342e-06       3.836777717027e+16       1.415848720097e+04       1.061657440874e-07       1.888205668818e+15       2.006805026915e-06       8.703798942913e+32       6.077848437024e+24       1.293159241920e+16       3.090650588189e+25       3.634784198843e+11       0.000000000000e+00       5.038863834965e+16       4.850626490035e+15       4.215480361044e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.017063937118e+32       1.472086324987e+33       1.472086324987e+33       4.906954293344e+32      -5.646849311719e+38       7.594259829139e-05       1.510606813647e-01 
       1.324350604292e+11       4.310108301739e-20       3.500219463604e-06       3.783621617261e+16       1.415848720095e+04       1.069089042958e-07       1.875080108057e+15       2.020852661997e-06       8.464298449239e+32       5.951979877030e+24       1.266378697240e+16       3.026645086405e+25       3.609517575822e+11       0.000000000000e+00       4.917331370722e+16       4.733634126327e+15       4.132224764502e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.851493731181e+32       1.431579254261e+33       1.431579254261e+33       4.771930726807e+32      -5.453293167344e+38       7.602262211819e-05       1.509016703437e-01 
       1.315144592146e+11       4.370661013014e-20       3.524721250869e-06       3.731201961240e+16       1.415848720092e+04       1.076572666258e-07       1.862045787541e+15       2.034998630523e-06       8.231388237217e+32       5.828717978679e+24       1.240152761421e+16       2.963965099796e+25       3.584426589702e+11       0.000000000000e+00       4.798730150575e+16       4.619463503932e+15       4.050687075430e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.690479483663e+32       1.392186807556e+33       1.392186807556e+33       4.640622573627e+32      -5.266371515759e+38       7.610264594512e-05       1.507429937325e-01 
       1.306002574127e+11       4.432064429326e-20       3.549394023139e-06       3.679508546008e+16       1.415848720090e+04       1.084108674920e-07       1.849102073026e+15       2.049243620827e-06       8.004886963536e+32       5.708008759588e+24       1.214469948848e+16       2.902583177748e+25       3.559510019574e+11       0.000000000000e+00       4.682989475784e+16       4.508046565213e+15       3.970831079655e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.533895829270e+32       1.353878314014e+33       1.353878314014e+33       4.512927597602e+32      -5.085856947522e+38       7.618266977219e-05       1.505846504773e-01 
       1.296924105389e+11       4.494330502227e-20       3.574239599402e-06       3.628531309962e+16       1.415848720087e+04       1.091697435643e-07       1.836248334679e+15       2.063588326061e-06       7.784618274870e+32       5.589799355314e+24       1.189319011769e+16       2.842472438128e+25       3.534766653012e+11       0.000000000000e+00       4.570040352795e+16       4.399316894014e+15       3.892622439473e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.381620852362e+32       1.316623946738e+33       1.316623946738e+33       4.388746375744e+32      -4.911529848070e+38       7.626269359939e-05       1.504266395289e-01 
       1.287908744179e+11       4.557471351181e-20       3.599259798648e-06       3.578260330899e+16       1.415848720085e+04       1.099339317691e-07       1.823483947046e+15       2.078033444231e-06       7.570410670567e+32       5.474037996208e+24       1.164688935363e+16       2.783606555519e+25       3.510195286018e+11       0.000000000000e+00       4.459815452112e+16       4.293209676072e+15       3.816027498016e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.233535992020e+32       1.280394699569e+33       1.280394699569e+33       4.267982220862e+32      -4.743178130531e+38       7.634271742673e-05       1.502689598422e-01 
       1.278956051816e+11       4.621499265916e-20       3.624454620876e-06       3.528685824080e+16       1.415848720082e+04       1.107034692913e-07       1.810808289019e+15       2.092579678226e-06       7.362097369121e+32       5.360673984737e+24       1.140568932923e+16       2.725959749685e+25       3.485794722966e+11       0.000000000000e+00       4.352249068158e+16       4.189661660381e+15       3.741012201313e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.089525949741e+32       1.245162364507e+33       1.245162364507e+33       4.150541106288e+32      -4.580596977702e+38       7.642274125421e-05       1.501116103765e-01 
       1.270065592667e+11       4.686426708819e-20       3.649825885077e-06       3.479798140328e+16       1.415848720080e+04       1.114783935762e-07       1.798220743809e+15       2.107227735857e-06       7.159516178316e+32       5.249657673282e+24       1.116948441124e+16       2.669506774286e+25       3.461563776539e+11       0.000000000000e+00       4.247277080111e+16       4.088611121488e+15       3.667544793820e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.949478599668e+32       1.210899509743e+33       1.210899509743e+33       4.036331592661e+32      -4.423588592866e+38       7.650276508182e-05       1.499545900958e-01 
       1.261236934127e+11       4.752266317362e-20       3.675373591250e-06       3.431587764149e+16       1.415848720077e+04       1.122587423310e-07       1.785720698912e+15       2.121978329891e-06       6.962509368942e+32       5.140940442399e+24       1.093817115404e+16       2.614222905816e+25       3.437501267673e+11       0.000000000000e+00       4.144836913681e+16       3.989997822697e+15       3.595592067566e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.813284901281e+32       1.177579458306e+33       1.177579458306e+33       3.925264756741e+32      -4.271961959151e+38       7.658278890958e-05       1.497978979680e-01 
       1.252469646601e+11       4.819030906559e-20       3.701101377374e-06       3.384045311879e+16       1.415848720074e+04       1.130445535272e-07       1.773307546086e+15       2.136832178081e-06       6.770923551989e+32       5.034474679521e+24       1.071164825430e+16       2.560083932778e+25       3.413606025503e+11       0.000000000000e+00       4.044867503809e+16       3.893762980160e+15       3.525123571775e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.680838814507e+32       1.145176267285e+33       1.145176267285e+33       3.817254122166e+32      -4.125532607140e+38       7.666281273747e-05       1.496415329656e-01 
       1.243763303476e+11       4.886733471463e-20       3.727009243448e-06       3.337161529861e+16       1.415848720072e+04       1.138358654017e-07       1.760980681313e+15       2.151790003206e-06       6.584609559218e+32       4.930213758110e+24       1.048981650662e+16       2.507066145082e+25       3.389876887300e+11       0.000000000000e+00       3.947309258265e+16       3.799849227843e+15       3.456107945413e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.552037217155e+32       1.113664707638e+33       1.113664707638e+33       3.712215592124e+32      -3.984122390447e+38       7.674283656551e-05       1.494854940652e-01 
       1.235117481108e+11       4.955387189696e-20       3.753099008463e-06       3.290927292639e+16       1.415848720069e+04       1.146327164593e-07       1.748739504776e+15       2.166852533106e-06       6.403422327019e+32       4.828112017235e+24       1.027257876007e+16       2.455146323658e+25       3.366312698420e+11       0.000000000000e+00       3.852104022124e+16       3.708200583319e+15       3.388515963689e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.426779824620e+32       1.083020244543e+33       1.083020244543e+33       3.610067383880e+32      -3.847559268977e+38       7.682286039370e-05       1.493297802478e-01 
       1.226531758796e+11       5.025005424009e-20       3.779370672419e-06       3.245333601186e+16       1.415848720067e+04       1.154351454744e-07       1.736583420826e+15       2.182020500713e-06       6.227220783464e+32       4.728124741573e+24       1.005983987569e+16       2.404301730289e+25       3.342912312242e+11       0.000000000000e+00       3.759195043103e+16       3.618762414406e+15       3.322317040056e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.304969111811e+32       1.053219018299e+33       1.053219018299e+33       3.510729965092e+32      -3.715677099628e+38       7.690288422202e-05       1.491743904986e-01 
       1.218005718764e+11       5.095601724890e-20       3.805826054304e-06       3.200371581151e+16       1.415848720064e+04       1.162431914925e-07       1.724511837957e+15       2.197294644092e-06       6.055867738473e+32       4.630208141832e+24       9.851506684748e+15       2.354510097655e+25       3.319674590119e+11       0.000000000000e+00       3.668526937728e+16       3.531481406596e+15       3.257482681054e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.186510237210e+32       1.024237825744e+33       1.024237825744e+33       3.414125991894e+32      -3.588315434159e+38       7.698290805050e-05       1.490193238069e-01 
       1.209538946140e+11       5.167189833194e-20       3.832466973108e-06       3.156032481129e+16       1.415848720061e+04       1.170568938328e-07       1.712524168771e+15       2.212675706472e-06       5.889229776992e+32       4.534319335566e+24       9.647487948013e+15       2.305749619575e+25       3.296598401318e+11       0.000000000000e+00       3.580045658319e+16       3.446305531274e+15       3.193984496196e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.071310969033e+32       9.960541021942e+32       9.960541021942e+32       3.320180248675e+32      -3.465319323986e+38       7.706293187912e-05       1.488645791665e-01 
       1.201131028937e+11       5.239783682826e-20       3.859293428832e-06       3.112307670964e+16       1.415848720059e+04       1.178762920894e-07       1.700619829958e+15       2.228164436288e-06       5.727177155119e+32       4.440416328402e+24       9.447694315749e+15       2.257998941464e+25       3.273682622965e+11       0.000000000000e+00       3.493698460774e+16       3.363184014703e+15       3.131795137384e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.959281613416e+32       9.686459038739e+32       9.686459038739e+32       3.228819589512e+32      -3.346539131672e+38       7.714295570788e-05       1.487101555750e-01 
       1.192781558031e+11       5.313397403444e-20       3.886309059453e-06       3.069188640061e+16       1.415848720056e+04       1.187014261339e-07       1.688798242258e+15       2.243761587210e-06       5.569583699088e+32       4.348457995643e+24       9.252038288602e+15       2.211237150976e+25       3.250926139993e+11       0.000000000000e+00       3.409433873127e+16       3.282067307763e+15       3.070887353052e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.850334944585e+32       9.419918908281e+32       9.419918908281e+32       3.139972881224e+32      -3.231830348881e+38       7.722297953680e-05       1.485560520344e-01 
       1.184490127140e+11       5.388045323215e-20       3.913513864973e-06       3.026666995738e+16       1.415848720053e+04       1.195323361166e-07       1.677058830441e+15       2.259467918187e-06       5.416326707026e+32       4.258404064259e+24       9.060434179274e+15       2.165443768846e+25       3.228327845086e+11       0.000000000000e+00       3.327201664865e+16       3.202907056407e+15       3.011234016399e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.744386136933e+32       9.160713103088e+32       9.160713103088e+32       3.053570947987e+32      -3.121053420563e+38       7.730300336587e-05       1.484022675508e-01 
       1.176256332810e+11       5.463741971604e-20       3.940907845390e-06       2.984734461584e+16       1.415848720050e+04       1.203690624692e-07       1.665401023275e+15       2.275284193479e-06       5.267286853424e+32       4.170215095251e+24       8.872798075003e+15       2.120598739926e+25       3.205886638623e+11       0.000000000000e+00       3.246952816988e+16       3.125656072840e+15       2.952809447563e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.641352698984e+32       8.908639806170e+32       8.908639806170e+32       2.969546517469e+32      -3.014073575177e+38       7.738302719509e-05       1.482488011343e-01 
       1.168079774389e+11       5.540502082199e-20       3.968494638684e-06       2.943382875857e+16       1.415848720048e+04       1.212116459063e-07       1.653824253496e+15       2.291211182697e-06       5.122348096222e+32       4.083852466379e+24       8.689047800807e+15       2.076682424393e+25       3.183601428630e+11       0.000000000000e+00       3.168639492783e+16       3.050268307393e+15       2.895587628503e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.541154409160e+32       8.663502753889e+32       8.663502753889e+32       2.887834168461e+32      -2.910760660722e+38       7.746305102446e-05       1.480956517993e-01 
       1.159960054010e+11       5.618340595579e-20       3.996274244855e-06       2.902604189887e+16       1.415848720045e+04       1.220601274275e-07       1.642327957788e+15       2.307249660836e-06       4.981397586465e+32       3.999278355244e+24       8.509102883498e+15       2.033675589156e+25       3.161471130723e+11       0.000000000000e+00       3.092215009314e+16       2.976698821068e+15       2.839544352150e+00       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.443713253323e+32       8.425111083148e+32       8.425111083148e+32       2.808370279929e+32      -2.810988986396e+38       7.754307485399e-05       1.479428185640e-01 
