# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513670351963e-10       4.794213180824e-15       3.799598006998e-13       2.253258113912e-19       8.309262150646e-09       5.059292299246e-10      -2.012691592712e-12 
    3       1.417634371983e-10       6.054694378651e-15       4.281351194715e-13       4.507515613292e-19       5.130029560196e-09       3.573200180624e-10      -1.512245995038e-12 
    4       1.331044739566e-10       5.149054259642e-15       3.998195388640e-13       7.514725893996e-19       3.573580356249e-09       2.695904568008e-10      -9.768117833992e-13 
    5       1.266681305063e-10       3.373396330759e-15       3.391805660812e-13       1.127616369292e-18       2.668875593625e-09       2.123219304731e-10      -5.310390578870e-13 
    6       1.222185445482e-10       1.856601722667e-15       2.715927537963e-13       1.579337416520e-18       2.084794866048e-09       1.723423971314e-10      -2.072619980478e-13 
    7       1.192685824953e-10       9.992278122611e-16       2.117274817376e-13       2.106814293626e-18       1.680728309173e-09       1.430984426474e-10      -5.087623649666e-15 
    8       1.174597569096e-10       6.511428541706e-16       1.659114780572e-13       2.710246228798e-18       1.387278264665e-09       1.209829907212e-10       9.391230578410e-14 
    9       1.164935723109e-10       5.242446193831e-16       1.354217050827e-13       3.389849450824e-18       1.166776574287e-09       1.038452717654e-10       1.170815702259e-13 
   10       1.161224124018e-10       4.430346166304e-16       1.186571091952e-13       4.145853350352e-18       9.966946177527e-10       9.028512439356e-11       9.396069752026e-14 
   11       1.162501078524e-10       3.698751784940e-16       1.125857847556e-13       4.978496580600e-18       8.432992051764e-10       7.969030210720e-11       5.145297061956e-14 
   12       1.167307329687e-10       3.230984512043e-16       1.137816485595e-13       5.888023209792e-18       7.367649088790e-10       7.044030279858e-11       8.505630050340e-15 
