# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.513667617295e-10       4.793994559507e-15       3.799603363064e-13       0.000000000000e+00       8.309274226160e-09       5.059299415637e-10      -2.012694407522e-12 
    3       1.417626676320e-10       6.054252093693e-15       4.281357369111e-13       0.000000000000e+00       5.130037145159e-09       3.573205264940e-10      -1.512248109971e-12 
    4       1.331030510495e-10       5.148309984931e-15       3.998201516213e-13       0.000000000000e+00       3.573585865970e-09       2.695908473384e-10      -9.768131494564e-13 
    5       1.266659041693e-10       3.372273423131e-15       3.391811624989e-13       0.000000000000e+00       2.668879818252e-09       2.123222437721e-10      -5.310398005500e-13 
    6       1.222153658753e-10       1.855024959145e-15       2.715933736201e-13       0.000000000000e+00       2.084798148651e-09       1.723426564321e-10      -2.072622881150e-13 
    7       1.192643068451e-10       9.971223449948e-16       2.117282037749e-13       0.000000000000e+00       1.680730941117e-09       1.430986556763e-10      -5.087630897650e-15 
    8       1.174542401908e-10       6.484334167097e-16       1.659124109777e-13       0.000000000000e+00       1.387280494570e-09       1.209831754489e-10       9.391243757247e-14 
    9       1.164866816280e-10       5.208553136347e-16       1.354229819552e-13       0.000000000000e+00       1.166778469855e-09       1.038454343085e-10       1.170817345315e-13 
   10       1.161140113329e-10       4.388890541773e-16       1.186588854369e-13       0.000000000000e+00       9.966962563044e-10       9.028526890951e-11       9.396082865299e-14 
   11       1.162400725512e-10       3.648966616542e-16       1.125882375177e-13       0.000000000000e+00       8.433005591889e-10       7.969042423258e-11       5.145304199146e-14 
   12       1.167189340978e-10       3.172100446980e-16       1.137849772494e-13       0.000000000000e+00       7.367660988421e-10       7.044041152102e-11       8.505642432720e-15 
   13       1.174808846512e-10       3.043862192142e-16       1.192752946148e-13       0.000000000000e+00       6.493109747397e-10       6.289744864659e-11      -2.257433320388e-14 
   14       1.184530504309e-10       3.151991865082e-16       1.268755856412e-13       0.000000000000e+00       5.765477088919e-10       5.631085059080e-11      -3.808043671746e-14 
   15       1.196330463874e-10       3.376311655278e-16       1.351674514972e-13       0.000000000000e+00       5.153002867347e-10       5.077403541448e-11      -3.911836145823e-14 
